年度,2021年度末,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
制度,私学共済,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
被保険者種別,1種,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
集計項目,被保険者数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別１,現存,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別２,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別３,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,被保険者期間,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
年齢,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,合計
38,2394897.959183674,5527551.020408164,10932653.061224490,15948979.591836734,21582653.061224494,26523469.387755103,31270408.163265307,36881632.653061226,42694897.959183678,48511224.489795916,53728571.428571440,58717346.938775524,62135714.285714291,67971428.571428597,73774489.795918375,78537755.102040812,83637755.102040812,79587755.102040812,72542857.142857149,69247139.982753679,74178485.196895659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47956067.899411343
39,2668367.346938775,5657142.857142857,11494897.959183671,17003061.224489797,21153061.224489793,26840816.326530613,32347858.580051731,37637755.102040805,43839795.918367341,48487755.102040820,54877551.020408168,60811224.489795908,66197959.183673479,71156122.448979601,75450991.664271325,81820408.163265318,85825510.204081625,92542785.283127323,84350000,82341693.015234277,90542023.569991380,79961454.440931305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53560042.578786664
40,2652040.816326531,5777551.020408164,11695918.367346937,17098979.591836732,22675510.204081636,27936605.346363891,33918367.346938781,39852040.816326529,44997959.183673486,50469244.035642445,56681632.653061226,62921327.967806846,68369387.755102038,73764285.714285716,75298979.591836736,81792814.027019277,87655001.437194571,93860117.849956885,99520336.303535506,98661483.184823200,89273656.223052576,90042641.563667715,92810031.618281096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57603217.866306543
41,2528571.428571429,5840816.326530612,11954081.632653061,17811224.489795916,22731460.189709693,29216326.530612245,34666326.530612238,40135642.425984479,46331503.305547565,51934693.877551019,58485714.285714298,63665306.122448981,71850934.176487491,75475179.649324536,81933615.981603891,84516082.207530901,88653003.736705944,95772722.046565115,101591635.527450427,107016671.457315296,99608393.216441497,97123066.973268151,118899382.006323636,110490054.613394633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62326920.533803523
42,2157142.857142857,6015306.122448978,11842857.142857146,17988588.674906585,24297858.580051731,28728571.428571429,34711080.770336308,39852816.901408456,48580396.665708534,52304800.229951143,58070120.724346057,64346478.873239420,72548979.591836736,77750833.572865754,82495329.117562503,85877651.624029890,91030181.086519092,97437755.102040812,101190097.729232535,107420379.419373393,113607703.363035351,103615148.031043395,102996292.037941948,103015952.860017240,98598591.549295768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66588725.823877014
43,2337755.102040817,6388775.510204082,12106122.448979590,17857142.857142858,23709183.673469383,30396220.178212129,36379448.117275067,43330454.153492384,51174346.076458737,57001106.639839038,60183429.146306396,66259974.130497262,72452586.950273082,79967059.499856293,84921888.473699361,89565995.975855142,94506481.747628614,98537151.480310425,102567691.865478560,107900402.414486915,116490442.655935615,118776803.679218143,108955173.900546148,103606323.656223059,117948720.896809429,118921629.778672040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72105869.198492020
44,2412244.897959183,6982653.061224489,12524259.844782988,18151020.408163264,24356984.765737280,30047844.208105773,38301336.590974413,43927637.252083942,48189551.595285997,56525165.277378567,61765306.122448996,66256668.582926147,75580367.921816602,81875596.435757399,86694351.825237155,90653363.035354987,95682265.018683538,103032308.134521440,106636418.511066437,112217533.774073035,117570623.742454767,122310304.685254425,128476013.222190291,115966211.555044591,112577967.806841061,112888976.717447579,114030597.872952014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76523311.482345343
45,2119387.755102041,6669387.755102041,12668266.743317047,19716182.811152633,25388991.089393500,31659542.972118419,37094308.709399246,44687338.315607928,49942196.033342905,56507085.369359016,64029361.885599315,72668999.712561086,78320839.321644157,83604182.236274794,89839695.314745605,93989968.381718889,100737410.175337747,105408479.448117271,111185369.359011188,114315593.561368182,117068496.694452435,121386073.584363326,127045501.580914035,136255303.248059779,117862517.964932427,120319344.639264151,128541908.594423681,122351983.328542694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82331690.842479751
46,2079591.836734694,6708163.265306123,12320321.931589536,17660707.099741302,25525366.484622013,31624432.308134522,37780698.476573721,43983501.006036215,54229160.678355828,57291894.222477697,63141578.039666556,72859183.673469394,76305030.181086510,84273785.570566252,90512589.824662238,96580037.367059499,104790643.863179088,106955720.034492701,113495300.373670578,118905260.132221907,118166096.579476848,125996838.171888471,132785311.871227354,137462489.221040517,139529649.324518532,128249396.378269583,122402917.505030185,138945702.788157523,142498447.829836160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87358233.510526761
47,2513265.306122449,6720408.163265306,12782653.061224489,19979218.166139692,25679706.812302381,32753851.681517672,37568741.017533764,47132581.201494671,51510189.709686674,62406007.473411873,64491463.064098850,71955806.266168416,80286950.273066968,87068151.767749339,94786231.675768867,96168999.712561056,105778686.404139131,111106611.095142290,118240198.332854301,122572448.979591817,123952989.364759997,125788056.912906006,130894739.867778063,136683156.079333127,142996924.403564215,147012086.806553572,128638387.467663124,128004067.260707110,139896651.336590976,141473613.107214719,158664070.135096282,133920954.297211841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92617986.465505838
48,2253061.224489796,7119387.755102041,12580612.244897958,19922707.674619146,25837151.480310429,32209341.764874958,38818108.651911460,46051034.780109219,54271529.175050288,58838401.839609064,69431201.494682372,75697801.092267886,82763409.025582060,86441046.277665988,96866685.829261288,101989537.223340034,110043992.526588067,111578025.294624895,121057027.881575137,128155892.497844234,131988430.583500996,132287783.845932767,135817835.584938198,140148706.524863482,144336289.163552791,149401020.408163309,153003981.029031336,143132710.549008369,143174417.936188549,126104642.138545558,147916815.176774949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99723524.448244199
49,2704081.632653061,6472276.516240300,12724029.893647600,17724058.637539521,27348404.713998280,31978398.965219900,39857545.271629788,46475064.673756838,53970149.468238018,60722765.162402995,67371414.199482635,77589724.058637545,83625050.301810876,88046407.013509631,99418999.712561101,104586418.511066407,107219057.200344935,115555245.760275945,126259859.154929578,132140974.417936191,136395832.135671169,137971716.010347843,143144811.727507919,145644668.008048326,149975740.155217052,150210189.709686697,154275481.460189730,159672017.821212977,143847643.000862330,142170925.553319931,153168266.743317068,156768942.224777281,0,130089982.753664881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106532974.132386744
50,1738775.510204082,6714285.714285715,12897959.183673469,20382696.177062370,28589494.107502159,33344452.428858865,40602112.676056325,47955260.132221900,54785067.548146024,61412776.659959763,71637165.852256402,78502572.578327104,82160850.819200933,91347197.470537543,100060347.801092267,106846665.708536923,111907559.643575728,124872908.881862566,126928600.172463328,133140112.101178482,134881244.610520273,139033615.981603891,148914443.805691272,152208968.094279975,149507114.113250911,148916570.853693545,156695415.349238247,161919919.517102599,166818079.908019513,150680109.226789296,148436490.370796174,151446895.659672290,169438200.632365584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111822076.142514795
51,2205102.040816327,6950000,13776530.612244898,20619359.011210117,27312546.708824385,35302026.444380581,43260563.380281679,48048620.293187700,55370307.559643582,61919977.004886456,73093604.484047145,75962920.379419371,82158091.405576304,92293345.789019838,100190327.680367932,108047226.214429438,117153981.029031336,120691218.741017535,128636648.462201759,136313466.513365865,138090011.497556716,146410491.520551860,148206625.467088223,154195889.623454988,154246780.684104621,155001178.499568820,156331776.372520834,167135786.145444065,172594466.800804794,173837252.083932132,160875970.106352359,154607990.801954567,169975653.923541218,166549108.939350367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117041381.564218566
52,2686734.693877551,6803937.913193448,12985714.285714285,19403233.687841330,27691534.923828688,35178140.270192593,40338631.790744461,45883026.731819488,58434377.694739863,64553420.523138843,70195329.117562518,74708939.350388035,83594495.544696748,93219215.291750520,100145400.977292314,112259068.697901726,114016355.274504170,122968453.578614578,130877148.605921209,135494078.758263856,146356481.747628599,148267390.054613352,157797700.488646120,158243230.813452125,158840758.838746727,162644294.337453276,164298764.012647271,163929203.794193715,172975582.063811421,179247528.025294602,182262934.751365304,164404757.114113212,164609025.582063794,181290370.796205759,184279678.068410426,0,181071155.504455268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123821516.764698401
53,2336734.693877551,7836389.767174476,13093877.551020408,20128973.843058351,25209499.856280535,34541779.246910021,43129246.910031609,48668266.743317038,55303880.425409593,60031848.232250653,71993302.673181951,81911109.514228225,88711555.044553041,95694509.916642711,102663725.208393246,111094883.587237731,117612359.873526901,122750919.804541543,134216815.176774949,142163179.074446648,145275064.673756778,149866470.250071824,161613682.092555314,161364429.433745295,164598289.738430560,169399813.164702475,170904469.675193995,170193273.929289997,177902270.767461866,175919660.822075337,186649410.750215560,189799726.933026671,169740600.747341156,158255375.107789576,191439106.064961135,181507315.320494324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129297940.429840311
54,2092857.142857143,7052917.505030181,13966326.530612245,20380784.708249498,27908163.265306115,36043058.350100599,40674245.472837009,54513064.098878972,56426228.801379710,65290543.259557344,74176401.264731258,78975984.478298366,86559499.856280550,96760103.478010893,101696018.970968649,117007832.710548982,123432509.341764852,124372779.534348965,133036777.809715450,141694323.081345201,149161425.697039336,154821701.638401806,161213739.580339164,167757674.619143426,170156539.235412449,174485240.011497527,174750273.066973269,176698189.134808838,176541046.277666032,181351940.212704778,190073857.430296063,193679074.446680039,196208206.381143987,175139609.083069801,171080669.732681781,157334938.200632334,184060850.819200873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134593784.654133737
55,1819387.755102041,6835556.194308709,13491836.734693876,20663969.531474560,27910778.959471114,37802960.620868072,41749022.707674615,50083041.103765450,59472405.863753952,67692526.588100031,73603736.705949977,82060778.959471136,84288718.022420242,95806898.534061506,101597154.354699686,115297427.421672925,113706093.705087677,132312288.013797045,134964027.019258380,140891865.478585809,154740514.515665412,157570594.998562813,163203693.590112150,166430799.080195457,176547240.586375415,178926544.984190911,183400977.292325407,181232250.646737605,184604311.583788455,187801164.127622873,192429016.958896220,191832308.134521455,197696751.940212727,206379002.586950302,187249223.914918095,184706941.649899423,198505116.412762344,197733242.311008930,0,202993906.294912368,123359111.813739598,0,0,0,0,0,0,0,0,0,0,136673136.002955794
56,2059183.673469388,6145587.812589825,11965306.122448979,21930698.476573728,24085024.432308137,36031948.835872374,45075998.850244321,50175768.899108931,61215492.957746483,68040140.845070422,71093015.234262720,78439278.528312728,85254555.906869784,101879620.580626592,110116369.646450132,113489839.034205273,124931704.512791023,127075869.502730668,136679146.306409866,146916657.085369349,153333414.774360448,161206323.656223059,160326602.471974701,168410908.306984752,170087597.010635227,184864587.525150925,185020321.931589544,190458450.704225361,195707070.997413069,192418640.413912058,193162676.056338042,193761382.581201494,199319948.260994524,204877838.459327400,209745286.001724660,196679764.300086230,188546608.220753074,204037280.827824086,204843187.697614253,166242885.886749089,0,0,0,0,0,0,0,0,0,0,0,142902381.158874393
57,2515306.122448980,6600000.000000002,12727953.434895081,16140543.259557346,29530094.854843348,32843877.551020410,43173498.131647021,52460764.587525137,57784248.347226202,63860002.874389194,75808249.496981874,80457473.411899969,88764084.507042229,100961440.068985343,108615881.000287428,112085987.352687553,121131029.031330854,133809341.764874965,139260204.081632644,148108508.192009211,152004110.376544982,159652974.992814034,167799971.256108105,175052802.529462487,179228082.782408744,181067275.079045713,177598304.110376567,187804225.352112710,200800977.292325377,198891851.106639832,194760635.240011483,193574920.954297245,207068237.999425113,212083774.073009491,212516154.067260683,216702558.206381172,200781316.470250100,200291678.643288285,221239680.942799687,208305030.181086540,0,176067332.566829562,0,0,0,0,0,0,0,0,0,147968139.606325269
58,2218367.346938775,6000359.298649037,11748289.738430584,19082221.902845647,20480094.854843348,35556539.235412478,42333227.939062946,51709657.947686121,60977177.349813156,65198160.390916914,75076731.819488347,80611281.977579758,93933112.963495240,99748749.640701354,110299511.353837311,112379663.696464509,118588286.864041388,128035829.261282027,142411756.251796514,145668899.108939379,157103664.846220165,166483989.652198911,172338933.601609707,176867404.426559389,180312791.031905740,187638947.973555624,191989824.662259310,197141046.277666003,192624820.350675464,201463983.903420538,205215952.860017240,202575395.228513956,206637266.455878139,211237970.681230247,215230051.739005446,222445717.160103500,229497872.951997697,217213135.958608806,201798304.110376537,226146493.245185375,218329951.135383725,0,0,0,0,0,0,0,0,0,0,154661639.613702029
59,1866326.530612245,6143647.599885025,13228571.428571429,18974849.094567403,25738876.113825817,27469215.291750506,40128355.849381998,52995228.513940796,62338789.882150047,66157660.247197472,72654599.022707671,84375251.509054318,86485858.005173907,99373210.692727759,105085268.755389482,114621902.845645308,126338890.485771775,134009887.898821533,140422161.540672600,150075395.228513926,166107387.180224210,156184995.688416183,171053679.218166113,178320048.864616305,179142138.545559019,192182250.646737576,188105533.199195176,188193245.185398102,203118539.810290277,209292425.984478295,210165722.908881843,210654857.717734933,216695803.391779214,211936849.669445217,216228643.288301229,221586217.303822905,229546090.830698431,231998131.647025049,219377076.746191412,213234593.273929238,223709816.039091647,224952960.620868027,0,0,0,0,0,0,0,0,0,157616169.793017745
60,1961224.489795918,5920408.163265306,11418367.346938776,18466757.688991092,27365363.610232823,31755605.058924980,31560635.240011506,51284708.249496989,60654958.321356699,71686720.321931601,70095429.721184254,86769172.175912619,86593158.953722328,101146493.245185375,105473124.461052030,113878844.495544702,133154570.278815731,138271644.150617987,138765234.262719184,152327838.459327370,160222060.937050849,169456826.674331725,181997197.470537484,172305892.497844189,182067821.212992221,188824590.399540097,195815593.561368227,201771184.248347193,212541362.460477114,209104067.260707080,215496565.104915202,213982868.640413880,218809859.154929578,216714501.293475121,214755317.620005757,226688545.559068680,228951552.170163810,236161296.349525720,243649784.420810521,228431833.860304683,239815737.280827820,211913322.793906271,233321356.711698711,0,0,0,0,0,0,0,0,159935131.429624885
61,2053061.224489796,4953061.224489796,11283659.097441794,17208407.588387463,23946292.037941933,30225352.112676054,39009269.905145153,37467792.469100319,58446838.171888456,68845559.068697900,72091003.161828101,85025941.362460464,94115406.726070687,106022190.284564540,116615018.683529750,123226832.423110098,127248419.085944250,142569560.218453586,146657703.363035351,152650344.926703036,162640227.076746196,152068769.761425704,175797139.982753694,185463696.464501321,188603549.870652467,193628485.196895659,203385872.377119869,199398404.713998258,203279218.166139662,214669287.151480317,212634866.340902567,220274561.655648172,222931920.091980428,222185858.005173892,223495616.556481719,221525754.527162969,236454484.047140002,234552788.157516539,241850028.743891954,245154239.724058658,239269603.334291458,229468511.066398382,250549885.024432302,247415564.817476273,228590155.217016369,0,0,0,0,0,0,141459565.974375486
62,2239795.918367347,5073469.387755102,10060204.081632653,17590758.838746767,26063179.074446682,31458939.350388046,38540672.607071012,46002716.297786720,43352630.066110954,59997226.214429431,75159499.856280550,81598490.945674047,87492727.795343488,104228959.471112400,112082035.067548141,122208551.307847112,130018798.505317628,126995975.855130777,154730885.311871231,150373282.552457631,162733443.518252373,164004325.955734402,177722262.144294351,183399525.725783259,187675337.740730077,193678700.776085109,199234851.968956590,202762129.922391534,210243690.715722889,214009111.813739568,220407027.881575167,220996967.519402146,227561052.026444435,232619977.004886478,233797211.842483461,236487122.736418515,231989997.125610858,236314343.202069581,242082106.927277982,245817088.243748218,252919244.035642445,227203377.407300949,211649683.817188859,236458120.149468243,253824216.728945106,249854670.882437527,0,0,0,0,0,140971681.482623994
63,1925510.204081633,4929591.836734693,10065306.122448981,15144653.636102330,21491405.576315038,30199396.378269617,40154426.559356138,44834233.975280255,50577594.136246055,44792727.795343488,67025251.509054311,84355418.223627493,93574892.210405275,109279060.074734122,112648390.342052296,122729505.605058923,128780511.641276196,141857976.430008590,143676228.801379681,164596421.385455608,163629031.330842197,168079088.818625987,179086274.791606754,185490773.210692704,179355720.034492671,198248462.201782137,204388488.071284890,202777105.490083367,210050201.207243443,212176372.520839334,223700891.060649574,223796119.574590385,228245659.672319591,231852730.669732690,233558479.448117256,242748203.506754756,247484981.316470265,245058924.978442073,246620221.327967763,244803018.108651936,253204512.791031897,261980296.062086821,240089364.759988487,223570221.327967823,243665809.140557587,263360002.874389172,0,0,0,0,0,143842902.778872162
64,1840816.326530612,4831632.653061225,9492857.142857142,15385240.011497557,20981891.348088529,31043561.368209247,40128858.867490664,42166498.993963778,52070436.907157220,62706237.424547285,57545530.324805975,76154325.955734402,87246521.989077315,101375452.716297761,112052356.999137655,124191175.625179648,133494596.148318455,137567188.847369909,145941448.692152888,161230166.714573145,169588646.162690401,170966843.920666873,175541132.509341776,177298778.384593278,188618209.255533218,185837683.242311001,214175021.557918936,207802040.816326529,213625035.929864883,216772118.424834728,212742612.819775820,217968496.694452465,238520005.748778373,239680396.665708542,237163883.299798787,254575251.509054333,243329965.507329673,246664141.994826078,239353133.084219575,249477234.837597013,252602946.248922110,258262690.428283989,261736059.212417334,254991807.990801990,249185628.054038525,221050229.951135397,263955375.107789606,286536030.468525469,316466743.317045093,0,0,143639203.259819984
65,1788775.510204082,5125510.204081634,8986734.693877552,14159183.673469389,20772118.424834721,24962719.172175914,35971687.266455874,46805734.406438634,52089925.265881002,59002098.304110378,66830339.177924715,65720005.748778388,83777249.209542975,111425481.460189700,118025610.807703361,125828557.056625471,132413538.373095721,137429060.074734122,139134248.347226232,162821442.943374544,165642699.051451594,170845487.208968073,185760592.124173641,190871672.894509912,183835096.292037964,197025970.106352389,206540528.887611389,204230181.086519122,221454383.443518251,224109140.557631493,226888171.888473719,235340255.820638090,238912072.434607625,236951609.657947689,240056338.028169006,249209212.417361319,241341376.832423091,255154929.577464789,250374389.192296624,253734334.578901976,248240643.863179088,256905432.595573425,271119344.639264107,271489494.107502162,265542699.051451564,261244912.331129611,263658968.094279945,270233802.816901386,0,0,0,146343779.832864493
66,1960204.081632653,5157142.857142857,9822348.375970107,14152716.297786720,20246680.080482900,25937525.150905430,30297643.000862312,40375898.246622600,49064846.220178217,60668151.767749347,72510017.246335149,74129218.166139677,74617691.865478575,100020666.858292580,104487798.217878670,115188229.376257539,128887280.827824056,128044423.684966922,141073397.528025240,162539968.381718874,159475409.600459903,173682523.713710815,178470882.437482029,182611626.904282808,188156682.954872072,200804469.675194025,216656179.936763465,221561138.258120120,214198591.549295753,226449094.567404449,231887438.919229656,221983802.816901416,235186720.321931601,250105001.437194586,242314788.732394338,264042828.398965180,255978470.824949682,260752615.694164991,270347729.232538104,258415363.610232770,251006567.979304433,259180209.830411017,262305935.613682032,265854210.980166733,274549971.256108105,229597326.818051159,314325668.295487225,285070278.815751672,241139795.918367326,0,0,124889992.045121714
67,1568367.346938776,4561224.489795918,10476027.594136246,13647959.183673469,19561224.489795916,22776861.167002015,29509586.087956309,35229864.903707966,47225035.929864906,47813322.793906294,64902069.560218453,67985412.474849105,83485685.541822374,80309327.392929003,104188804.254096031,124406668.582926139,122795127.910319060,139295242.885886729,150997341.189997166,149945372.233400434,158787036.504742742,190344998.562805444,177370551.882724941,187286892.785283148,189222319.632078201,187883357.286576629,200796838.171888530,196524417.936188579,209783271.054900825,215064774.360448420,221673268.180511683,237733041.103765517,243091233.112963557,251426947.398677826,241791621.155504465,274339019.833285511,274996608.220753074,272571212.992239177,266283213.567117035,273801077.895947099,269717404.426559389,250541563.667720675,255804440.931302160,266897096.866915822,278896579.476861238,276770077.608508229,262773239.436619759,288158522.563955188,179453032.480597913,269450574.877838492,0,124254629.037805811
68,1385714.285714286,4409183.673469388,8104081.632653059,14993877.551020404,18766024.719747055,24167346.938775498,29738962.345501576,32399453.866053458,39039465.363610223,52471687.266455874,56928010.922678918,67274302.960620850,74454052.888761118,80907789.594711140,70572262.144294336,114331014.659384862,113372865.766024724,126114185.110663980,151603147.456165582,154335225.639551580,168507688.991089404,178211526.300661117,179974302.960620850,192817562.517964959,197855116.412762284,204588861.741879880,209698993.963782728,215661943.087094009,211538186.260419697,204957947.686116695,238940514.515665442,247838861.741879880,238487280.827824116,240863394.653636098,254268755.389479756,267041707.387180209,252032379.994251251,270966743.317045152,275928571.428571463,282007574.015521765,280305475.711411357,276776200.057487786,277214443.805691361,279607947.686116695,261432308.134521425,263426171.313595831,276180296.062086821,243143863.179074466,267016326.530612290,258672046.565104961,251707530.899683863,129664671.453731596
69,1548979.591836735,4777551.020408164,7357142.857142859,13543877.551020412,19251451.566542115,22033673.469387759,27145530.324805979,34673469.387755103,36554699.626329415,43786389.767174475,61173555.619430870,60242598.447829843,72400100.603621721,84409715.435469955,86365421.098016694,85189019.833285436,119226070.709974125,135743791.319344640,132702773.785570592,168796277.665995985,167247556.769186586,160976458.752515107,170804081.632653087,183555921.241736114,196704081.632653117,170433529.749928176,216174691.003161848,217516628.341477454,214750273.066973269,230663768.324231118,212587438.919229686,240456783.558493853,239292397.240586460,255618180.511641294,239412259.269905210,247540255.820638120,273406381.144006908,268933472.262144327,278308695.027306736,285153981.029031336,269459844.782983661,277581359.586088002,291091391.204369128,285157315.320494413,282207760.850819230,275378571.428571463,280709298.649037123,286070379.419373393,279194567.404426575,292436619.718309879,282815576.794097960,132866636.955874026
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
合計,1956032.765686756,4575601.881529393,9443799.958964949,14441800.457801931,19866401.209624443,25400585.940522630,31410968.003406987,37781359.542432658,44492414.448592030,50850878.177163482,57917201.065802850,64938100.176887073,72503602.655557498,80837019.690401912,88458810.973653689,95775279.533067659,103567187.027195245,111766902.259232327,119900934.401007429,128218160.318843424,135199795.735740393,140884586.343191087,149802211.732656777,155408164.864881873,160234008.003321767,166933180.744588673,172297904.523371220,177878431.778491795,186593129.255252570,190616983.626455754,197451718.609728813,201818824.781940788,209610540.446232527,215705640.283153296,218921954.551043749,229188301.188693881,233438554.121820658,238648738.718022406,244423631.191664398,248308656.262687474,252659653.974075288,256302040.226203859,262734870.901862532,267382852.276765227,269270815.382449746,266912119.896800160,274473937.307029784,279283004.787557960,254072552.964847893,272779897.567221582,268675555.933000624,88631080.669565216
集計項目,標準報酬総額累計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別１,現存,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
