îN,ê´,çáåv,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
2061,2,51552242,282570,284151,286140,288485,291179,294285,297935,302201,307054,312424,318210,324257,330459,336752,342793,348567,355229,364727,377849,393701,410914,427040,440922,452710,462405,470164,476429,481514,485601,488440,489752,489918,489175,487731,485933,485151,486379,485210,480213,497165,519741,520756,539156,561867,574425,592991,605857,603228,615956,616666,626346,629326,630554,639043,633864,628948,627567,644948,642876,653825,659161,660137,649457,646861,637119,629268,629310,619870,599825,599652,591541,598998,604870,616669,628651,631331,650622,666082,667993,661161,656015,674673,678434,690484,691383,704520,711652,724777,709482,661733,607226,550211,500643,444998,397755,274151,290892,229855,184193,142406,108125,81578,59830,40376,26066,42532
2062,2,51157576,281446,282866,284589,286568,288823,291450,294575,298293,302629,307529,312923,318713,324782,331055,337204,343173,350066,359780,373069,389052,406373,422623,436661,448643,458608,466723,473456,479128,483852,487495,489907,490881,490800,489899,488298,486332,485416,486628,485506,480545,497509,520072,521025,539364,562004,574464,592918,605670,602928,615544,616149,625707,628569,629699,638106,632889,627929,626482,643740,641576,652414,657655,658558,647830,645148,635320,627364,627261,617687,597529,597142,588823,595967,601495,612863,624362,626549,645133,659797,660903,653213,647025,664069,666148,676019,674571,684579,688146,696787,677410,626703,569597,510353,458364,401368,352707,238484,247661,191047,149053,111879,82233,59894,42296,27420,42048
2063,2,50757035,280395,281743,283303,285015,286904,289092,291736,294929,298716,303097,308019,313417,319229,325367,331499,337578,344650,354552,368011,384132,401576,417954,432144,444307,454488,462891,469992,476139,481455,485741,488961,491038,491765,491527,490469,488700,486599,485666,486927,485843,480879,497826,520342,521227,539496,562045,574395,592737,605373,602528,615032,615524,624959,627723,628782,637131,631869,626850,625316,642447,640199,650933,656093,656919,646126,643339,633412,625336,625069,615342,595049,594421,585869,592671,597815,608717,619672,621308,639100,652857,653032,644347,636956,652163,652333,659749,655672,662196,661838,665600,641899,588236,528715,467635,413802,356272,307162,203289,206120,154822,117282,85228,60479,42417,28777,42717
2064,2,50350951,279335,280691,282178,283727,285350,287172,289377,292087,295347,299177,303580,308505,313924,319804,325804,331867,339030,349066,362663,378925,396499,413020,427370,439711,450096,458734,466135,472658,478454,483336,487202,490090,491923,492494,492100,490874,488969,486850,485965,487266,486182,481186,498085,520545,521357,539537,561979,574223,592449,604975,602031,614413,614794,624123,626814,627827,636112,630790,625690,624067,641077,638755,649397,654471,655204,644328,641421,631380,623168,622715,612809,592360,591464,582656,589075,593805,604182,614533,615547,632437,645154,644253,634418,625649,638774,636791,641451,634450,637132,632507,631045,602870,546402,484849,422552,367676,310607,262146,169412,167273,122007,89489,62790,42908,28913,44111
2065,2,49939877,278185,279631,281125,282601,284061,285616,287454,289725,292501,295803,299655,304059,309004,314490,320233,326165,333295,343375,357053,373420,391125,407800,422326,434854,445440,454301,461950,468779,474956,480324,484791,488328,490975,492653,493069,492507,491145,489223,487151,486305,487607,486494,481438,498281,520676,521397,539475,561813,573946,592063,604480,601429,613688,613976,623225,625868,626829,635032,629630,624448,622745,639641,637259,647803,652774,653393,642420,639379,629208,620840,620172,610063,589438,588248,579150,585156,589417,599213,608883,609187,625043,636562,634420,623266,612932,623707,619307,620895,610673,609170,599983,593034,560383,501463,438493,375819,320896,265400,218742,137675,132016,93243,66040,44626,29301,45144
2066,2,49524597,276884,278481,280064,281547,282934,284326,285898,287800,290135,292953,296275,300127,304551,309561,314911,320589,327569,337566,351233,367645,385445,402274,416988,429721,440519,449603,457487,464571,471060,476813,481771,485913,489210,491704,493229,493478,492781,491402,489526,487493,486646,487921,486750,481628,498408,520718,521340,539318,561545,573575,591582,603880,600724,612877,613098,622290,624879,625771,633871,628388,623133,621358,638151,635705,646135,650983,651473,640391,637196,626876,618325,617416,607078,586259,584738,575329,580867,584609,593751,602646,602128,616796,626939,623377,610722,598617,606750,599655,597853,584130,578143,564178,551616,514692,453913,390374,328352,274510,221737,178008,108818,101053,68926,47018,30528,46097
2067,2,49106112,275390,277179,278913,280484,281879,283198,284606,286241,288208,290584,293420,296742,300613,305100,309976,315261,321969,331768,345292,361654,379485,396433,411338,424289,435320,444637,452757,460085,466833,472903,478251,482886,486791,489938,492280,493640,493753,493039,491707,489871,487836,486960,488179,486944,481752,498449,520663,521190,539063,561185,573113,590999,603177,599935,612006,612184,621312,623831,624634,632628,627073,621755,619921,636606,634078,644374,649083,649429,638221,634852,624356,615599,614420,603831,582789,580910,571146,576168,579324,587721,595725,594256,607559,616130,610951,596597,582501,587685,577616,572114,554656,543956,525125,507025,466286,404486,341426,281210,229635,180690,140902,83425,74822,49157,32222,47548
2068,2,48685626,273675,275684,277610,279332,280815,282142,283477,284949,286647,288653,291047,293883,297222,301154,305509,310321,316618,326096,339362,355538,373302,390304,405365,418540,429818,439390,447757,455329,462325,468660,474330,479359,483760,487516,490512,492690,493916,494013,493346,492054,490216,488152,487219,488374,487070,481794,498398,520515,520946,538719,560736,572551,590315,602389,599087,611099,611228,620277,622705,623417,631313,625694,620326,618429,634988,632362,642507,647062,647245,635891,632321,621626,612636,611160,600286,579006,576721,566562,571001,573491,581030,588007,585439,597182,603966,596957,580690,564373,566291,552983,543515,522156,506635,483035,459725,415900,354133,292737,235530,187376,143231,108189,61871,53453,33747,49622
2069,2,48264499,271729,273969,276113,278027,279661,281077,282420,283818,285352,287090,289113,291506,294358,297757,301558,305849,311657,320677,333561,349433,366991,383945,399098,412462,423994,433837,442474,450302,457547,464136,470075,475430,480227,484481,488088,490922,492967,494176,494322,493695,492402,490535,488413,487415,488503,487114,481745,498258,520274,520617,538291,560190,571893,589548,601543,598204,610150,610215,619163,621498,622128,629933,624265,618843,616868,633281,630542,640520,644902,644900,633375,629577,618657,609411,607601,596420,574863,572129,561523,565300,567018,573569,579362,575533,585505,590264,581193,562791,544023,542367,525594,511954,486644,466369,438335,410425,364496,303971,245482,192439,148742,110144,80365,44275,36759,51977
2070,2,47844201,269553,272021,274395,276528,278355,279923,281355,282760,284220,285793,287548,289569,291977,294888,298157,301893,307165,315653,328019,343461,360690,377454,392596,406085,417837,427959,436883,444989,452497,459340,465538,471166,476291,480943,485051,488497,491199,493228,494487,494673,494046,492724,490798,488611,487545,488548,487067,481612,498029,519948,520206,537771,559550,571154,588725,600661,597281,609145,609126,617970,620220,620776,628503,622782,617290,615220,631471,628607,638397,642583,642368,630648,626594,615427,605890,603718,592186,570322,567081,555962,558974,559801,565212,569649,564384,572346,574824,563447,542687,521252,515748,495345,477436,448289,423555,391684,360058,313209,255206,200830,152975,114553,81947,57605,30500,55484
2071,2,47422211,267154,269843,272445,274808,276855,278615,280199,281693,283161,284660,286249,288001,290037,292502,295283,298488,303193,311104,322880,337756,354527,370975,385959,399469,411377,421745,430965,439367,447159,454270,460728,466619,472020,477002,481509,485457,488773,491459,493538,494838,495024,494369,492988,490997,488741,487590,488502,486933,481391,497717,519538,519703,537157,558828,570357,587863,599736,596298,608059,607954,616702,618875,619369,627012,621223,615645,613465,629536,626527,636107,640064,639608,627666,623329,611878,602027,599441,587517,565300,561478,549755,551875,551664,555760,558641,551732,557412,557315,543369,520028,495731,486136,462024,439890,407221,378566,343706,309483,263044,208857,159703,117859,85263,58764,39700,53514
2072,2,46999170,264547,267442,270263,272855,275133,277113,278890,280536,282092,283598,285113,286700,288466,290559,292895,295612,299773,307081,318228,332465,348639,364636,379333,392716,404675,415225,424708,433416,441509,448912,455643,461798,467465,472724,477563,481913,485731,489032,491768,493888,495189,495347,494634,493188,491128,488786,487544,488367,486709,481089,497325,519037,519110,536464,558049,569523,586957,598749,595235,606889,606706,615364,617473,617901,625443,619567,613889,611586,627453,624279,633613,637314,636583,624396,619735,607976,597762,594715,582345,559714,555208,542774,543854,542439,545021,546118,537335,540434,537456,520681,494566,467267,453434,425690,399592,363967,332195,295428,259915,215271,166086,123043,87723,61142,40499,58247
2073,2,46577196,261753,264832,267858,270670,273177,275390,277387,279226,280934,282528,284050,285562,287163,288985,290949,293220,296884,303617,314113,327676,343179,358581,372852,385973,397833,408460,418142,427124,435529,443241,450269,456701,462635,468162,473281,477964,482185,485989,489339,492117,494238,495512,495612,494834,493319,491173,488739,487408,488142,486404,480710,496844,518444,518440,535715,557232,568645,585991,597682,594090,605644,605390,613970,616008,616354,623775,617800,612008,609562,625202,621832,630891,634301,633266,620795,615783,603669,593049,589479,576590,553465,548158,534884,534759,531956,532803,531868,520969,521176,515015,495188,466170,435835,417775,386692,357148,319384,285534,248111,212711,171187,127961,91582,62906,42138,61752
2074,2,46158144,258791,262035,265245,268262,270990,273432,275661,277721,279621,281368,282978,284498,286023,287679,289372,291272,294483,300691,310571,323440,338236,352966,366660,379378,391002,401554,411330,420521,429207,437237,444581,451314,457529,463325,468713,473677,478233,482441,486294,489686,492466,494561,495777,495813,494964,493364,491125,488603,487184,487836,486020,480245,496276,517775,517716,534931,556373,567709,584947,596532,592871,604330,604018,612514,614466,614710,621996,615907,609983,607375,622751,619160,627908,630996,629615,616836,611420,598910,587828,583654,570152,546436,540190,525940,524425,520031,518900,515668,502405,499415,489799,466756,434811,401560,379503,345619,313400,274523,239802,203050,169151,131891,95242,65673,43354,64965
2075,2,45743531,255686,259070,262443,265644,268578,271243,273702,275993,278114,280053,281816,283424,284956,286537,288065,289694,292526,298259,307579,319794,333865,347882,360918,373077,384321,394660,404376,413671,422573,430891,438559,445613,452133,458212,463871,469106,473945,478487,482744,486639,490033,492787,494825,495977,495943,495010,493316,490989,488378,486879,487451,485550,479696,495636,517052,516958,534106,555457,566697,583821,595308,591585,602960,602586,610980,612828,612957,620090,613869,607794,604994,620075,616232,624636,627357,625599,612466,606600,593637,582019,577137,562912,538494,531157,515776,512669,506461,503095,497293,481427,474963,461676,435357,400617,364773,339193,303283,269379,230554,196250,161469,130322,98167,68298,45261,67695
2076,2,45334488,252461,255961,259474,262838,265958,268829,271511,274031,276384,278543,280499,282259,283881,285469,286921,288385,290941,296277,305091,316713,330102,343387,355720,367234,377937,387916,397434,406678,415689,424231,432194,439578,446421,452807,458751,464260,469371,474197,478788,483086,486984,490353,493050,495025,496108,495989,494961,493178,490763,488072,486494,486980,484995,479077,494944,516295,516161,533227,554467,565606,582623,594016,590244,601530,601077,609351,611080,611079,618039,611666,605412,602394,617143,613021,621034,623356,621167,607637,601259,587771,575520,569808,554730,529488,520892,504213,499291,491035,485168,476529,457856,447692,430620,401120,363916,326028,297644,260683,226235,188682,156061,124404,97000,70396,47070,70571
2077,2,44931746,249145,252733,256360,259865,263149,266206,269095,271837,274420,276811,278987,280940,282714,284391,285851,287240,289627,294672,303065,314153,326923,339517,351123,361944,372018,381474,390644,399697,408663,417321,425514,433198,440375,447088,453340,459136,464522,469620,474494,479127,483428,487301,490614,493248,495155,496152,495940,494823,492951,490455,487686,486024,486423,484369,478408,494219,515498,515311,532276,553400,564446,581360,592670,588844,600024,599474,607613,609207,609057,615821,609269,602810,599546,613927,609487,617073,618940,616270,602288,595318,581208,568212,561526,545453,519256,509215,491057,484084,473538,464910,453197,431567,417576,396755,364374,325262,286092,255837,218931,185147,150043,120237,92595,69558,48515,73481
2078,2,44535652,245766,249413,253127,256746,260171,263394,266469,269418,272222,274843,277251,279426,281393,283222,284772,286169,288477,293341,301423,312067,324281,336248,347165,357266,366659,375499,384156,392868,401648,410267,418583,426502,433983,441032,447614,453721,459396,464769,469915,474831,479466,483743,487560,490811,493378,495199,496103,495801,494595,492641,490067,487214,485468,485795,483693,477707,493456,514650,514392,531252,552264,563221,580042,591265,587370,598425,597764,605751,607192,606871,613407,606651,599960,596422,610387,605599,612702,614060,610844,596336,588671,573827,559953,552136,534912,507616,495928,476100,466834,453766,442147,427176,402536,384737,360409,325671,285420,245907,214861,179170,147232,115600,89494,66399,47938,76175
2079,2,44146224,242354,246030,249802,253509,257049,260415,263654,266790,269800,272642,275281,277688,279876,281899,283602,285088,287401,292177,300062,310378,322128,333530,343822,353239,361920,370091,378140,386344,394786,403225,411508,419556,427276,434631,441552,447989,453977,459640,465061,470248,475167,479778,484000,487756,490940,493422,495150,495965,495572,494284,492252,489593,486657,484841,485116,482984,476970,492644,513732,513402,530161,551066,561945,578666,589784,585804,596717,595933,603747,605013,604493,610771,603782,596833,592983,606494,601309,607871,608654,604808,589677,581195,565486,550588,541466,522921,494370,480823,459135,447342,431549,416761,398440,370880,349492,322127,285779,245329,206521,175839,142479,113435,86042,64176,45761,77396
2080,2,43763207,238942,242615,246414,250179,253808,257290,260672,263972,267167,270216,273076,275714,278135,280379,282276,283917,286316,291087,298871,308976,320385,331317,341044,349837,357840,365308,372694,380294,388230,396336,404445,412464,420317,427913,435143,441922,448243,454218,459928,465390,470581,475476,480034,484195,487884,490984,493372,495011,495735,495261,493893,491775,489033,486029,484164,484405,482239,476184,491766,512743,512349,529011,549817,560612,577217,588212,584133,594889,593961,601581,602641,601895,607883,600636,593392,589201,602197,596568,602519,602639,598054,582189,572747,556030,539949,529327,509276,479313,463689,439964,425439,406770,388725,367106,336904,312369,282669,245638,206036,169014,139830,109773,84430,61701,44229,76631
2081,2,43386152,235562,239199,242993,246786,250474,254045,257543,260985,264345,267580,270646,273506,276158,278634,280754,282590,285139,289988,297757,307751,318940,329524,338780,347010,354394,361190,367878,374817,382151,389755,397536,405385,413212,420944,428417,435508,442172,448481,454504,460254,465719,470887,475729,480226,484321,487927,490934,493234,494782,495423,494869,493415,491213,488401,485350,483454,483658,481445,475335,490819,511691,511238,527813,548513,559208,575678,586534,582343,592921,591830,599222,600052,599049,604715,597172,589607,585026,597449,591315,596565,595910,590460,573727,563169,545285,527844,515515,493764,462233,444328,418422,401012,379407,358156,333476,301118,274106,242964,206295,168617,134403,107732,81705,60545,42523,75064
2082,2,43014474,232249,235816,239572,243360,247077,250708,254296,257853,261355,264753,268005,271072,273946,276653,279007,281066,283807,288797,296633,306604,317676,328038,336947,344706,351530,357711,363731,369974,376648,383652,390935,398459,406120,413829,421440,428777,435754,442407,448762,454825,460580,466022,471137,475919,480351,484364,487878,490796,493006,494471,495031,494389,492850,490579,487719,484638,482708,482862,480586,474420,489812,510581,510079,526561,547140,557717,574036,584736,580416,590793,589510,596648,597214,595927,601228,593364,585430,580413,592189,585472,589904,588342,581877,564132,552286,533061,514071,499813,476169,442933,422573,394398,374036,349570,325345,298054,264234,235605,204050,168829,134087,103550,80186,58590,41726,72926
2083,2,42647516,229034,232500,236184,239934,243647,247308,250956,254602,258218,261758,265174,268427,271508,274438,277024,279317,282276,287447,295415,305448,316492,326738,335427,342841,349196,354820,360229,365804,371781,378128,384814,391844,399182,406726,414316,421793,429020,435986,442685,449080,455147,460879,466270,471326,476043,480393,484315,487740,490569,492695,494079,494552,493824,492214,489893,487004,483891,481913,482000,479661,473447,488749,509424,508869,525242,545681,556126,572277,582802,578333,588477,586977,593826,594102,592491,597394,589159,580814,575303,586337,578935,582412,579791,572146,553231,539905,519151,498413,482003,456287,421246,398310,367867,344621,317546,290787,261545,227119,197870,166992,134255,103307,77073,57501,40379,71066
2084,2,42284579,225945,229281,232862,236540,240217,243875,247552,251257,254962,258617,262174,265591,268859,271995,274805,277332,280520,285897,294035,304194,315299,325521,334098,341294,347306,352465,357318,362282,367591,373242,379273,385708,392555,399778,407205,414664,422032,429248,436260,442998,449398,455443,461124,466456,471448,476085,480345,484178,487514,490260,492305,493601,493986,493186,491526,489175,486252,483094,481054,481073,478677,472420,487642,508216,507595,523842,544124,554422,570384,580710,576066,585949,584201,590732,590677,588712,593161,584514,575700,569618,579790,571583,573947,570095,561090,540829,525817,503339,480653,461877,433947,397059,371516,338938,313050,283817,255168,224808,190743,161933,132794,103437,76892,55269,39629,69051
2085,2,41924954,223009,226189,229639,233214,236820,240441,244115,247850,251613,255355,259028,262586,266018,269341,272359,275111,278526,284118,292450,302773,314005,324294,332853,339941,345739,350558,354946,359355,364053,369036,374373,380155,386408,393141,400249,407547,414899,422257,429517,436568,443312,449690,455685,461308,466577,471489,476036,480209,483954,487207,489872,491828,493036,493348,492497,490805,488420,485452,482232,480128,480085,477638,471349,486485,506943,506241,522347,542457,552588,568337,578434,573591,583178,581157,587325,586909,584541,588484,579368,570011,563258,572427,563274,564349,559078,548512,526716,509801,485403,460583,439263,409031,370349,342300,307888,279799,249052,219327,188802,156101,128772,102311,76989,55139,38090,67342
2086,2,41567934,220245,223250,226542,229985,233489,237041,240679,244409,248200,252001,255761,259435,263009,266496,269702,272662,276295,282098,290630,301141,312539,322963,331598,338675,344368,348976,353026,356970,361111,365484,370154,375243,380845,386985,393604,400585,407778,415120,422522,429821,436877,443599,449928,455867,461427,466618,471441,475902,479986,483648,486821,489397,491265,492399,492658,491775,490048,487615,484586,481304,479142,479044,476556,470231,485267,505591,504797,520747,540662,550605,566109,575949,570878,580139,577805,583580,582751,579932,583303,573642,563646,556105,564107,553855,553443,546545,534199,510673,491635,465135,438032,414042,381516,341225,310942,275184,245526,214069,184199,154513,124134,99212,76151,55209,38001,65311
2087,2,41212824,217667,220483,223598,226884,230256,233707,237275,240968,244755,248583,252402,256163,259852,263480,266852,270001,273836,279839,288564,299269,310855,321456,330238,337397,343085,347592,351433,355039,358715,362531,366591,371015,375924,381413,387441,393934,400812,407995,415380,422821,430125,437160,443835,450108,455985,461467,466570,471308,475681,479683,483265,486349,488836,490630,491710,491936,491015,489241,486746,483653,480316,478103,477958,475425,469053,483973,504149,503250,519024,538722,548447,563677,573225,567904,576794,574120,579445,578156,574826,577539,567237,556488,548021,554673,543152,541036,532283,517928,492476,471107,442361,412882,386190,351513,309965,277914,241476,211039,179783,150745,122871,95639,73844,54608,38049,64031
2088,2,40858957,215281,217902,220827,223936,227152,230472,233938,237560,241309,245132,248978,252798,256575,260318,263833,267149,271164,277349,286254,297142,308922,319724,328696,336013,341791,346298,350040,353437,356775,360125,363629,367444,371688,376485,381862,387766,394157,401025,408251,415674,423119,430404,437392,444012,450224,456024,461420,466438,471089,475380,479303,482797,485792,488205,489944,490989,491177,490207,488368,485809,482660,479274,477020,476825,474235,467803,482592,502604,501585,517161,536610,546090,561011,570238,564629,573115,570052,574876,573066,569146,571090,560034,548400,538857,543954,530976,526918,516071,499472,471913,448041,416962,385108,355819,319311,277041,243872,207558,177238,147132,119875,94666,71185,52954,37635,63321
2089,2,40505708,213087,215514,218243,221160,224200,227364,230699,234219,237897,241681,245522,249369,253205,257035,260667,264126,268299,274642,283706,294763,306727,317736,326925,334444,340388,344992,348737,352037,355166,358178,361217,364475,368111,372243,376929,382183,387986,394367,401277,408540,415968,423394,430632,437567,444126,450263,455977,461289,466221,470792,475004,478838,482244,485164,487522,489226,490231,490367,489332,487428,484812,481613,478188,475888,475630,472970,466468,481113,500941,499785,515134,534304,543508,558088,566950,561028,569054,565558,569814,567403,562791,563838,551893,539229,528444,531760,517120,510869,497681,478617,448807,422316,388913,354822,323223,285394,243106,209617,174315,145049,117002,92358,70460,51046,36495,62654
2090,2,40152514,211077,213317,215851,218572,221422,224410,227588,230976,234550,238263,242065,245908,249770,253659,257379,260956,265263,271741,280938,292140,304272,315479,324893,332642,338799,343576,347422,350726,353759,356563,359264,362057,365137,368660,372682,377246,382400,388193,394615,401561,408828,416237,423618,430803,437679,444164,450216,455848,461075,465927,470418,474543,478290,481620,484486,486807,488471,489424,489493,488390,486428,483760,480522,477054,474696,474362,471621,465039,479521,499144,497826,512920,531778,540675,554869,563334,557052,564567,560578,564183,561067,555644,555642,542664,528808,516597,517885,501370,492665,476900,455183,423038,393907,358329,322317,288891,250436,208959,176044,142657,115345,90144,68743,50527,35180,61519
2091,2,39798901,209234,211305,213651,216176,218830,221628,224631,227862,231303,234912,238642,242445,246303,250218,253998,257665,262080,268666,277970,289290,301565,312954,322584,330573,336973,341972,345996,349404,352442,355150,357643,360099,362715,365682,369094,372995,377459,382603,388436,394894,401844,409093,416458,423787,430914,437717,444118,450089,455636,460783,465557,469962,473999,477672,480947,483776,486056,487666,488551,488550,487388,485372,482664,479382,475859,473430,473009,470176,463500,477800,497187,495687,510495,529006,537557,551330,559342,552660,559597,555038,557884,553942,547567,546350,532177,516954,503117,502110,483504,472094,453551,429048,394581,362930,325502,288081,253504,215259,175491,144072,113443,88868,67095,49295,34822,59962
2092,2,39444508,207539,209460,211635,213973,216432,219034,221847,224901,228184,231660,235285,239017,242835,246744,250553,254280,258774,265442,274826,286234,298624,310170,320002,328225,334878,340129,344381,347970,351113,353828,356227,358476,360753,363256,366113,369405,373206,377660,382843,388711,395173,402105,409310,416624,423896,430951,437671,443992,449879,455348,460418,465105,469424,473387,477004,480242,483029,485255,486796,487610,487548,486331,484272,481519,478181,474590,472080,471559,468620,461837,475927,495050,493343,507834,525956,534129,547424,554932,547794,554066,548841,550799,545890,538410,535792,520247,503464,487793,484218,463315,448979,427509,400186,363550,329682,290928,252793,217896,180782,143619,114568,87402,66145,48113,33973,58775
2093,2,39089104,205967,207764,209788,211954,214226,216634,219251,222114,225219,228536,232028,235655,239401,243270,247074,250831,255375,262094,271527,282996,295470,307144,317155,325597,332498,338014,342526,346346,349673,352495,354901,357056,359127,361292,363684,366421,369614,373405,377897,383114,388985,395428,402317,409473,416731,423932,430906,437547,443785,449595,454986,459971,464573,468817,472725,476304,479500,482233,484389,485859,486609,486490,485229,483124,480313,476906,473236,470633,469999,466938,460026,473882,492709,490772,504906,522601,530344,543108,550046,542381,547880,541871,542793,536761,528006,523781,506672,488130,470411,464000,440630,423200,398751,368715,330245,294664,255292,217286,182997,147949,114208,88269,65054,47432,33159,57506
2094,2,38732598,204487,206189,208088,210104,212204,214426,216848,219514,222428,225567,228899,232392,236033,239830,243596,247349,251911,258651,268103,279601,292128,303901,314062,322700,329837,335612,340396,344481,348041,351049,353564,355727,357704,359663,361717,363990,366629,369811,373639,378164,383384,389237,395637,402477,409578,416766,423887,430784,437343,443505,449238,454545,459444,463972,468161,472031,475569,478710,481372,483457,484862,485554,485388,484077,481914,479032,475546,471786,469076,468312,465108,458049,471641,490142,487942,501685,518898,526163,538326,544610,536325,540922,533995,533716,526389,516169,510113,491239,470735,450769,441282,415331,394732,367393,334937,295167,258570,219433,182484,149762,117652,87992,65699,46650,32689,56209
2095,2,38375041,203071,204708,206512,208402,210352,212403,214638,217108,219825,222771,225925,229258,232765,236456,240151,243866,248414,255143,264582,276075,288623,300464,310745,319552,326902,332926,337978,342339,346166,349411,352114,354387,356373,358238,360086,362022,364196,366824,370043,373903,378431,383632,389443,395795,402581,409612,416722,423767,430583,437067,443153,448802,454024,458850,463323,467474,471302,474785,477856,480446,482464,483810,484453,484236,482865,480628,477665,474088,470225,467393,466476,463109,455883,469183,487315,484829,498131,514807,521530,533006,538529,529514,533060,525065,523402,514588,502700,494576,473734,451080,428699,415945,387392,363690,333736,299361,259012,222250,184288,149342,119093,90645,65493,47113,32150,55122
2096,2,38016614,201688,203291,205028,206823,208649,210549,212612,214896,217415,220164,223125,226279,229627,233182,236773,240417,244916,251601,260993,272449,284983,296859,307230,316178,323713,329964,335272,339907,344014,347529,350470,352933,355030,356905,358660,360389,362227,364390,367054,370305,374167,378676,383835,389597,395896,402614,409569,416604,423569,430311,436720,442723,448288,453437,458208,462643,466753,470526,473938,476936,479460,481418,482713,483304,483023,481577,479257,476202,472520,468537,465560,464472,460919,453508,466478,484207,481394,494203,510274,516376,527054,531690,521817,524145,514918,511669,501161,487389,476952,453954,428994,404084,387964,356927,330372,298287,262691,222630,186654,150818,118759,91755,67468,46965,32469,54123
2097,2,37657601,200309,201906,203609,205338,207068,208844,210757,212868,215200,217751,220513,223475,226643,230038,233494,237036,241452,248058,257370,268754,281241,293116,303544,312601,320294,326745,332290,337186,341571,345369,348583,351286,353574,355560,357326,358962,360594,362420,364619,367313,370566,374409,378876,383987,389697,395929,402572,409452,416409,423301,429969,436296,442216,447708,452803,457536,461929,465983,469686,473026,475957,478420,480327,481568,482094,481735,480203,477789,474626,470824,466700,463560,462275,458517,450892,463502,480776,477598,489852,505231,510610,520361,523962,513091,514016,503375,498317,485896,470021,457037,431727,404363,376902,357454,324229,295281,261749,225793,186973,152755,119933,91498,68294,48381,32367,53743
2098,2,37298366,198907,200525,202222,203916,205581,207261,209050,211010,213169,215531,218096,220859,223834,227049,230346,233754,238056,244550,253746,265023,277427,289266,299717,308850,316671,323294,329048,334187,338837,342915,346416,349394,351924,354102,355979,357626,359166,360786,362647,364877,367572,370805,374607,379026,384086,389730,395887,402457,409262,416146,422965,429552,435796,441644,447082,452139,456830,461168,465152,468782,472055,474925,477335,479187,480362,480808,480361,478732,476208,472923,468978,464695,461367,459866,455873,448016,460218,476985,473393,485011,499590,504126,512797,515200,503175,502493,490240,483139,468581,450395,434660,406939,377162,347262,324708,289790,259111,224983,189629,153016,121473,92402,68103,48974,33343,53473
2099,2,36939315,197461,199122,200839,202527,204157,205773,207466,209301,211309,213498,215873,218438,221214,224235,227352,230602,234760,241110,250158,261292,273576,285344,295781,304956,312871,319637,325573,330927,335823,340171,343956,347223,350029,352450,354519,356279,357829,359357,361012,362904,365134,367810,371001,374755,379123,384117,389688,395774,402269,409002,415815,422555,429059,435232,441026,446426,451440,456077,460345,464256,467820,471031,473848,476203,477987,479081,479436,478889,477148,474499,471069,466963,462497,458963,457214,452965,444842,456589,472785,468715,479595,493246,496798,504222,505244,491895,489381,475308,465923,449016,428343,409703,379564,347501,315449,290218,254293,222716,188949,155190,121681,93589,68776,48836,33752,53973
2100,2,36580872,195951,197674,199434,201142,202766,204348,205976,207715,209597,211634,213836,216212,218789,221610,224535,227605,231594,237772,246639,257597,269725,281383,291770,300951,308926,315802,321891,327433,332547,337145,341203,344756,347853,350552,352865,354818,356481,358020,359583,361267,363159,365370,368004,371148,374851,379154,384077,389577,395590,402015,408678,415412,422070,428505,434623,440379,445737,450696,455263,459459,463303,466805,469963,472724,475010,476712,477714,477967,477304,475436,472639,469044,464755,460087,456316,454298,449755,441334,452569,468113,463481,473505,486076,488490,494478,493917,479060,474475,458371,446468,427031,403749,382143,349715,315667,281943,254669,218574,187045,154633,123409,93749,69659,49319,33657,54576
2101,2,36223454,194364,196163,197983,199735,201380,202956,204549,206223,208009,209920,211970,214172,216559,219181,221906,224784,228585,234566,243225,253974,265911,277422,287720,296869,304869,311820,318029,323729,329036,333857,338168,341998,345383,348373,350965,353162,355019,356671,358245,359837,361522,363394,365562,368149,371242,374882,379114,383967,389395,395339,401695,408281,414935,421524,427905,433986,439699,445002,449892,454386,458515,462299,465747,468848,471540,473743,475352,476250,476386,475591,473572,470607,466826,462333,457434,453406,451079,446209,437448,448097,462886,457595,466622,477947,479050,483393,481029,464468,457568,439231,424609,402513,376589,352090,317678,282137,247407,218897,183567,153075,122967,95081,69778,49952,33990,54894
2102,2,35867455,192692,194575,196470,198282,199971,201568,203156,204795,206515,208329,210253,212302,214516,216947,219474,222153,225752,231518,239945,250458,262171,273499,283670,292749,300734,307725,314019,319845,325314,330331,334870,338956,342619,345898,348783,351260,353363,355208,356895,358498,360090,361755,363586,365707,368243,371273,374842,379006,383788,389148,395025,401305,407813,414399,420935,427277,433315,438974,444208,449026,453454,457521,461251,464642,467674,470283,472392,473896,474675,474676,473727,471537,468382,464393,459666,454516,450193,447522,442280,433125,443093,457008,450944,458819,468711,468311,470780,466378,447917,438462,417726,400229,375436,346974,319835,283935,247578,212656,183838,150228,121727,94740,70769,50038,34426,55302
