îN,ê´,çáåv,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
2061,1,45187073,273927,275883,278174,280840,283909,287422,291446,296029,301149,306767,312792,319063,325441,331846,338107,344115,350320,357598,366268,376072,386893,398023,409052,419793,429542,437804,444594,450185,454849,458468,460804,462149,462645,462410,461717,461863,463806,463230,458744,475621,498481,496888,516190,539702,551508,573459,585166,583932,593728,594287,606546,609300,609918,617403,612790,605685,604847,621240,620013,629942,634997,641200,631101,633146,625300,618647,617439,606763,584724,580195,566026,566953,565791,571900,573802,569197,574216,577631,568003,550410,536213,538128,527825,520362,505004,496182,479708,466880,430675,380021,325623,274053,229803,187634,153113,95166,91530,64950,46460,31958,21497,14305,9302,5541,3186,4130
2062,1,44728823,272199,273990,276019,278330,280977,284031,287556,291618,296249,301422,307081,313121,319391,325801,332195,338420,344884,352420,361307,371286,382239,393475,404597,415430,425312,433774,440865,446873,452011,456281,459582,461642,462754,463066,462627,461716,461686,463548,462965,458493,475352,498163,496535,515801,539270,551022,572881,584487,583171,592860,593299,605393,607985,608451,615774,611029,603780,602754,618864,617392,627011,631758,637622,627247,628907,620689,613610,611885,600735,578310,573176,558485,558644,556667,561744,562570,556901,560509,562372,551365,532480,516706,516166,503553,493312,475258,463016,443291,426630,388567,337981,285033,235743,193953,155110,123732,75015,70217,48386,33546,22327,14510,9317,5840,3350,4080
2063,1,44271139,270555,272263,274125,276174,278466,281098,284164,287726,291835,296517,301730,307404,313443,319744,326144,332502,339177,346952,356075,366259,377377,388743,399975,410906,420892,429503,436808,443126,448687,453435,457392,460419,462248,463178,463285,462627,461539,461430,463284,462715,458236,475051,497812,496164,515391,538799,550471,572221,583730,582324,591882,592179,604095,606532,606856,614015,609120,601704,600463,616264,614537,623833,628256,633754,623074,624299,615667,608126,605844,594186,571356,565585,550347,549686,546837,550810,550485,543682,545785,545992,533506,513221,495743,492574,477537,464433,443685,428079,405302,385159,345821,296073,245387,199139,160482,125469,97635,57612,52373,34981,23466,15090,9463,5857,3536,4153
2064,1,43815202,268923,270620,272398,274280,276310,278585,281230,284332,287940,292099,296820,302047,307719,313789,320081,326446,333246,341211,350551,360957,372268,383799,395166,406212,416309,425040,432508,439050,444926,450102,454540,458225,461025,462672,463398,463286,462452,461285,461169,463035,462457,457948,474718,497442,495772,514944,538263,549840,571485,582889,581370,590771,590917,602660,604952,605133,612109,607038,599431,597955,613431,611441,620396,624468,629563,618537,619278,610198,602158,599279,587083,563833,557391,541572,540033,536251,539042,537489,529478,529975,528405,514320,492521,473220,467279,449751,433765,410406,391609,366129,343020,303164,255093,207460,164922,129940,99109,75068,43022,37909,24501,15880,9854,5956,3551,4309
2065,1,43362155,267229,268988,270755,272552,274415,276428,278716,281396,284543,288200,292398,297132,302358,308060,314120,320377,327176,335245,344751,355358,366881,378605,390141,401329,411553,420412,428015,434729,440834,446330,451199,455369,458829,461449,462893,463400,463113,462199,461026,460923,462779,462168,457629,474368,497053,495345,514436,537651,549138,570667,581940,580286,589520,589522,601100,603245,603266,610030,604760,596943,595223,610359,608092,616678,620364,625006,613593,613810,604245,595671,592157,579398,555710,548552,532114,529635,524855,526384,523522,514224,512998,509509,493695,470276,449063,440251,420229,401422,375644,353972,326288,300926,261406,215847,171966,133662,102745,76284,56122,31178,26585,16601,10383,6210,3616,4409
2066,1,42913058,265417,267295,269123,270908,272686,274533,276558,278881,281605,284800,288495,292705,297437,302692,308384,314411,321095,329139,338725,349480,361191,373127,384862,396226,406607,415611,423356,430213,436497,442227,447419,452024,455971,459252,461670,462897,463228,462861,461941,460782,460670,462492,461849,457294,473999,496628,494860,513854,536969,548358,569744,580863,579065,588137,588004,599414,601395,601230,607754,602264,594231,592259,607036,604469,612651,615901,620040,608207,607858,597775,588633,584449,571097,546946,539023,521922,518439,512596,512779,508521,497840,494754,489192,471525,446409,423242,411522,389075,367613,339741,315659,286451,259675,221369,179074,139502,105795,79168,57096,40719,21891,18036,10868,6552,3775,4507
2067,1,42468859,263450,265483,267429,269276,271042,272803,274662,276722,279089,281860,285092,288798,293006,297766,303011,308671,315115,323021,332556,343371,355218,367342,379294,390865,401437,410616,418522,425531,431964,437877,443307,448238,452622,456392,459474,461675,462726,462977,462604,461698,460531,460386,462175,461513,456941,473597,496145,494304,513207,536211,547476,568696,579648,577714,586632,586365,597587,599377,599000,605261,599544,591290,589053,603441,600544,608269,611037,614630,602344,601387,590752,581014,576122,562139,537495,528754,510947,506393,499417,498162,492405,480232,475136,467349,447732,420889,395781,381188,356491,332670,303162,277312,247369,220079,183813,145401,110525,81604,59320,41474,28625,14870,11822,6867,3987,4658
2068,1,42030356,261307,263517,265617,267581,269408,271159,272932,274825,276928,279341,282148,285391,289095,293330,298080,303292,309362,317006,326376,337120,349010,361267,373414,385210,396006,405397,413493,420674,427264,433331,438948,444119,448832,453041,456613,459480,461506,462477,462722,462362,461448,460249,460073,461841,461159,456555,473139,495592,493686,512487,535355,546474,567513,578303,576244,585006,584588,595594,597166,596556,602543,596594,588108,585585,599544,596273,603493,605737,608738,595968,594361,583147,572780,567132,552476,527307,517692,499136,493440,485254,482458,475081,461293,454039,443901,422282,393735,366771,349439,322787,297038,266515,239654,209815,182895,149383,115310,85341,61212,43140,29190,19467,9759,7479,4184,4872
2069,1,41598167,258976,261373,263650,265768,267714,269525,271286,273094,275029,277179,279627,282445,285684,289415,293639,298357,303972,311219,320299,330855,342657,354955,367240,379239,390278,399912,408238,415620,422387,428617,434391,439753,444709,449249,453262,456621,459313,461259,462223,462482,462114,461168,459938,459743,461490,460773,456117,472614,494975,492997,511673,534381,545344,566204,576841,574656,583244,582649,593410,594744,593893,599595,593401,584664,581825,595305,591618,598288,599964,602330,589044,586752,574927,563890,557434,542057,516332,505786,486433,479518,470035,465573,456446,440923,431385,418809,395190,365034,336389,316577,288390,261306,230489,203428,174510,148769,118581,89126,64084,44565,30397,19875,12791,6181,4562,5110
2070,1,41172716,256461,259043,261506,263801,265900,267829,269652,271447,273297,275278,277462,279921,282735,286001,289720,293912,299025,305797,314452,324696,336291,348495,360824,372969,384228,394128,402716,410338,417314,423726,429667,435189,440337,445122,449469,453271,456456,459069,461008,461985,462235,461835,460858,459610,459396,461106,460333,455615,472030,494289,492219,510748,533282,544094,564780,575260,572935,581320,580524,591016,592104,591003,596404,589946,580931,577733,590683,586543,592618,593683,595370,581543,578524,566049,554295,546974,530831,504515,492978,472778,464555,453670,447407,436399,419044,407135,392088,366540,334959,304920,283012,253865,226145,195797,169335,142072,118204,91745,66997,46708,31438,20721,13075,8111,3775,5469
2071,1,40751748,253768,256528,259175,261656,263931,266015,267955,269812,271649,273545,275560,277754,280208,283048,286302,289989,294571,300821,308974,318770,330031,342020,354257,366453,377876,388019,396891,404788,412011,418637,424764,430457,435768,440748,445341,449478,453108,456214,458819,460771,461739,461956,461525,460530,459264,459014,460667,459827,455052,471377,493510,491330,509699,532061,542727,563235,573540,571047,579203,578186,588396,589227,587863,592937,586185,576852,573253,585623,580992,586424,586834,587799,573400,569603,556431,543907,535660,518699,491756,479157,458045,448403,435993,427785,414776,395522,381196,363703,336383,303666,272633,249174,219746,192145,163017,137890,112910,91477,68985,48845,32959,21437,13635,8294,4956,5206
2072,1,40334768,250910,253834,256659,259323,261785,264045,266140,268115,270013,271895,273824,275849,278039,280518,283346,286568,290639,296339,303947,313217,324008,335655,347676,359783,371274,381604,390739,398934,406439,413318,419663,425545,431029,436174,440964,445350,449316,452867,455966,458583,460525,461460,461646,461196,460183,458882,458577,460160,459260,454422,470634,492619,490321,508531,530724,541242,561550,571650,568968,576870,575622,585537,586096,584445,589157,582069,572379,568343,580080,574919,579658,579371,579568,564557,559924,546003,532657,523417,505581,477969,464225,442119,430931,416872,406588,391493,370322,353600,333780,304957,271512,240036,215685,186708,159976,132746,109586,87380,68783,50295,34467,22474,14107,8649,5067,5745
2073,1,39922049,247901,250975,253963,256805,259452,261898,264170,266298,268314,270257,272173,274112,276132,278346,280814,283609,287210,292384,299419,308121,318364,329529,341205,353099,364516,374937,384280,392751,400561,407728,414331,420434,426111,431431,436388,440973,445190,449078,452620,455730,458338,460247,461150,461318,460849,459800,458445,458072,459592,458623,453705,469783,491607,489197,507253,529272,539623,559700,569568,566676,574312,572825,582426,582688,580719,585020,577556,567476,562963,574016,568285,572287,571259,570631,554964,549431,534709,520483,510180,491406,463074,448084,424892,412031,396216,383765,366550,343514,324507,302597,272667,239049,207775,183258,155450,130269,105498,84808,65703,50148,35490,23503,14789,8948,5284,6116
2074,1,39513645,244760,247966,251103,254109,256933,259564,262022,264327,266496,268557,270533,272459,274393,276438,278639,281074,284244,288935,295423,303531,313185,323790,334978,346527,357744,368113,377566,386258,394353,401831,408727,415092,420993,426508,431643,436397,440814,444953,448833,452387,455487,458062,459938,460822,460969,460465,459362,457940,457506,458955,457900,452885,468818,490481,487968,505865,527688,537844,557662,567274,564163,571521,569781,579039,578973,576641,580484,572608,562105,557077,567392,561058,564273,562450,560934,544563,538066,522488,507319,495876,476093,446973,430625,406257,391615,373975,359315,340015,315251,294191,270557,240066,206921,176537,152577,126583,103530,81644,63769,47902,35386,24200,15466,9381,5467,6447
2075,1,39109423,241504,244824,248092,251246,254235,257044,259686,262177,264523,266737,268831,270817,272738,274696,276728,278898,281704,285951,291938,299480,308520,318522,329144,340203,351085,361273,370694,379510,387834,395604,402816,409478,415644,421386,426717,431651,436240,440580,444711,448602,452146,455213,457754,459611,460474,460586,460026,458856,457374,456872,458231,457072,451954,467743,489248,486632,504351,525949,535885,555415,564759,561422,568484,566468,575348,574908,572170,575511,567188,556228,550649,560177,553202,555572,552892,550422,533299,525768,509274,493096,480423,459539,429557,411738,386127,369633,350148,333303,312040,285799,263040,238208,207801,175811,146982,124244,100601,80121,61390,46492,33801,24129,15925,9810,5731,6735
2076,1,38709109,238151,241567,244949,248235,251371,254345,257165,259840,262372,264763,267010,269113,271095,273040,274985,276985,279523,283396,288923,295948,304403,313778,323789,334277,344678,354549,363807,372602,381058,389064,396574,403557,410023,416032,421593,426726,431496,436008,440340,444481,448362,451873,454907,457428,459264,460091,460147,459520,458289,456741,456152,457403,456133,450918,466568,487909,485176,502689,524033,533726,552952,562014,558438,565179,562856,571307,570450,567268,570064,561258,549809,543646,552332,544670,546131,542531,539036,521110,512471,494996,477730,463719,441633,410718,391337,364452,346083,324800,305880,282888,255537,231590,206192,176559,146377,119688,98742,77854,60245,44757,32806,23049,15878,10102,5994,7045
2077,1,38312324,234724,238214,241690,245089,248358,251480,254465,257317,260033,262610,265033,267290,269389,271394,273327,275240,277606,281201,286341,292893,300813,309592,318967,328839,338674,348078,357035,365680,374123,382267,390018,397303,404094,410405,416236,421601,426573,431267,435771,440113,444244,448091,451569,454582,457082,458881,459652,459640,458952,457654,456020,455327,456462,455087,449784,465290,486448,483577,500857,521922,531359,550265,559028,555191,561575,558903,566877,565563,561899,564104,554782,542817,536033,543814,535415,535897,531309,526716,507931,498103,479570,461119,445650,422264,390367,369369,341233,321029,298077,277304,252934,224984,200464,175192,147000,119196,95120,76415,58540,43922,31582,22370,15167,10072,6172,7369
2078,1,37918627,231246,234786,238335,241828,245211,248465,251598,254615,257509,260269,262878,265311,267564,269687,271680,273581,275857,279273,284124,290275,297708,305940,314711,323942,333164,342015,350519,358874,367172,375309,383204,390735,397831,404470,410607,416245,421450,426346,431032,435545,439878,443976,447790,451247,454239,456702,458443,459146,459072,458316,456932,455195,454391,455416,453943,448553,463897,484845,481815,498839,519607,528777,547340,555777,551651,557631,554569,562021,560209,556024,557594,547726,535215,527766,534573,525381,524812,519165,513395,493690,482580,462895,443151,426105,401341,368454,345836,316530,294616,270230,247942,222693,194746,170325,145862,119703,94729,73613,57458,42680,30993,21536,14721,9621,6154,7649
2079,1,37527552,227741,231306,234906,238472,241948,245317,248582,251747,254805,257742,260535,263154,265583,267859,269970,271932,274193,277514,282176,288028,295048,302783,310999,319619,328202,336451,344413,352324,360338,368337,376230,383909,391255,398202,404669,410615,416095,421226,426114,430809,435313,439612,443677,447471,450906,453861,456266,457938,458578,458435,457592,456105,454259,453349,454271,452700,447210,462368,483078,479873,496627,517082,525967,544158,552233,547776,553307,549818,556701,554352,549607,550503,540056,526961,518797,524554,514513,512817,506035,499001,478305,465801,444858,423715,404991,378812,344979,320800,290487,267092,241616,218297,192763,165467,141810,118776,95132,73310,55351,41891,30116,21134,14171,9338,5878,7790
2080,1,37138639,224236,227800,231424,235040,238590,242053,245432,248729,251935,255035,258005,260808,263423,265876,268141,270221,272541,275840,280398,286053,292764,300078,307789,315850,323822,331440,338810,346187,353762,361482,369241,376922,384420,391620,398398,404677,410468,415874,420996,425893,430579,435049,439316,443360,447132,450530,453427,455763,457372,457942,457711,456764,455167,453217,452209,453027,451344,445735,460683,481131,477745,494213,514334,522908,540688,548354,543528,548566,544613,550880,547955,542617,542793,531727,518005,509074,513704,502753,499847,491848,483450,461674,447651,425347,402720,382257,354677,320005,294406,263349,238811,212728,188958,163782,137765,115476,94396,73622,55123,40355,29560,20536,13907,8989,5705,7702
2081,1,36751454,220761,224295,227917,231557,235157,238693,242167,245578,248914,252162,255296,258275,261075,263714,266156,268390,270826,274178,278708,284252,290757,297755,305040,312589,320003,327017,333764,340556,347601,354885,362368,369920,377423,384778,391812,398406,404532,410250,415647,420779,425666,430318,434757,439002,443025,446760,450100,452927,455199,456737,457219,456883,455825,454123,452078,450970,451670,449856,444111,458826,478997,475422,491586,511342,519573,536890,544102,538871,543373,538919,544523,540986,535019,534422,522690,508297,498543,501962,490038,485833,476520,466640,443685,428018,404271,380114,357903,329001,293676,266902,235464,210258,184137,160549,136362,112183,91773,73052,55358,40189,28476,20156,13514,8822,5492,7545
2082,1,36365609,217343,220819,224410,228048,231672,235258,238806,242311,245761,249139,252420,255563,258540,261363,263991,266402,268991,272452,277028,282538,288926,295714,302679,309797,316700,323160,329310,335483,341946,348704,355756,363035,370412,377775,384967,391820,398263,404317,410026,415432,420554,425408,430029,434446,438670,442656,446333,449603,452367,454568,456016,456392,455944,454779,452981,450840,449620,450181,448216,442320,456791,476669,472895,488727,508081,515923,532726,539440,533770,537692,532699,537597,533410,526767,525340,512894,497782,487148,489267,476299,470693,459951,448458,424226,406809,381578,355897,331994,301932,266240,238641,207311,181999,156453,133670,111040,89156,71023,54929,40360,28359,19417,13264,8572,5390,7330
2083,1,35980780,214012,217400,220932,224538,228161,231772,235369,238947,242491,245983,249394,252684,255825,258825,261637,264236,266999,270606,275285,280835,287185,293852,300604,307399,313870,319824,325426,331007,336853,343031,349560,356410,363518,370757,377961,384975,391679,398051,404097,409814,415210,420299,425122,429722,434117,438305,442233,445840,449047,451739,453850,455191,455453,454898,453636,451741,449490,448137,448540,446410,440358,454570,474135,470145,485610,504512,511922,528162,534333,528189,531487,525924,530069,525183,517815,515494,502285,486405,474827,475550,461456,454327,442029,428789,403205,383974,357267,330132,304679,273725,238049,210108,179448,154636,130260,108848,88248,68997,53403,40047,28479,19337,12777,8414,5237,7150
2084,1,35596715,210794,214068,217512,221058,224650,228259,231881,235509,239125,242710,246234,249655,252943,256107,259097,261880,264828,268602,273420,279069,285454,292081,298711,305292,311441,316967,322067,327103,332358,337923,343873,350203,356884,363857,370940,377969,384837,391471,397834,403888,409595,414959,420016,424818,429396,433755,437885,441745,445288,448423,451025,453028,454254,454408,453754,452393,450388,448007,446504,446732,444429,438218,452154,471377,467146,482198,500599,507536,523162,528746,522093,524727,518559,521894,516258,508110,504831,490804,474103,461515,460729,445411,436624,422643,407542,380572,359510,331404,302970,276214,244741,209587,181869,152469,128747,106071,86506,68294,51880,38935,28259,19420,12725,8105,5140,6961
2085,1,35213245,207711,210849,214178,217637,221168,224747,228367,232019,235684,239341,242958,246491,249910,253222,256376,259337,262466,266418,271395,277178,283659,290321,296911,303369,309306,314513,319190,323727,328439,333414,338752,344506,350669,357217,364036,370947,377833,384633,391258,397628,403671,409347,414679,419716,424496,429038,433340,437402,441198,444670,447715,450209,452096,453212,453265,452511,451039,448902,446374,444704,444750,442269,435888,449524,468371,463864,478458,496310,502731,517691,522644,515453,517378,510561,513024,506583,497600,493292,478391,460810,447132,444710,428056,417474,401701,384666,356325,333484,304137,274665,246967,215479,181418,154526,126943,104840,84299,66946,51352,37824,27474,19269,12779,8072,4952,6802
2086,1,34830291,204782,207766,210957,214301,217745,221264,224853,228502,232191,235897,239585,243212,246744,250186,253488,256613,259918,264043,269188,275126,281737,288495,295122,301540,307358,312357,316719,320835,325049,329482,334232,339375,344964,350996,357393,364044,370814,377632,384423,391055,397415,403427,409071,414383,419398,424142,428627,432862,436860,440585,443967,446904,449283,451059,452073,452024,451156,449551,447266,444575,442731,442588,439918,433353,446656,465080,460266,474358,491611,497474,511717,515997,508234,509399,501884,503409,496103,486226,480816,464978,446450,431585,427382,409282,396789,379152,360158,330530,306046,275723,245582,217439,186518,154143,128656,103370,83320,65238,50338,37439,26690,18734,12680,8106,4931,6605
2087,1,34447866,202021,204836,207872,211078,214407,217839,221368,224986,228672,232401,236138,239836,243461,247016,250448,253722,257188,261479,266788,272889,279651,286541,293266,299724,305505,310390,314548,318351,322145,326081,330291,334847,339827,345286,351168,357400,363913,370617,377426,384224,390846,397175,403155,408778,414069,419048,423736,428154,432326,436254,439889,443163,445985,448252,449924,450834,450670,449668,447912,445463,442602,440579,440235,437359,430588,443518,461473,456322,469867,486470,491733,505208,508771,500395,500742,492478,492996,484764,473929,467335,450487,430926,414768,408637,389002,374515,354995,334085,303335,277454,246528,216220,188215,158476,128337,104765,82152,64481,49054,36700,26418,18200,12328,8043,4952,6485
2088,1,34066072,199434,202074,204941,207991,211183,214500,217941,221499,225153,228879,232638,236384,240081,243729,247275,250680,254291,258733,264198,270456,277378,284420,291279,297838,303665,308519,312567,316169,319651,323168,326882,330898,335293,340144,345456,351176,357272,363719,370415,377231,384018,390609,396907,402867,408469,413723,418647,423268,427624,431725,435564,439092,442251,444961,447124,448692,449484,449183,448028,446106,443487,440451,438236,437674,434569,427563,440077,457518,452002,464954,480856,485478,498133,500924,491891,491357,482290,481727,472504,460641,452771,434824,414135,396577,388389,367165,350654,329296,306598,274996,248076,217052,187160,159918,131945,104505,83261,63577,48484,35764,25897,18014,11976,7820,4914,6434
2089,1,33685095,197021,199486,202178,205059,208095,211274,214601,218070,221664,225357,229112,232881,236626,240345,243985,247504,251242,255818,261423,267830,274905,282107,289123,295821,301754,306660,310683,314178,317460,320667,323961,327483,331339,335606,340311,345463,351050,357082,363521,370223,377029,383785,390345,396623,402561,408127,413327,418184,422743,427029,431043,434775,438188,441237,443842,445899,447348,448001,447546,446222,444127,441330,438109,435687,434882,431515,424246,436306,453186,447275,459588,474740,478679,490450,492410,482672,481192,471267,469544,459256,446286,437028,417881,395972,376926,366587,343773,325269,302203,277954,245878,218415,187880,159021,133145,107443,83054,64435,47805,35348,25236,17659,11854,7597,4778,6385
2090,1,33305191,194776,197073,199588,202294,205161,208185,211374,214728,218232,221864,225586,229352,233119,236887,240598,244211,248058,252751,258478,265017,272236,279593,286772,293631,299710,304731,308811,312284,315461,318469,321454,324558,327919,331648,335771,340318,345339,350863,356887,363333,370025,376800,383526,390066,396322,402225,407736,412870,417666,422156,426354,430262,433880,437183,440127,442626,444563,445872,446368,445741,444242,441968,438984,435560,432907,431826,428167,420610,432175,448447,442113,453742,468091,471296,482115,483181,472687,470194,459347,456379,444944,430768,419999,399553,376351,355768,343231,318886,298508,273970,248523,216480,189060,159633,132398,108420,85389,64275,48450,34853,24943,17208,11620,7520,4641,6280
2091,1,32926674,192687,194827,197174,199703,202394,205249,208283,211499,214888,218430,222090,225822,229586,233376,237135,240821,244757,249548,255379,262032,269378,276878,284216,291244,297492,302666,306868,310403,313560,316463,319251,322046,324990,328225,331811,335778,340196,345156,350672,356702,363138,369800,376546,383252,389770,395991,401840,407286,412358,417085,421488,425582,429376,432884,436083,438921,441300,443097,444246,444568,443764,442082,439618,436430,432781,429865,428476,424498,416627,427655,443271,436489,447387,460871,463286,473079,473186,461883,458301,446469,442156,429473,413983,401578,379755,355225,333101,318384,292649,270620,244961,218809,187385,160636,132908,107812,86166,66082,48330,35323,24594,17008,11324,7371,4594,6141
2092,1,32549893,190737,192738,194927,197287,199802,202482,205346,208406,211656,215082,218652,222322,226053,229839,233621,237355,241360,246227,252143,258891,266343,273971,281457,288648,295073,300426,304789,308450,311671,314556,317241,319838,322475,325293,328386,331818,335657,340015,344967,350490,356511,362918,369551,376277,382961,389445,395612,401396,406781,411785,416426,420725,424706,428391,431795,434888,437606,439844,441481,442455,442595,441606,439732,437061,433646,429740,426530,424804,420479,412270,422719,437633,430376,440486,453038,454603,463292,462370,450201,445452,432555,426782,412738,395826,381680,358438,332593,308987,292188,265309,241965,215672,189401,159212,133742,108228,85683,66683,49688,35236,24925,16770,11192,7183,4503,6037
2093,1,32175217,188903,190787,192837,195039,197385,199889,202577,205468,208561,211847,215301,218881,222549,226302,230080,233837,237886,242809,248788,255610,263150,270885,278502,285845,292442,297983,302533,306361,309711,312661,315328,317825,320264,322775,325453,328393,331699,335479,339830,344788,350302,356295,362673,369286,375991,382641,389071,395174,400898,406215,411134,415671,419858,423731,427313,430612,433585,436162,438240,439701,440492,440443,439258,437174,434272,430599,426406,422875,420782,416081,407512,417342,431503,423737,433000,444547,445198,452702,450676,437578,431570,417514,410153,394636,376213,360255,335601,308516,283565,264891,237217,213035,186686,160925,132558,108907,86013,66309,50140,36226,24864,16996,11035,7100,4388,5927
2094,1,31803007,187162,188953,190885,192948,195136,197470,199983,202697,205620,208749,212063,215526,219104,222794,226539,230293,234361,239315,245335,252209,259816,267638,275365,282844,289603,295327,300073,304093,307612,310695,313429,315909,318248,320563,322934,325460,328276,331523,335296,339654,344603,350089,356054,362413,369006,375677,382274,388641,394684,400340,405573,410389,414815,418895,422665,426142,429322,432154,434571,436473,437750,438350,438102,436703,434385,431220,427258,422752,418871,416381,411279,402328,411497,424848,416536,424884,435351,435022,441253,438040,423942,416564,401246,392164,375081,355095,337303,311306,283132,257073,236843,208854,184403,158618,133983,107942,86552,66564,49859,36556,25562,16954,11184,7000,4338,5800
2095,1,31433603,185487,187211,189050,190995,193044,195221,197563,200101,202848,205806,208962,212285,215746,219345,223028,226749,230808,235768,241804,248708,256360,264247,272064,279658,286562,292459,297399,301620,305336,308590,311458,314006,316330,318545,320721,322941,325343,328101,331342,335122,339471,344394,349853,355799,362138,368697,375316,381851,388159,394135,399707,404838,409544,413863,417841,421506,424865,427905,430578,432819,434536,435622,436020,435553,433916,431332,427875,423596,418749,414490,411575,406047,396693,405150,417627,408729,416094,425400,424020,428881,424389,409201,400332,383647,372732,354027,332471,312884,285693,256681,229853,208525,180784,156679,132063,109103,85786,66982,50051,36351,25795,17431,11157,7095,4277,5701
2096,1,31067307,183853,185536,187308,189159,191090,193127,195313,197680,200250,203031,206016,209180,212501,215984,219575,223235,227257,232195,238221,245130,252801,260732,268617,276306,283334,289389,294511,298932,302853,306306,309348,312031,314424,316625,318701,320728,322825,325170,327922,331170,334942,339265,344162,349602,355529,361835,368344,374901,381378,387619,393511,398982,404004,408603,412821,416695,420243,423463,426345,428842,430898,432423,433305,433483,432774,430867,427985,424208,419585,414370,409706,406340,400360,390574,398264,409799,400273,406583,414640,412131,415515,409633,393256,382774,364638,351809,331471,308402,287141,259002,229502,202371,180499,153604,130448,107539,86708,66389,50365,36491,25650,17589,11470,7077,4334,5611
2097,1,30704380,182234,183901,185631,187415,189253,191172,193218,195428,197827,200431,203238,206231,209394,212735,216210,219779,223734,228621,234610,241497,249164,257113,265043,272805,279938,286129,291419,296030,300153,303815,307058,309917,312447,314717,316781,318708,320613,322654,324993,327752,330992,334738,339036,343915,349337,355232,361488,367936,374436,380847,387006,392798,398161,403076,407575,411690,415447,418856,421918,424625,426939,428803,430124,430784,430717,429732,427524,424317,420191,415197,409587,404494,400648,394184,383936,390799,401322,391124,396300,403015,399287,401067,393671,376008,363807,344169,329395,307475,283028,260315,231578,202062,175172,153362,127888,106224,85466,67103,49919,36720,25749,17491,11575,7276,4324,5597
2098,1,30345038,180608,182282,183996,185738,187508,189335,191262,193333,195573,198006,200635,203450,206441,209624,212958,216410,220271,225078,231000,237836,245471,253413,261365,269175,276391,282699,288136,292921,297239,301107,304562,307624,310330,312738,314872,316787,318594,320442,322477,324824,327576,330791,334512,338793,343654,349044,354891,361088,367479,373915,380244,386304,391989,397246,402062,406458,410456,414076,417329,420217,422741,424863,426523,427622,428036,427690,426398,423860,420299,415796,410405,404376,398829,394468,387485,376739,382714,392148,381231,385189,390455,385404,385440,376405,357377,343385,322242,305549,282177,256586,232752,203889,174905,148836,127686,104140,84420,66141,50456,36394,25911,17558,11510,7342,4445,5585
2099,1,29989460,178956,180656,182376,184102,185831,187589,189424,191376,193476,195750,198207,200844,203658,206668,209844,213155,216894,221594,227419,234177,241751,249658,257604,265439,272714,279117,284682,289622,294119,298184,301847,305123,308033,310620,312892,314879,316674,318425,320267,322310,324650,327377,330567,334273,338536,343366,348709,354498,360640,366968,373323,379555,385508,391089,396247,400960,405240,409101,412565,415646,418352,420685,422604,424041,424893,425027,424371,422744,419846,415904,410997,405184,398712,392677,387764,380222,368945,373966,382230,370542,373184,376879,370386,368535,357754,337316,321508,298913,280409,255815,229418,204923,176486,148608,123918,103976,82764,65332,49733,36786,25681,17668,11554,7301,4486,5650
2100,1,29637795,177262,179003,180749,182481,184193,185911,187678,189536,191518,193651,195949,198414,201049,203882,206885,210038,213633,218197,223899,230547,238031,245874,253787,261620,268928,275403,281075,286150,290806,295053,298917,302403,305529,308321,310773,312899,314766,316505,318251,320101,322137,324452,327155,330330,334019,338252,343036,348323,354058,360138,366387,372646,378773,384623,390105,395160,399758,403902,407609,410901,413801,416318,418448,420145,421336,421907,421729,420734,418741,415455,411103,405768,399508,392562,386003,380495,372356,360512,364507,371513,358995,360208,362193,354141,350274,337672,315825,298233,274320,254212,228728,201988,177381,149952,123729,100907,82633,64050,49125,36259,25957,17512,11627,7329,4461,5712
2101,1,29290170,175515,177309,179095,180853,182571,184273,185998,187789,189677,191691,193848,196154,198617,201270,204095,207076,210508,214916,220467,226978,234342,242091,249940,257743,265059,271581,277336,282525,287320,291730,295778,299467,302806,305814,308473,310779,312787,314599,316332,318085,319929,321941,324233,326921,330079,333739,337927,342657,347891,353565,359567,365723,371878,377903,383655,389035,393976,398439,402429,405965,409078,411789,414104,416014,417464,418374,418633,418115,416750,414361,410660,405873,400085,393346,385890,378767,372624,363844,351394,354288,359935,346512,346173,346308,336594,330611,316158,292961,273695,248692,227295,201380,174840,150713,124848,100753,80194,63949,48161,35815,25585,17700,11524,7375,4478,5732
2102,1,28946697,173705,175561,177400,179199,180943,182650,184360,186109,187928,189848,191886,194050,196354,198835,201481,204284,207540,211772,217151,223500,230714,238339,246094,253836,261131,267673,273486,278766,283680,288233,292447,296323,299866,303088,305965,308479,310668,312620,314427,316168,317914,319734,321723,324000,326672,329803,333418,337553,342231,347407,353005,358915,364969,371024,376952,382603,387869,392676,396985,400806,404164,407089,409599,411695,413359,414530,415128,415045,414156,412391,409578,405435,400188,393913,386660,378657,370931,364106,354642,341541,343246,347420,333010,330990,329148,317699,309548,293271,268858,248125,222359,200119,174315,148554,125481,101664,80072,62062,48085,35112,25273,17446,11647,7310,4506,5752
