îN,ê´,çáåv,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
2103,1,38059444,303477,305448,307330,309076,310654,312070,313359,314565,315722,316866,318024,319210,320453,321821,323316,324955,327186,330759,335904,342492,350785,359714,368881,378097,386738,394377,401064,407089,412690,417858,422601,426899,430738,434107,436945,439205,440904,442129,442963,443446,443610,443505,443209,442851,442585,442543,442799,443426,444562,446286,448559,451367,454680,458396,462471,466833,471299,475694,479861,483681,487099,490074,492588,494620,496134,497039,497199,496487,494746,491837,487715,482232,475128,466722,457162,446541,435125,424096,414214,401580,385344,386896,381995,338322,336608,335107,323830,315906,299660,275046,254117,227953,205318,178940,152529,128813,104292,82038,63463,49040,35686,25576,17565,11656,7265,10006
2104,1,37843459,301428,303534,305564,307465,309200,310768,312197,313522,314772,315977,317158,318327,319510,320777,322130,323591,325612,328946,333829,340137,348139,356780,365676,374646,383082,390568,397159,403148,408770,414019,418903,423398,427489,431162,434346,436981,439077,440701,441922,442771,443249,443386,443255,442946,442574,442281,442192,442390,442965,444043,445689,447867,450570,453782,457404,461382,465632,469962,474201,478193,481830,485058,487830,490122,491906,493135,493722,493532,492438,490286,486934,482343,476366,468744,459795,449666,438454,426416,414707,404054,390645,373664,373795,367481,323833,320297,316678,303574,293403,275344,249631,227440,200864,177824,152073,126971,104824,82782,63369,47595,35633,25076,17352,11490,7344,9994
2105,1,37629637,299262,301485,303649,305698,307589,309313,310894,312358,313728,315026,316268,317461,318627,319834,321085,322404,324245,327364,332000,338036,345746,354090,362694,371391,379585,386875,393323,399223,404813,410087,415055,419694,423983,427910,431399,434381,436853,438875,440495,441730,442574,443025,443136,442992,442669,442269,441929,441783,441930,442448,443449,445001,447076,449680,452800,456327,460195,464311,468487,472553,476363,479811,482838,485388,487432,488933,489844,490080,489507,487998,485398,481571,476476,469966,461787,452256,441521,429678,416975,404535,393051,378804,361010,359592,351744,308142,302683,296869,281949,269594,249901,223425,200412,173967,151125,126592,103325,83205,63944,47524,34583,25039,17013,11351,7239,10034
2106,1,37417892,297001,299319,301599,303783,305821,307701,309439,311055,312563,313981,315316,316570,317759,318949,320141,321358,323056,325990,330404,336185,343611,351656,359958,368362,376287,383344,389605,395367,400872,406116,411113,415838,420273,424401,428144,431434,434254,436652,438669,440304,441534,442350,442775,442873,442715,442365,441918,441521,441324,441414,441856,442764,444215,446193,448707,451734,455153,458889,462853,466858,470745,474367,477615,480420,482724,484486,485669,486230,486083,485093,483133,480051,475713,470074,462990,454215,444064,432685,420165,406748,393519,381137,365976,347293,344193,334700,291196,283749,275722,259070,244683,223667,196874,173575,147847,125803,103017,82015,64271,47956,34532,24301,16987,11129,7151,9993
2107,1,37208139,294669,297057,299432,301732,303905,305933,307826,309599,311259,312816,314270,315617,316867,318081,319255,320413,322008,324794,329017,334568,341729,349484,357484,365583,373218,380013,386049,391630,397000,402163,407132,411889,416412,420687,424634,428180,431308,434055,436448,438479,440109,441311,442101,442512,442596,442410,442013,441509,441062,440809,440823,441173,441983,443338,445228,447651,450572,453862,457449,461245,465072,468772,472196,475224,477784,479807,481252,482086,482265,481700,480257,477811,474212,469321,463097,455399,445988,435177,423105,409860,395672,381591,368231,352071,332421,327515,316293,272981,263537,253348,235130,218997,197087,170511,147514,123074,102375,81770,63352,48201,34845,24265,16487,11112,7011,9916
2108,1,37000284,292290,294724,297170,299565,301854,304016,306057,307986,309803,311511,313104,314570,315914,317188,318386,319527,321061,323741,327810,333164,340086,347570,355276,363070,370403,376913,382694,388055,393247,398279,403169,407901,412457,416823,420918,424669,428055,431110,433851,436258,438284,439886,441062,441838,442235,442291,442058,441605,441050,440547,440219,440143,440394,441110,442379,444179,446499,449293,452437,455859,459480,463123,466626,469831,472616,474896,476604,477702,478155,477917,476898,474967,471999,467840,462355,455503,447150,437062,425542,412727,398699,383678,368669,354239,336994,316313,309503,296509,253535,242151,229937,210447,192972,170696,144910,122797,100154,81261,63162,47511,35023,24485,16462,10785,7001,9786
2109,1,36794223,289893,292346,294836,297301,299685,301964,304140,306216,308188,310053,311797,313403,314866,316233,317492,318657,320173,322788,326746,331942,338659,345899,353331,360828,367857,374070,379573,384683,389657,394514,399275,403930,408464,412864,417052,420953,424544,427858,430908,433663,436064,438063,439638,440799,441562,441931,441939,441650,441145,440535,439957,439539,439365,439525,440155,441337,443036,445232,447883,450864,454115,457554,461003,464290,467253,469759,471726,473088,473806,473844,473152,471645,469190,465657,460896,454774,447253,438201,427385,415104,401488,386614,370686,354661,339069,320665,298917,290143,275387,232961,219775,205799,185438,167131,145067,120630,99928,79498,62769,47370,34522,24610,16612,10769,6795,9705
2110,1,36589823,287502,289948,292456,294966,297420,299794,302087,304297,306417,308437,310338,312095,313697,315184,316536,317762,319301,321896,325786,330865,337417,344447,351632,358852,365585,371499,376710,381545,386271,390913,395501,400029,404488,408867,413090,417086,420830,424349,427657,430721,433470,435844,437815,439376,440524,441257,441579,441531,441191,440630,439946,439278,438763,438498,438574,439119,440201,441779,443834,446326,449139,452212,455460,458695,461742,464429,466623,468246,469230,469534,469119,467940,465908,462885,458745,453339,446537,438301,428499,416902,403801,389318,373522,356601,339473,322640,303029,280220,269475,253040,211435,196704,181343,160607,142038,120760,98164,79319,61407,47074,34419,24258,16697,10867,6784,9535
2111,1,36386921,285143,287556,290058,292586,295085,297529,299916,302243,304497,306664,308721,310634,312388,314014,315486,316806,318404,321019,324884,329892,336322,343184,350156,357127,363582,369205,374120,378668,383121,387516,391891,396247,400581,404886,409091,413124,416964,420636,424150,427472,430529,433251,435598,437555,439101,440220,440906,441171,441072,440675,440040,439266,438502,437896,437549,437541,437989,438952,440392,442291,444618,447257,450141,453179,456178,458951,461328,463181,464427,464999,464853,463952,462248,459647,456015,451223,445128,437600,428597,417989,405550,391561,376135,359329,341330,323024,304896,284074,260258,247608,229658,189239,173328,157059,136493,118238,98271,77919,61269,46053,34205,24186,16458,10922,6846,9432
2112,1,36185325,282838,285197,287665,290186,292703,295193,297650,300072,302442,304743,306947,309015,310926,312704,314315,315755,317446,320118,324000,328980,335333,342071,348872,355628,361834,367182,371810,376065,380232,384356,388485,392631,396794,400976,405109,409125,413004,416772,420439,423966,427282,430312,433006,435339,437281,438799,439870,440499,440712,440556,440085,439360,438490,437636,436948,436518,436415,436746,437574,438861,440599,442755,445209,447887,450692,453420,455887,457925,459403,460239,460363,459732,458308,456037,452825,448537,443050,436219,427911,418085,406607,393257,378301,361843,343942,324791,305259,285824,263839,239139,224728,205549,166751,150118,133478,113623,96219,78003,60187,45949,33463,24035,16409,10766,6881,9412
2113,1,35984814,280607,282891,285305,287793,290302,292810,295313,297805,300269,302686,305023,307239,309305,311240,313004,314583,316393,319154,323090,328084,334406,341066,347741,354324,360316,365417,369773,373742,377618,381457,385317,389219,393173,397185,401196,405142,409005,412814,416577,420257,423778,427065,430069,432749,435066,436980,438450,439463,440041,440197,439966,439405,438584,437624,436689,435919,435395,435176,435375,436053,437182,438753,440728,442980,445429,447968,450393,452524,454190,455261,455651,455292,454140,452150,449268,445400,440413,434183,426561,417415,406700,394282,379940,363927,346348,327276,306929,286165,265464,242429,217041,201137,181123,144421,127579,111113,92462,76374,60252,45138,33387,23514,16306,10734,6783,9425
2114,1,35785154,278469,280661,282999,285431,287908,290408,292929,295466,298000,300511,302964,305314,307528,309618,311539,313270,315219,318096,322118,327163,333496,340123,346718,353174,358994,363884,367995,371695,375286,378835,382411,386045,389756,393560,397403,401229,405024,408817,412620,416396,420070,423563,426824,429813,432478,434766,436632,438044,439006,439526,439608,439287,438629,437718,436677,435660,434797,434159,433810,433861,434384,435350,436744,438521,440549,442737,444977,447070,448833,450095,450722,450632,449753,448038,445439,441901,437332,431598,424570,416098,406049,394372,380930,365504,348343,329565,309277,287730,265780,243922,220027,194257,177234,156869,122738,106202,90420,73393,58994,45187,32798,23461,15953,10667,6762,9375
2115,1,35586103,276435,278521,280767,283124,285546,288013,290527,293081,295660,298240,300788,303253,305601,307838,309915,311804,313903,316915,321049,326179,332560,339197,345760,352136,357830,362549,366451,369908,373231,376495,379783,383133,386578,390140,393776,397436,401112,404837,408626,412441,416211,419857,423324,426570,429544,432180,434420,436229,437589,438493,438938,438929,438511,437763,436771,435648,434539,433564,432796,432302,432201,432564,433357,434557,436114,437886,439781,441694,443424,444786,445607,445757,445150,443710,441387,438135,433897,428579,422043,414156,404768,393741,381017,366456,349851,331464,311441,289931,267234,244212,221382,196929,171172,153501,133316,102172,86424,71772,56691,44244,32834,23047,15917,10435,6720,9333
2116,1,35387428,274516,276487,278627,280891,283237,285650,288131,290677,293273,295898,298515,301074,303538,305910,308134,310179,312434,315592,319858,325097,331559,338245,344819,351163,356778,361373,365107,368356,371436,374433,377437,380500,383662,386959,390355,393809,397320,400927,404648,408448,412258,416000,419620,423072,426303,429248,431836,434019,435775,437077,437906,438260,438153,437645,436815,435742,434527,433306,432202,431291,430648,430390,430583,431187,432172,433478,434963,436536,438092,439426,440351,440699,440334,439168,437124,434149,430199,425213,419090,411691,402879,392498,380407,366540,350763,332899,313235,291959,269278,245548,221646,198142,173527,148251,130454,110978,83144,68600,55439,42516,32148,23071,15636,10412,6574,9285
2117,1,35188916,272716,274568,276592,278750,281004,283341,285766,288280,290868,293510,296170,298799,301357,303844,306203,308396,310805,314115,318523,323890,330460,337227,343851,350207,355791,360310,363923,367005,369877,372633,375370,378150,381025,384040,387171,390387,393694,397137,400740,404472,408266,412049,415765,419370,422807,426009,428906,431437,433567,435265,436492,437229,437485,437288,436697,435786,434620,433294,431945,430699,429641,428843,428419,428427,428820,429559,430584,431754,432976,434141,435044,435501,435338,434417,432650,429956,426286,421588,415798,408811,400480,390666,379207,365953,350844,333767,314591,293641,271162,247427,222858,198378,174596,150290,125992,108596,90310,65996,52989,41577,30893,22590,15653,10228,6560,9169
2118,1,34990386,271037,272767,274672,276715,278862,281107,283456,285914,288469,291102,293780,296453,299080,301661,304136,306463,309019,312478,317032,322539,329233,336109,342816,349224,354823,359314,362853,365815,368521,371069,373565,376079,378672,381401,384251,387203,390273,393513,396951,400565,404292,408060,411816,415518,419108,422516,425670,428509,430988,433060,434682,435817,436457,436621,436341,435669,434665,433387,431933,430444,429051,427840,426879,426274,426076,426228,426691,427407,428232,429072,429813,430252,430203,429488,427969,425555,422168,417754,412254,405599,397679,388341,377437,364798,350282,333843,315411,294913,272724,249158,224563,199463,174804,151216,127725,104881,88372,71685,50978,39740,30211,21708,15326,10239,6444,9093
2119,1,34791703,269475,271088,272871,274793,276826,278964,281221,283603,286102,288702,291370,294060,296731,299382,301951,304394,307083,310682,315380,321029,327860,334862,341680,348173,353827,358336,361850,364739,367326,369709,371998,374271,376598,379045,381610,384283,387090,390093,393328,396779,400387,404087,407829,411571,415257,418818,422179,425276,428063,430483,432480,434010,435047,435595,435676,435313,434547,433431,432026,430432,428796,427253,425881,424742,423934,423500,423382,423543,423921,424371,424794,425078,425018,424422,423113,420951,417847,413718,408505,402142,394555,385624,375190,363096,349176,333309,315483,295682,273905,250593,226134,200989,175760,151396,128512,106324,85349,70146,55372,38232,28875,21228,14728,10025,6451,8981
2120,1,34592788,268024,269526,271191,272992,274904,276927,279078,281367,283789,286333,288967,291648,294336,297031,299669,302207,305010,308735,313567,319356,326325,333465,340412,347018,352762,357330,360865,363731,366246,368510,370634,372701,374788,376969,379254,381642,384171,386912,389910,393157,396602,400184,403859,407586,411313,414971,418485,421789,424834,427562,429907,431812,433244,434188,434652,434650,434193,433314,432070,430524,428784,426999,425297,423749,422410,421371,420672,420258,420089,420098,420139,420114,419907,419307,418122,416175,413327,409484,404559,398485,391192,382595,372566,360934,347547,332257,314978,295749,274619,251678,227437,202396,177105,152224,128665,106979,86523,67747,54183,41527,27780,20290,14402,9634,6316,8922
2121,1,34393622,266737,268075,269628,271311,273102,275004,277040,279223,281552,284018,286596,289243,291922,294634,297316,299923,302819,306651,311602,317520,324624,331904,338992,345730,351592,356254,359852,362741,365234,367427,369432,371334,373216,375157,377177,379286,381531,383994,386730,389740,392982,396401,399958,403618,407330,411030,414641,418098,421351,424337,426990,429243,431050,432389,433248,433628,433532,432961,431953,430568,428876,426987,425044,423168,421422,419856,418557,417568,416831,416301,415909,415510,415003,414265,413083,411266,408637,405054,400419,394636,387635,379334,369640,358410,345478,330707,313984,295276,274681,252334,228422,203562,178345,153389,129369,107106,87056,68679,52330,40635,30174,19521,13766,9421,6070,8735
2122,1,34194241,265529,266788,268176,269747,271420,273201,275116,277184,279407,281779,284279,286870,289515,292218,294917,297568,300530,304448,309499,315530,322758,330174,337405,344288,350287,355072,358768,361723,364240,366412,368346,370130,371847,373583,375364,377209,379176,381355,383813,386561,389567,392783,396177,399719,403364,407050,410703,414258,417664,420858,423769,426331,428486,430199,431453,432227,432513,432302,431601,430451,428920,427079,425032,422916,420844,418874,417052,415469,414163,413072,412150,411327,410455,409427,408116,406310,403817,400458,396087,390598,383891,375885,366489,355595,343062,328738,312519,294344,274242,252391,229017,204444,179372,154463,130359,107692,87159,69102,53050,39245,29526,21203,13244,9005,5936,8395
2123,1,33994927,264383,265580,266889,268294,269855,271518,273312,275259,277367,279632,282038,284551,287140,289809,292499,295167,298170,302147,307276,313400,320735,328276,335646,342676,348826,353754,357578,360633,363218,365415,367328,369042,370641,372213,373789,375396,377100,379001,381175,383645,386389,389370,392561,395940,399467,403087,406726,410324,413828,417175,420295,423115,425579,427640,429268,430436,431116,431286,430944,430100,428803,427123,425124,422904,420593,418299,416077,413975,412081,410428,408953,407609,406323,404940,403350,401424,398951,395734,391593,386372,379963,372254,363157,352564,340368,326439,310658,292971,273376,251988,229069,204977,180149,155352,131272,108516,87636,69184,53377,39785,28516,20748,14385,8664,5674,8210
2124,1,33795555,263280,264434,265681,267006,268401,269952,271628,273454,275441,277590,279889,282308,284819,287432,290088,292747,295764,299774,304954,311149,318570,326218,333717,340890,347193,352279,356251,359437,362123,364390,366329,368022,369551,371006,372418,373821,375288,376926,378822,381008,383474,386194,389150,392326,395690,399193,402766,406351,409898,413343,416617,419646,422369,424739,426715,428256,429330,429893,429931,429445,428453,427006,425168,422996,420581,418050,415506,413007,410599,408365,406335,404447,402650,400864,398930,396736,394153,390965,386974,381988,375852,368445,359649,349359,337467,323876,308485,291226,272101,251192,228703,205024,180619,156025,132028,109276,88307,69563,53440,40030,28908,20038,14076,9410,5459,7848
2125,1,33596463,262201,263331,264535,265797,267112,268497,270061,271769,273635,275662,277845,280157,282574,285109,287709,290334,293339,297355,302559,308798,316282,324016,331625,338931,345383,350630,354766,358103,360922,363291,365301,367021,368530,369915,371210,372450,373713,375115,376748,378656,380838,383280,385976,388917,392078,395419,398875,402395,405929,409418,412790,415974,418906,421535,423820,425709,427156,428112,428542,428436,427801,426657,425052,423040,420672,418038,415259,412440,409639,406896,404293,401858,399526,397240,394914,392388,389550,386263,382311,377482,371587,364459,355969,345984,334399,321116,306063,289189,270480,250020,227981,204696,180660,156432,132600,109905,88925,70096,53733,40077,29086,20313,13594,9208,5929,7551
2126,1,33398307,261128,262252,263432,264650,265903,267208,268605,270201,271949,273855,275915,278111,280421,282862,285384,287953,290921,294917,300118,306373,313892,321689,329387,336806,343398,348802,353105,356610,359582,362086,364199,365991,367528,368893,370118,371242,372342,373541,374938,376583,378487,380645,383064,385745,388671,391809,395104,398508,401977,405454,408870,412153,415240,418079,420623,422821,424616,425944,426767,427052,426796,426008,424705,422925,420716,418128,415247,412195,409077,405945,402839,399838,396969,394158,391344,388438,385281,381752,377713,372933,367204,360323,352118,342444,331169,318197,303455,286918,268588,248531,226917,204050,180371,156468,132946,110381,89437,70587,54145,40297,29120,20438,13781,8893,5802,8201
2127,1,33200035,260042,261179,262353,263547,264756,265999,267315,268744,270380,272168,274106,276179,278373,280707,283135,285626,288535,292486,297657,303901,311427,319258,327021,334533,341245,346797,351264,354940,358083,360742,362991,364887,366497,367890,369095,370150,371134,372171,373365,374774,376415,378295,380430,382835,385501,388404,391497,394740,398094,401507,404911,408239,411426,414420,417174,419632,421735,423411,424606,425283,425417,425007,424059,422580,420602,418172,415336,412183,408834,405388,401897,398400,394974,391635,388308,384927,381403,377568,373302,368448,362779,356073,348122,338739,327781,315123,300697,284473,266479,246793,225566,203098,179802,156218,132977,110669,89824,70993,54524,40606,29280,20462,13866,9015,5604,8025
2128,1,33002573,258927,260093,261280,262468,263653,264852,266106,267453,268922,270598,272417,274368,276439,278657,280978,283375,286203,290087,295203,301409,308914,316751,324550,332130,338942,344623,349245,353089,356406,359238,361644,363677,365391,366858,368091,369127,370042,370964,371996,373202,374607,376224,378081,380203,382593,385236,388095,391136,394330,397629,400969,404286,407519,410614,413523,416191,418554,420538,422081,423130,423655,423634,423063,421937,420259,418059,415380,412271,408822,405147,401346,397468,393553,389667,385822,381941,377956,373768,369211,364145,358416,351782,344016,334895,324235,311899,297792,281888,264208,244855,223989,201889,178963,155725,132765,110695,90058,71300,54838,40890,29505,20574,13882,9071,5681,7751
2129,1,32806369,257769,258978,260194,261395,262574,263749,264959,266243,267630,269139,270846,272677,274626,276721,278926,281216,283947,287742,292782,298924,306381,314195,322001,329620,336507,342297,347056,351060,354547,357556,360136,362327,364179,365751,367058,368123,369019,369873,370790,371834,373036,374417,376011,377855,379963,382330,384930,387737,390730,393869,397096,400350,403573,406715,409725,412549,415122,417366,419217,420614,421510,421879,421696,420946,419620,417718,415268,412315,408909,405135,401107,396923,392632,388265,383883,379496,375024,370390,365495,360154,354230,347551,339870,330945,320556,308525,294745,279165,261807,242768,222230,200478,177898,154998,132346,110519,90079,71486,55075,41125,29711,20732,13958,9081,5716,7858
2130,1,32611235,256557,257820,259079,260309,261501,262670,263856,265095,266419,267846,269386,271105,272933,274906,276988,279162,281784,285474,290415,296472,303855,311619,319403,327031,333964,339838,344714,348860,352510,355691,358450,360816,362827,364538,365950,367090,368015,368850,369700,370629,371669,372847,374205,375786,377616,379702,382026,384575,387335,390273,393341,396483,399644,402777,405834,408760,411489,413944,416055,417760,419004,419743,419949,419586,418634,417083,414929,412204,408953,405221,401095,396687,392094,387356,382502,377589,372623,367517,362192,356529,350348,343492,335782,326957,316775,305024,291557,276309,259278,240562,220336,198904,176655,154076,131728,110170,89936,71503,55219,41303,29882,20877,14065,9131,5722,7906
2131,1,32417370,255281,256608,257921,259194,260415,261597,262777,263991,265270,266634,268092,269644,271360,273211,275171,277222,279726,283299,288126,294075,301363,309050,316784,324392,331341,337270,342238,346506,350301,353647,356580,359127,361314,363185,364736,365982,366982,367846,368677,369539,370465,371481,372636,373981,375548,377357,379400,381674,384176,386882,389750,392734,395784,398856,401905,404878,407710,410321,412644,414609,416161,417248,417823,417848,417281,416103,414298,411868,408843,405265,401180,396675,391861,386825,381606,376231,370751,365164,359383,353307,346822,339728,331860,323024,312958,301426,288249,273320,256625,238238,218334,197209,175268,152999,130944,109656,89652,71389,55232,41411,30011,20997,14163,9201,5754,7914
2132,1,32224963,253937,255332,256709,258035,259300,260511,261704,262911,264165,265484,266879,268349,269898,271636,273474,275403,277782,281230,285931,291757,298926,306515,314172,321732,328667,334621,339652,344017,347937,351431,354531,357253,359623,361671,363382,364768,365874,366813,367673,368516,369375,370278,371271,372413,373744,375290,377057,379050,381278,383727,386364,389149,392042,395004,397992,400958,403838,406553,409032,411210,413022,414417,415339,415733,415553,414758,413325,411242,408510,405156,401224,396759,391849,386595,381083,375350,369418,363329,357082,350567,343688,336309,328223,319251,309193,297794,284849,270219,253849,235800,216225,195417,173774,151798,130029,109003,89234,71164,55144,41421,30089,21088,14244,9265,5798,7958
2133,1,32034093,252521,253988,255432,256822,258141,259396,260618,261837,263084,264378,265728,267135,268602,270173,271897,273705,275959,279276,283843,289534,296570,304036,311595,319079,325972,331921,336984,341418,345438,349059,352309,355200,357746,359978,361867,363414,364660,365706,366640,367512,368352,369189,370069,371049,372177,373487,374992,376709,378657,380832,383213,385768,388463,391269,394148,397054,399928,402692,405276,407611,409636,411291,412521,413261,413450,413040,411989,410276,407889,404826,401116,396803,391932,386583,380856,374836,368553,362023,355288,348322,341023,333270,324920,315752,305582,294211,281417,267032,250969,233249,214012,193529,172195,150504,129008,108241,88703,70832,54970,41355,30096,21143,14306,9318,5838,8019
2134,1,31844823,251035,252572,254087,255544,256928,258237,259503,260750,262009,263296,264621,265983,267387,268876,270433,272127,274258,277443,281871,287420,294310,301640,309075,316462,323284,329199,334265,338736,342828,346552,349931,352974,355690,358099,360173,361899,363306,364493,365534,366479,367348,368167,368981,369848,370814,371921,373190,374646,376318,378214,380322,382622,385088,387697,390421,393219,396034,398793,401427,403868,406051,407919,409409,410457,410992,410950,410282,408950,406931,404211,400789,396696,391975,386665,380844,374613,368048,361175,354011,346572,338839,330686,321984,312574,302233,290775,278031,263815,248009,230603,211697,191548,170531,149136,127908,107391,88083,70411,54714,41225,30048,21148,14343,9359,5871,8074
2135,1,31657202,249483,251086,252670,254198,255649,257024,258344,259634,260921,262220,263538,264875,266234,267660,269135,270662,272677,275733,280021,285423,292161,299341,306639,313903,320633,326484,331524,336003,340135,343934,347418,350592,353461,356041,358293,360205,361791,363140,364322,365373,366315,367164,367960,368761,369614,370559,371625,372846,374257,375878,377708,379735,381948,384329,386857,389501,392209,394910,397540,400032,402322,404349,406052,407361,408203,408507,408206,407256,405616,403262,400180,396373,391869,386707,380925,374601,367829,360680,353182,345326,337137,328568,319488,309750,299191,287588,274784,260641,245021,227883,209295,189476,168785,147695,126745,106475,87391,69919,54389,41033,29954,21114,14346,9383,5897,8120
2136,1,31471245,247871,249534,251183,252780,254302,255745,257130,258474,259804,261131,262461,263791,265125,266506,267918,269363,271209,274143,278295,283550,290131,297155,304302,311429,318040,323807,328790,333248,337391,341232,344793,348074,351076,353810,356234,358325,360098,361626,362970,364162,365209,366132,366958,367741,368528,369360,370264,371282,372459,373819,375375,377125,379066,381195,383496,385945,388501,391096,393669,396159,398501,400636,402498,404021,405124,405735,405779,405195,403936,401959,399240,395771,391550,386602,380966,374681,367817,360465,352698,344517,335925,326918,317442,307349,296488,284693,271772,257597,242073,225137,206826,187326,166959,146183,125520,105507,86646,69370,54009,40789,29814,21048,14323,9385,5912,8156
2137,1,31286947,246207,247922,249630,251292,252883,254397,255850,257259,258643,260013,261371,262713,264040,265396,266763,268145,269907,272667,276690,281802,288227,295090,302080,309055,315533,321188,326094,330500,334625,338479,342084,345444,348555,351423,354002,356266,358219,359934,361457,362811,363999,365027,365927,366740,367509,368275,369066,369922,370897,372023,373319,374796,376461,378319,380369,382592,384954,387399,389867,392301,394643,396831,398802,400485,401802,402675,403026,402786,401892,400294,397950,394841,390955,386287,380863,374721,367896,360453,352488,344045,335138,325743,315848,305381,294190,282121,269036,254773,239246,222428,204334,185116,165065,144602,124235,104487,85858,68779,53585,40504,29637,20950,14278,9370,5913,8177
2138,1,31104270,244503,246258,248017,249738,251394,252977,254501,255978,257427,258851,260252,261622,262961,264310,265652,266989,268687,271358,275200,280177,286450,293153,299981,306798,313128,318656,323457,327790,331866,335704,339324,342730,345921,348900,351614,354034,356161,358056,359766,361299,362649,363818,364823,365710,366509,367257,367982,368725,369538,370463,371525,372743,374136,375719,377499,379472,381610,383862,386182,388512,390800,392989,395014,396807,398285,399373,399986,400053,399503,398268,396302,393565,390036,385700,380553,374620,367935,360530,352476,343840,334679,324980,314713,303848,292306,279934,266605,252208,236623,219830,201875,182886,163118,142962,122891,103417,85028,68153,53128,40186,29430,20826,14212,9341,5904,8178
2139,1,30923170,242770,244554,246352,248124,249839,251487,253080,254628,256145,257634,259089,260502,261869,263230,264565,265877,267529,270131,273879,278668,284798,291346,298012,304666,310841,316227,320907,325139,329145,332936,336542,339965,343203,346263,349090,351646,353930,355999,357889,359609,361138,362469,363615,364607,365480,366258,366965,367642,368342,369106,369967,370952,372087,373399,374905,376609,378498,380527,382656,384840,387025,389162,391190,393038,394627,395877,396706,397035,396792,395901,394296,391935,388776,384793,379975,374315,367836,360568,352551,343828,334480,324535,313976,302756,290839,278141,264538,249929,234241,217420,199517,180685,161153,141276,121497,102298,84157,67494,52644,39843,29199,20681,14128,9298,5886,8166
2140,1,30743578,241021,242821,244647,246458,248224,249931,251589,253206,254794,256351,257871,259338,260748,262137,263484,264789,266415,268967,272641,277330,283264,289666,296175,302666,308681,313917,318461,322576,326483,330206,333767,337178,340434,343542,346452,349122,351543,353769,355833,357733,359449,360959,362267,363400,364378,365230,365967,366626,367260,367911,368612,369396,370299,371354,372590,374021,375642,377424,379331,381326,383367,385403,387381,389233,390879,392241,393233,393779,393799,393214,391953,389951,387166,383550,379081,373746,367537,360471,352588,343901,334468,324342,313546,302047,289794,276745,262844,247991,232124,215231,197330,178575,159214,139574,120064,101138,83246,66803,52135,39480,28950,20519,14030,9243,5859,8141
2141,1,30565412,239269,241072,242913,244752,246557,248315,250032,251714,253371,254999,256587,258119,259583,261015,262390,263707,265325,267847,271466,276076,281904,288106,294467,300800,306655,311736,316135,320117,323909,327535,331030,334398,337643,340770,343730,346484,349020,351383,353604,355678,357574,359271,360758,362053,363172,364129,364940,365629,366245,366830,367419,368043,368746,369570,370549,371711,373061,374576,376238,378013,379866,381760,383639,385443,387095,388516,389621,390332,390570,390248,389293,387634,385206,381962,377856,372867,366978,360178,352493,343937,334539,324330,313360,301633,289115,275751,261525,246403,230324,213286,195343,176618,157355,137895,118618,99945,82302,66080,51601,39098,28686,20344,13920,9179,5824,8104
2142,1,30388579,237527,239320,241163,243017,244850,246647,248415,250156,251878,253575,255234,256834,258363,259849,261267,262612,264241,266751,270336,274886,280629,286723,292881,299065,304764,309690,313939,317779,321440,324953,328352,331656,334859,337976,340956,343762,346383,348861,351219,353450,355520,357397,359071,360545,361826,362924,363840,364603,365249,365816,366339,366852,367395,368020,368769,369675,370757,372002,373399,374931,376566,378274,380013,381720,383326,384755,385921,386747,387151,387048,386357,385003,382917,380028,376292,371662,366115,359630,352206,343844,334574,324399,313348,301454,288719,275105,260586,245167,228849,211632,193578,174840,155631,136285,117191,98741,81331,65331,51043,38698,28408,20158,13801,9107,5784,8056
2143,1,30212978,235808,237578,239410,241266,243114,244939,246746,248538,250319,252081,253809,255480,257077,258628,260100,261488,263144,265661,269230,273742,279419,285426,291475,297454,303006,307780,311879,315572,319092,322476,325764,328973,332113,335189,338160,340988,343662,346225,348698,351066,353293,355344,357198,358859,360319,361579,362636,363504,364224,364821,365326,365774,366206,366672,367222,367899,368726,369705,370833,372102,373496,374988,376543,378112,379623,381009,382185,383074,383595,383660,383189,382099,380318,377770,374387,370124,364932,358784,351670,343564,334484,324433,313415,301442,288548,274728,259976,244287,227701,210277,192077,173260,154064,134792,115823,97553,80351,64560,50464,38280,28117,19963,13675,9029,5739,8001
2144,1,30038501,234122,235859,237667,239512,241362,243202,245037,246868,248700,250521,252314,254054,255722,257341,258878,260320,262018,264558,268130,272622,278256,284195,290157,296026,301374,306005,309955,313501,316876,320120,323281,326380,329426,332440,335371,338192,340889,343505,346063,348546,350910,353118,355146,356987,358634,360073,361292,362301,363126,363797,364332,364763,365130,365485,365877,366356,366955,367680,368543,369545,370678,371931,373272,374659,376035,377328,378464,379366,379952,380136,379835,378966,377449,375206,372163,368250,363422,357625,350843,343041,334212,324346,313448,301506,288537,274565,259620,243715,226884,209222,190847,171917,152672,133435,114554,96414,79384,63782,49868,37846,27813,19759,13543,8947,5690,7939
