îN,ê´,çáåv,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
2061,1,47002809,274439,276422,278725,281394,284462,287972,291993,296572,301688,307301,313322,319589,325965,332370,338634,344648,350865,358160,366852,376684,387540,398709,409779,420562,430353,438655,445484,451112,455813,459467,461835,463212,463739,463536,462876,463060,465049,464516,460077,477096,500037,498310,517696,541366,553321,575481,587391,586330,596369,597158,609737,612795,613735,621620,617361,610616,610222,627260,626556,637182,642953,649968,640535,643504,636505,630803,630753,621136,599949,596803,583834,586545,587244,595667,599916,597556,605554,612211,605362,590265,579069,585772,579840,577737,567607,565633,555786,551001,519025,468892,412434,357234,309005,260833,220532,142354,142562,105624,79086,57059,40314,28200,19283,12076,7294,10425
2062,1,46559612,272716,274535,276577,278891,281538,284589,288112,292170,296796,301965,307620,313656,319922,326331,332726,338957,345431,352983,361891,371898,382886,394159,405322,416196,426120,434623,441753,447800,452976,457284,460620,462714,463860,464206,463801,462925,462937,464850,464316,459897,476907,499810,498057,517421,541066,552982,575073,586904,585781,595740,596433,608877,611801,612618,620379,616019,609166,608624,625441,624541,634926,640458,647214,637569,640240,632949,626909,626448,616448,594941,591291,577870,579918,579903,587427,590736,587447,594230,599547,591490,575254,562687,567282,559336,554749,542080,536775,523530,514563,479880,428548,372016,317474,270107,223880,185544,117175,114560,82670,60146,42071,28760,19431,12814,7729,10397
2063,1,46114479,271077,272813,274689,276742,279034,281664,284728,288287,292392,297069,302278,307947,313983,320282,326682,333044,339727,347516,356661,366870,378022,389426,400697,411669,421696,430349,437694,444052,449652,454439,458433,461498,463363,464328,464473,463852,462805,462741,464652,464137,459717,476693,499560,497795,517136,540739,552595,574602,586360,585169,595024,595599,607899,610698,611407,619044,614571,607586,606875,623449,622350,632485,637769,644245,634365,636696,629078,622670,621764,611350,589497,585307,571402,572734,571951,578515,580826,576553,582040,585923,576573,559116,545076,547396,537277,530025,514677,505909,489226,476107,438958,386914,330954,277826,232125,188609,152942,94303,89810,62981,44428,30070,19855,12937,8218,10668
2064,1,45668379,269448,271174,272967,274854,276884,279159,281801,284901,288505,292660,297377,302600,308269,314336,320626,326994,333801,341779,351138,361569,372913,384481,395887,406973,417110,425882,433391,439973,445889,451106,455583,459308,462147,463832,464597,464526,463733,462610,462546,464475,463957,459513,476456,499300,497524,516827,540364,552146,574076,585755,584472,594200,594651,606813,609501,610103,617602,612991,605856,604959,621280,619979,629854,634871,641037,630887,632838,624864,618057,616669,605807,583585,578814,564386,564949,563348,568892,570144,564823,568922,571268,560533,541764,526132,525996,513546,503475,485352,473061,452993,435866,396679,344561,289946,239047,195809,155685,123272,74048,68538,46606,31815,20800,13246,8313,11151
2065,1,45222336,267758,269546,271328,273130,274995,277008,279295,281973,285117,288770,292964,297694,302916,308615,314674,320933,327737,335817,345341,355972,367526,379286,390861,402088,412353,421252,428894,435649,441795,447332,452242,456454,459955,462616,464102,464652,464408,463540,462417,462371,464297,463754,459287,476211,499032,497231,516473,539930,551646,573489,585065,583672,593263,593598,605634,608214,608695,616029,611262,603960,602873,618934,617423,627018,631740,637555,627099,628638,620276,613038,611129,599787,577169,571771,556782,556524,554055,558515,558639,552197,554810,555506,543282,523094,505742,502970,488052,475047,454123,438338,415042,394243,353614,302200,249774,201906,161850,125669,96949,56605,50809,33437,22049,13903,8529,11516
2066,1,44777410,265947,267855,269699,271490,273271,275118,277143,279465,282186,285379,289070,293276,298004,303256,308947,314974,321663,329717,339319,350096,361838,373808,385580,396983,407404,416448,424232,431129,437454,443225,448460,453108,457098,460423,462886,464158,464535,464216,463348,462244,462196,464096,463528,459053,475958,498741,496893,516062,539446,551088,572820,584271,582759,592223,592456,604367,606823,607159,614307,609367,601897,600617,616406,614668,623955,628340,633761,622974,624065,615285,607580,605110,593252,570207,564134,548548,547419,544031,547336,546253,538611,539627,538551,524718,502997,483797,478224,460743,444755,421086,401935,375745,351793,310479,260637,211235,167118,130837,98989,74236,42037,36519,23217,14767,8969,11879
2067,1,44334662,263983,266045,268008,269861,271630,273394,275252,277312,279677,282446,285675,289378,293582,298339,303582,309242,315691,323606,333156,343992,355867,368024,380012,391621,402232,411450,419395,426444,432917,438872,444345,449320,453748,457564,460694,462944,464043,464345,464026,463177,462071,461998,463873,463295,458812,475683,498406,496502,515604,538906,550451,572050,583367,581746,591093,591227,602997,605306,605477,612419,607303,599664,598185,613680,611691,620627,624636,629630,618483,619088,609856,601650,598576,586159,562657,555861,539648,537596,533230,535299,532922,523991,523292,520302,504730,481361,460205,451703,431625,412685,386419,364201,335615,309213,268090,220698,175074,135290,103220,75924,55227,30270,25406,15579,9545,12383
2068,1,43895123,261841,264081,266197,268169,270000,271753,273527,275420,277522,279934,282739,285979,289679,293912,298660,303873,309946,317599,326982,337745,349663,361951,374133,385966,396800,406229,414363,421583,428214,434322,439982,445198,449956,454213,457835,460752,462831,463855,464156,463856,463006,461875,461778,463642,463055,458550,475368,498018,496066,515093,538289,549718,571173,582362,580646,589878,589899,601503,603644,603633,610364,605070,597258,595563,610734,608457,617001,620601,625132,613595,613674,603956,595210,591481,578463,554475,546916,530042,527007,521596,522339,518573,508258,505706,500650,483207,458093,434908,423408,400774,379003,350446,325619,295307,267304,227290,183161,141934,106897,79299,56581,39840,21097,17080,10090,13057
2069,1,43459746,259511,261938,264232,266358,268308,270122,271885,273694,275629,277778,280224,283040,286277,290005,294228,298946,304565,311820,320913,331487,343314,355643,367961,379995,391071,400742,409105,416526,423333,429604,435421,440827,445829,450418,454482,457894,460642,462645,463668,463988,463687,462811,461658,461551,463404,462794,458249,475001,497585,495579,514510,537579,548882,570197,581270,579463,588565,588450,599866,601821,601624,608140,602663,594663,592729,607533,604934,613051,616207,620235,608277,607790,597548,588216,583781,570121,545624,537259,519685,515600,509068,508387,503127,491317,486765,479483,460052,433133,407904,393408,368344,344015,313621,286811,255573,226901,188880,148700,112317,82257,59198,40890,27819,14211,11083,13813
2070,1,43029366,256997,259609,262089,264392,266495,268428,270254,272051,273901,275883,278066,280523,283335,286599,290317,294510,299627,306406,315074,325335,336954,349187,361548,373727,385021,394957,403581,411242,418257,424709,430692,436259,441454,446288,450687,454543,457786,460458,462460,463502,463821,463494,462596,461433,461317,463146,462493,457900,474592,497102,495023,513837,536769,547953,569138,580096,578185,587132,586862,598070,599836,599451,605742,600068,591858,589650,604046,601095,608749,611423,614906,602495,601397,590587,580623,575432,561094,536066,526844,508525,503314,495578,493366,486494,473068,466359,456705,435203,406473,379252,361844,334622,308155,276529,248499,217206,188802,153557,117847,86566,61511,42857,28605,18774,9239,14898
2071,1,42600670,254304,257094,259758,262247,264528,266616,268560,270418,272257,274153,276169,278362,280815,283653,286907,290595,295180,301439,309604,319417,330702,342718,354985,367214,378670,388848,397756,405690,412951,419616,425785,431522,436879,441909,446555,450747,454435,457604,460274,462295,463335,463629,463279,462371,461200,461061,462846,462141,457506,474132,496545,494377,513064,535862,546937,567991,578820,576780,585552,585109,596102,597674,597092,603139,597245,588791,586273,600221,596885,604033,606182,609074,596172,594407,582980,572337,566340,551286,525695,515553,496433,490004,480967,477090,468463,453280,444255,432093,408477,377986,348892,328790,299815,271783,239660,211261,180795,153549,121744,90867,64762,44552,29995,19313,12211,14385
2072,1,42173302,251446,254400,257242,259915,262383,264648,266746,268723,270624,272508,274438,276462,278652,281131,283958,287182,291257,296965,304585,313872,324686,336359,348409,360548,372071,382434,391603,399833,407376,414294,420680,426605,432135,437329,442172,446614,450641,454255,457421,460110,462128,463143,463413,463054,462137,460943,460762,462493,461744,457062,473601,495897,493633,512196,534868,545834,566741,577414,575227,583802,583183,593953,595322,594527,600301,594149,585418,582560,596017,592261,598856,600433,602682,589242,586751,574660,563294,556439,540620,514429,503293,483305,475557,465100,459408,448868,431796,420314,405558,379850,347728,317021,294589,264427,235547,203746,175847,147038,121738,93871,67979,46907,31181,20252,12562,15912
2073,1,41748263,248438,251541,254547,257397,260050,262501,264777,266908,268927,270872,272790,274729,276751,278965,281433,284230,287836,293018,300065,308784,319050,330241,341945,353869,365316,375769,385144,393649,401496,408700,415344,421490,427212,432581,437590,442232,446509,450461,454073,457257,459944,461937,462928,463188,462820,461880,460645,460411,462096,461296,456550,472982,495151,492799,511247,533790,544633,565364,575859,573509,581881,581081,591616,592764,591729,597190,590746,581711,578480,591400,587184,593177,594133,595676,581653,578377,565580,553446,545674,529035,502196,489984,469055,459868,447861,440192,427593,408527,394502,377135,349442,315963,284045,259818,229172,200250,169592,143013,116576,93867,70227,49237,32829,21053,13173,17045
2074,1,41326287,245297,248532,251686,254701,257531,260167,262630,264938,267111,269174,271153,273080,275016,277061,279265,281702,284877,289576,296077,304202,313879,324509,335725,347303,358549,368947,378431,387156,395286,402801,409737,416144,422090,427652,432839,437649,442127,446331,450282,453911,457093,459753,461722,462703,462954,462562,461580,460294,460015,461647,460779,455953,472270,494314,491885,510216,532615,543309,563842,574139,571621,579783,578795,589074,589975,588662,593769,587005,577637,573998,586330,581616,586952,587226,588004,573352,569238,555693,542739,533980,516454,488916,475537,453581,442824,429129,419328,404550,383438,366854,346945,317521,283097,250518,225178,194830,166682,137926,113385,89886,70223,50865,34460,22166,13694,18085
2075,1,40907837,242040,245390,248675,251838,254833,257647,260294,262790,265139,267356,269453,271441,273365,275324,277359,279532,282344,286600,292600,300159,309222,319249,329898,340985,351896,362112,371562,380409,388766,396571,403822,410526,416736,422524,427908,432897,437546,441951,446153,450120,453747,456903,459539,461497,462468,462696,462262,461229,459898,459568,461129,460177,455267,471471,493397,490893,509092,531320,541846,562157,572249,569560,577502,576307,586302,586917,585291,590009,582894,573161,569076,580769,575512,580130,579663,579612,564293,559287,544942,531108,521282,502797,474500,459850,436770,424302,408789,396730,379706,356566,337487,315252,284492,249682,217118,191434,162171,135559,109352,87426,67246,50863,35600,23267,14417,19010
2076,1,40493132,238688,242132,245531,248826,251968,254947,257773,260453,262989,265383,267633,269740,271724,273672,275620,277624,280168,284051,289592,296634,305113,314513,324551,335066,345494,355393,364678,373503,381990,390030,397577,404600,411110,417165,422777,427965,432795,437372,441775,445993,449958,453559,456690,459316,461263,462211,462396,461909,460832,459451,459053,460527,459483,454496,470597,492402,489811,507855,529889,540227,560306,570186,567319,575020,573595,583263,583555,581584,585877,578377,568247,563679,574674,568822,572658,571390,570454,554428,548467,533264,518478,507497,487972,458847,442806,418501,404191,386759,372366,353095,328022,306658,282459,250913,216393,184582,159344,131890,107475,84316,65405,48706,35598,24036,15134,19991
2077,1,40082180,235262,238779,242272,245680,248954,252082,255072,257930,260650,263231,265658,267918,270020,272029,273966,275884,278256,281862,287017,293586,301530,310334,319736,329635,339497,348928,357911,366584,375057,383233,391019,398343,405176,411533,417414,422834,427864,432623,437197,441617,445832,449771,453348,456468,459083,461006,461910,462043,461512,460384,458936,458453,459833,458706,453653,469647,491317,488621,506486,528306,538448,558286,567942,564881,572314,570622,579922,579859,577510,581337,573419,562857,557763,567993,561495,564485,562362,560481,543701,536713,520582,504767,492534,471874,441840,424284,398665,382409,363007,346270,324829,298058,274759,249120,217460,183966,153640,129592,104567,82869,63079,47373,34089,24035,15634,21002
2078,1,39674822,231784,235351,238917,242418,245807,249067,252205,255227,258125,260890,263503,265940,268197,270323,272321,274228,276512,279939,284805,290975,298432,306690,315487,324745,333994,342871,351401,359782,368109,376277,384205,391773,398910,405593,411779,417470,422734,427694,432450,437040,441457,445647,449561,453127,456236,458827,460707,461558,461645,461063,459867,458336,457762,459055,457855,452738,468612,490123,487304,504972,526566,536507,556089,565501,562222,569347,567353,576249,575798,573036,576353,567980,556950,551278,560677,553482,555566,552531,549638,532049,523949,506816,489884,476285,454384,423359,404174,377181,358924,337567,318550,295156,267054,242329,215906,184873,153128,124953,102744,80626,61996,45688,33156,23016,15633,21897
2079,1,39270779,228280,231872,235487,239061,242544,245918,249188,252359,255421,258362,261160,263783,266217,268497,270614,272582,274852,278184,282862,288734,295778,303539,311783,320430,329039,337314,345301,353238,361279,369307,377231,384945,392330,399321,405836,411835,417372,422566,427523,432295,436882,441274,445439,449342,452897,455982,458529,460355,461160,461196,460546,459266,457645,456987,458203,456931,451740,467473,488802,485848,503310,524668,534395,553699,562840,559307,566085,563759,572213,571336,568123,570886,562018,550475,544177,552675,544736,545854,541842,537858,519397,510094,491872,473723,458632,435379,403293,382393,354017,333770,310544,289451,264454,235533,210020,183552,153883,124536,99066,79221,60318,44904,31976,22386,14970,22407
2080,1,38869694,224777,228367,232006,235630,239185,242653,246038,249340,252550,255656,258630,261437,264057,266515,268786,270872,273202,276514,281089,286764,293500,300840,308580,316667,324667,332309,339704,347106,354707,362454,370244,377958,385493,392734,399559,405890,411737,417206,422397,427370,432138,436701,441068,445222,449114,452644,455685,458179,459958,460712,460679,459943,458574,456870,456139,457278,455924,450641,466213,487341,484248,501495,522603,532098,551093,559922,556103,562500,559810,567779,566438,562734,564895,555485,543384,536410,543942,535213,535293,530229,525068,505662,495054,475645,456165,439448,414743,381559,358909,329206,307051,282176,259342,233240,204130,178548,152783,125150,98736,76386,59267,43688,31427,21590,14561,22274
2081,1,38471173,221303,224862,228499,232146,235752,239293,242772,246188,249529,252782,255920,258904,261709,264353,266801,269043,271489,274854,279401,284966,291498,298523,305836,313414,320854,327893,334664,341480,348550,355861,363374,370957,378496,385890,392969,399613,405795,411574,417039,422245,427215,431959,436497,440853,444996,448863,452349,455337,457783,459511,460195,460076,459250,457798,456022,455219,456270,454815,449427,464819,485736,482501,499521,520356,529594,548236,556714,552581,558560,555472,562911,561065,556828,558328,548329,535628,527934,534432,524858,523822,517620,511182,490752,478722,458016,437084,418619,392392,358127,333756,302853,279002,252824,228731,202143,173541,148618,124256,99223,76131,57145,42927,30577,21219,14043,21917
2082,1,38074814,217887,221387,224992,228637,232267,235858,239410,242920,246374,249758,253044,256192,259173,262002,264637,267056,269655,273131,277724,283256,289671,296487,303481,310627,317557,324043,330217,336414,342901,349685,356764,364074,371485,378886,386121,393022,399519,405633,411409,416889,422092,427037,431757,436284,440629,444747,448571,452004,454944,457338,458995,459593,459382,458473,456948,455102,454215,455161,453589,448083,463288,483984,480602,497374,517907,526847,545095,553188,548710,554231,550709,557572,555176,550354,551135,540503,527165,518704,524093,513610,511365,503932,496110,474562,460978,438858,416368,396060,368294,333028,307038,275188,249980,222983,198236,171851,144450,120868,98514,76506,56955,41390,30044,20645,13802,21371
2083,1,37680232,214558,217970,221515,225128,228756,232371,235973,239556,243104,246601,250017,253312,256458,259464,262283,264890,267664,271286,275983,281556,287933,294629,301411,308235,314734,320713,326340,331944,337814,344017,350572,357452,364592,371868,379112,386173,392929,399360,405471,411261,416738,421917,426838,431546,436062,440382,444458,448228,451614,454501,456824,458394,458900,458605,457621,456026,454099,453110,453934,452232,446607,461617,482079,478536,495032,515221,523829,541642,549312,544458,549479,545486,551719,548722,543265,543269,531962,517948,508669,512861,501396,497842,489074,479743,456973,441697,418057,393930,371737,342483,306369,278991,246563,220474,193253,168529,143044,117479,95828,75959,57236,41252,28969,20285,13428,20893
2084,1,37287077,211342,214640,218096,221649,225245,228859,232485,236117,239737,243327,246856,250282,253575,256745,259742,262534,265493,269283,274119,279791,286205,292861,299522,306132,312310,317862,322986,328046,333325,338914,344890,351248,357961,364968,372090,379164,386082,392773,399200,405325,411112,416565,421719,426629,431327,435818,440095,444118,447841,451174,453991,456227,457703,458123,457753,456698,455020,452994,451889,452576,450743,444996,459800,480007,476283,492465,512269,520510,537847,545056,539789,544267,539760,545305,541654,535511,534685,522662,507927,497767,500665,488137,483163,472939,461962,437859,420761,395528,369737,345684,315067,278382,249970,217460,191080,164294,140279,116335,93140,73888,56827,41456,28872,19559,13194,20381
2085,1,36895048,208261,211422,214764,218228,221764,225347,228971,232626,236296,239957,243579,247118,250542,253859,257021,259990,263131,267098,272095,277901,284411,291104,297725,304214,310179,315413,320115,324675,329411,334410,339774,345555,351748,358330,365186,372140,379074,385928,392616,399057,405178,410941,416370,421513,426412,431085,435534,439759,443734,447405,450667,453397,455539,456928,457272,456829,455691,453913,451773,450537,451085,449117,443244,457823,477746,473813,489643,509024,516864,533679,540382,534669,538554,533485,538281,533923,527049,525337,512550,497042,485930,487425,473744,467224,455410,442639,417105,398086,371238,343825,318012,286286,249425,220465,188467,162446,136753,114086,92234,71816,55277,41159,29014,19494,12722,19939
2086,1,36503905,205335,208341,211545,214894,218342,221864,225457,229110,232803,236513,240205,243837,247374,250823,254132,257266,260582,264723,269888,275850,282490,289280,295938,302388,308235,313262,317649,321789,326027,330484,335259,340429,346047,352110,358544,365236,372053,378923,385774,392475,398912,405009,410749,416167,421299,426173,430804,435201,439379,443302,446902,450077,452713,454767,456080,456349,455822,454582,452689,450421,449053,449458,447349,441338,455667,475269,471098,486541,505458,512858,529103,535256,529057,532293,526613,530598,525486,517835,515173,501565,485222,473080,473053,458115,449906,436361,421659,394627,373639,345220,316301,288962,256506,219985,191072,160225,135215,111219,90451,71117,53727,40037,28807,19590,12679,19390
2087,1,36113476,202576,205413,208461,211673,215006,218440,221973,225594,229283,233016,236757,240460,244090,247651,251091,254374,257852,262158,267488,273612,280405,287326,294084,300574,306386,311298,315482,319310,323128,327089,331323,335906,340914,346404,352321,358592,365150,371905,378772,385635,392332,398746,404820,410548,415955,421063,425895,430474,434825,438951,442804,446317,449398,451946,453922,455159,455343,454713,453357,451335,448938,447434,447689,445426,439260,453304,472545,468113,483132,501540,508461,524084,529638,522906,525436,519096,522214,516299,507816,504132,489638,472390,459131,457447,441135,431088,415679,398936,370392,347453,317585,287407,258904,226230,190655,162439,133366,109968,88178,69743,53204,38914,28022,19450,12742,19046
2088,1,35723669,199992,202653,205532,208588,211783,215103,218547,222108,225765,229494,233257,237008,240710,244363,247917,251331,254953,259411,264896,271179,278131,285206,292098,298690,304547,309430,313505,317132,320640,324181,327919,331962,336384,341265,346611,352369,358508,365004,371756,378635,385495,392169,398559,404622,410339,415722,420788,425569,430102,434401,438457,442224,445644,448637,451107,453006,454155,454235,453487,452000,449849,447318,445672,445764,443328,436981,450706,469551,464833,479388,497239,503637,518583,523480,516170,517936,510893,513084,506310,496933,492144,476689,458461,443984,440492,422684,410655,393278,374436,344434,319639,288574,257511,228345,196068,162085,135209,108464,87186,67990,52176,38536,27236,18920,12651,18893
2089,1,35334476,197581,200067,202771,205657,208696,211878,215208,218680,222276,225972,229731,233504,237254,240979,244625,248154,251903,256495,262121,268552,275658,282893,289942,296673,302638,307573,311624,315145,318453,321684,325004,328551,332434,336731,341469,346658,352286,358365,364858,371622,378498,385334,391985,398364,404416,410109,415450,420466,425201,429683,433912,437883,441556,444889,447804,450196,452007,453050,453010,452130,450511,448226,445557,443756,443665,441028,434477,447850,466261,461231,475277,492523,498351,512554,516737,508802,509752,501961,503157,495459,485115,479129,462634,443336,427528,422067,402649,388525,369125,348194,316861,290440,258556,227116,197901,166686,134914,109963,85994,67225,50864,37791,26971,18389,12306,18755
2090,1,34945969,195339,197656,200184,202894,205764,208790,211982,215339,218845,222480,226206,229974,233747,237520,241237,244859,248718,253427,259174,265739,272987,280377,287591,294483,300594,305645,309754,313254,316457,319490,322501,325631,329019,332777,336932,341515,346576,352145,358222,364727,371487,378340,385154,391793,398161,404189,409841,415132,420102,424787,429200,433344,437222,440808,444062,446899,449203,450907,451828,451655,450641,448886,446461,443641,441666,441363,438500,431724,444712,462647,457275,470768,487352,492557,505951,509361,500762,500840,492250,492373,483676,472286,465001,447371,426904,409645,402062,380951,364665,343256,320321,287916,260229,228038,196836,168245,138745,109724,87182,66306,50292,36841,26449,18210,11961,18464
2091,1,34558304,193252,195413,197771,200305,202999,205856,208892,212111,215502,219046,222710,226445,230213,234008,237774,241468,245416,250222,256074,262752,270128,277661,285033,292095,298376,303581,307812,311374,314558,317488,320301,323123,326094,329358,332976,336978,341435,346438,352004,358093,364594,371332,378163,384965,391594,397938,403925,409527,414773,419692,424309,428637,432690,436481,439989,443166,445914,448110,449691,450477,450167,449015,447119,444541,441552,439374,438833,435722,428699,441265,458680,452937,465826,481686,486211,498729,501312,492007,491150,481700,480664,470885,458360,449661,430790,409048,390229,380395,357555,339108,315778,291060,257967,229513,197635,167339,140042,112839,86992,67222,49605,36427,25784,17858,11844,18078
2092,1,34171707,191303,193325,195526,197891,200409,203091,205957,209019,212271,215699,219272,222946,226680,230471,234259,238001,242017,246900,252836,259609,267092,274753,282272,289497,295956,301340,305733,309422,312671,315583,318294,320919,323583,326430,329555,333021,336898,341299,346299,351878,357963,364442,371158,377978,384769,391374,397677,403615,409172,414368,419220,423753,427990,431957,435670,439101,442188,444828,446901,448346,448992,448543,447247,445196,442448,439261,436856,436053,432669,425376,437481,454328,448182,460410,475481,479271,490848,492547,482488,480624,470245,467953,457001,443239,432994,412771,389660,369200,357033,332496,311962,286932,260784,227519,198913,168019,139288,113893,89462,67076,50290,35928,25494,17409,11615,17780
2093,1,33786462,189471,191376,193438,195645,197993,200499,203190,206082,209177,212466,215922,219505,223177,226934,230718,234483,238543,243481,249480,256326,263897,271665,279315,286693,293324,298896,303477,307333,310711,313689,316384,318908,321376,323916,326626,329600,332943,336764,341162,346175,351750,357813,364271,370976,377785,384553,391118,397373,403266,408773,413902,418671,423113,427265,431154,434790,438132,441112,443629,445564,446868,447373,446777,445324,443099,440152,436743,434088,432997,429315,421728,433330,449559,442971,454478,468694,471697,482266,483018,472147,469194,457809,454155,441924,426811,414883,393206,368661,346526,332011,305880,283464,257085,230003,197185,169105,139854,113281,90298,68980,50181,36425,25146,17213,11323,17466
2094,1,33402893,187731,189543,191487,193555,195746,198083,200597,203313,206238,209369,212685,216151,219732,223426,227177,230938,235016,239985,246024,252924,260561,268415,276176,283690,290483,296238,301016,305064,308613,311723,314486,316994,319362,321707,324110,326670,329522,332810,336629,341039,346049,351603,357645,364093,370787,377573,384302,390818,397029,402872,408313,413359,418038,422396,426471,430283,433831,437066,439922,442301,444096,445256,445611,444856,443226,440801,437629,433976,431046,429641,425633,417727,428781,444332,437264,447991,461287,463450,472936,472666,460919,456786,444310,439172,425545,408958,395219,372016,346021,322240,305433,277938,253978,226741,199337,167636,140758,113740,89812,69625,51605,36346,25493,16978,11196,17102
2095,1,33021343,186058,187803,189654,191604,193655,195835,198180,200719,203467,206427,209585,212911,216375,219978,223666,227394,231463,236437,242493,249421,257102,265022,272873,280501,287439,293369,298339,302590,306335,309618,312515,315093,317446,319691,321900,324154,326593,329391,332677,336508,340915,345904,351438,357470,363907,370578,377326,384007,390480,396641,402419,407778,412735,417330,421611,425609,429334,432775,435887,438606,440844,442494,443503,443695,442760,440927,438274,434856,430935,427705,425956,421595,413341,423796,438607,431023,440912,453222,454484,462800,461425,448730,443317,429652,422895,407745,389574,373920,349170,321770,296444,277532,249027,224000,196510,169466,139535,114476,90177,69250,52088,37377,25438,17213,11043,16813
2096,1,32642150,184424,186129,187912,189769,191703,193743,195930,198300,200871,203654,206641,209807,213131,216617,220214,223879,227911,232863,238908,245840,253541,261504,269423,277146,284209,290295,295449,299900,303851,307333,310405,313118,315541,317773,319883,321943,324078,326463,329259,332557,336385,340772,345742,351265,357287,363702,370336,377036,383674,390098,396194,401891,407162,412035,416554,420759,424670,428289,431607,434582,437160,439253,440752,441596,441605,440463,438399,435496,431809,427594,424037,421915,417169,408535,418336,432347,424211,433203,444453,444743,451794,449223,435499,428692,413727,405206,388419,368580,350957,324699,296012,269364,248663,219633,194135,167063,141058,113481,90760,69531,51807,37727,26160,17175,11196,16552
2097,1,32265635,182806,184494,186237,188026,189867,191789,193837,196049,198450,201055,203864,206859,210025,213370,216849,220424,224388,229289,235296,242206,249902,257883,265847,273643,280809,287033,292354,296995,301149,304841,308114,311004,313564,315867,317963,319926,321868,323949,326332,329140,332436,336245,340613,345572,351086,357086,363464,370052,376709,383299,389659,395675,401284,406472,411269,415713,419831,423637,427133,430316,433150,435583,437524,438856,439516,439313,437938,435621,432445,428462,423927,420013,417485,412318,403272,412364,425514,416795,424821,434928,434167,439846,435977,421132,412803,396422,386000,367487,345945,326360,298706,268972,241345,219313,190351,165044,139058,114720,89971,69981,52018,37524,26405,17663,11171,16499
2098,1,31892080,181180,182875,184601,186350,188124,189953,191883,193955,196198,198632,201263,204080,207074,210260,213598,217056,220925,225746,231685,238545,246208,254181,262165,270010,277259,283599,289068,293883,298232,302130,305616,308708,311446,313887,316056,318006,319851,321740,323819,326214,329020,332297,336087,340446,345396,350888,356853,363185,369731,376341,382868,389148,395077,400604,405716,410438,414795,418809,422493,425855,428898,431588,433868,435642,436789,437235,436795,435163,432568,429093,424787,419905,415604,412631,407006,397515,405848,418075,408730,415716,424585,422685,426877,421594,405523,395536,377632,365198,344918,321699,300235,271420,240993,212858,190073,161826,137377,113093,90954,69373,52354,37676,26262,17828,11488,16460
2099,1,31521732,179528,181249,182981,184714,186447,188209,190046,192000,194102,196378,198837,201476,204291,207305,210485,213802,217549,222261,228104,234884,242486,250424,258402,266271,273579,280014,285610,290581,295108,299204,302898,306205,309148,311768,314075,316099,317932,319724,321611,323702,326095,328883,332141,335922,340271,345201,350659,356579,362870,369370,375917,382366,388560,394407,399859,404896,409533,413786,417678,421229,424451,427350,429888,432002,433590,434522,434728,434027,432113,429215,425412,420756,415497,410771,407315,401196,391233,398752,409986,399970,405830,413356,410222,412794,405968,388560,376788,357282,342770,320745,295947,272809,243186,212548,184479,161590,134699,111727,89664,70130,51899,37920,26369,17732,11596,16639
2100,1,31154795,177833,179596,181354,183093,184809,186531,188301,190161,192145,194280,196580,199047,201685,204520,207527,210685,214288,218865,224584,231254,238765,246638,254583,262449,269790,276297,281999,287105,291791,296070,299964,303482,306641,309467,311954,314118,316024,317805,319595,321494,323584,325959,328728,331978,335750,340080,344975,350389,356269,362516,368954,375424,381788,387901,393674,399051,404003,408536,412669,416428,419841,422920,425668,428039,429967,431340,432031,431973,430985,428763,425534,421376,416339,410665,405479,401500,394856,384393,391037,401199,390458,395098,401168,396688,397494,388987,370143,356483,335340,318748,295069,268912,244431,214482,184210,156834,134503,109548,88580,69136,52466,37590,26540,17804,11533,16817
2101,1,30791441,176085,177901,179701,181465,183188,184893,186622,188415,190305,192321,194480,196788,199254,201910,204739,207725,211165,215584,221152,227685,235075,242854,250734,258569,265917,272471,278256,283475,288301,292742,296822,300543,303914,306957,309652,311996,314044,315898,317678,319480,321377,323448,325806,328567,331808,335561,339857,344710,350085,355921,362107,368469,374857,381140,387180,392879,398171,403019,407433,411434,415056,418326,421255,423837,426022,427736,428867,429293,428946,427644,425086,421496,416952,411498,405374,399691,395155,387952,376955,382656,391658,380133,383448,387933,381985,380868,370550,350196,334591,311838,293232,268115,240940,215580,185886,156605,130544,109388,86853,68300,51722,38001,26309,17919,11580,16884
2102,1,30431817,174275,176152,178005,179810,181559,183270,184983,186735,188558,190479,192520,194686,196992,199476,202126,204934,208197,212442,217837,224206,231447,239101,246887,254661,261987,268559,274403,279712,284656,289241,293486,297395,300971,304228,307141,309694,311923,313919,315772,317563,319363,321243,323297,325646,328399,331621,335341,339596,344411,349743,355520,361632,367913,374221,380432,386398,392012,397201,401931,406214,410078,413559,416679,419443,421840,423812,425283,426149,426285,425621,423976,421053,417071,412104,406196,399587,393374,388246,380446,368876,373556,381300,368924,370798,373555,366008,362815,350581,328690,311141,286875,266445,240225,212501,186838,158031,130354,106169,86726,66968,51097,37462,26596,17763,11655,16950
