îN,ê´,çáåv,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
2061,1,43822753,252088,254352,256865,259714,262950,266605,270718,275325,280408,285934,291830,297956,304191,310441,316561,322476,328355,334513,341031,347833,354998,362404,369987,377645,384944,391556,397411,402585,407163,410990,413785,415767,417004,417554,417666,418538,421039,421185,417674,433757,455038,453613,472188,494895,506461,527992,539715,538825,548887,549848,562491,565691,566796,574867,570832,564272,564684,583975,587120,602547,613421,625264,620239,627020,623073,619266,620281,611533,591118,588293,575462,577846,578038,585643,588898,585444,591926,596922,588652,572281,559567,563889,555765,550991,538212,532741,519435,510419,476013,425208,369306,315414,268674,223079,185316,117433,115243,83575,61162,43078,29686,20243,13489,8232,4847,6580
2062,1,43311454,249912,252043,254335,256878,259745,262994,266661,270798,275434,280552,286110,292022,298152,304398,310625,316718,322803,329161,335835,342744,349964,357384,364958,372600,379919,386618,392668,398168,403152,407582,411303,414011,415912,417078,417541,417560,418361,420839,420994,417497,433568,454817,453367,471912,494588,506117,527586,539235,538278,548252,549120,561638,564713,565692,573625,569471,562791,563049,582106,585034,600173,610753,622273,616985,623407,619110,614904,615443,606253,585472,582078,568741,570392,569807,576443,578692,574245,579416,582963,573397,555810,541628,543672,533377,525943,510502,501601,484906,471803,435027,383580,328320,275895,230857,187980,152867,94634,90520,63836,45329,30916,20595,13556,8709,5118,6533
2063,1,42799491,247798,249868,252026,254348,256909,259789,263049,266740,270906,275576,280725,286299,292215,298355,304578,310780,317039,323596,330462,337522,344844,352317,359904,367537,374845,381571,387717,393417,398730,403569,407894,411529,414158,415987,417066,417436,417385,418164,420650,420817,417317,433360,454573,453104,471623,494256,505732,527122,538694,537662,547533,548295,560675,563622,564479,572269,567989,561176,561262,580054,582747,597583,607855,619034,613458,619474,614784,610145,610171,600508,579334,575331,561459,562328,560919,566522,567699,562193,565961,567960,557009,538118,522349,521933,509312,499071,480890,468512,448497,431481,392745,341305,287455,237302,194745,155244,123342,74432,69240,47381,32582,21483,13815,8766,5423,6679
2064,1,42288004,245683,247755,249852,252040,254379,256952,259843,263127,266846,271045,275746,280910,286488,292413,298532,304730,311096,317818,324876,332124,339592,347164,354802,362448,369752,376476,382657,388457,393973,399142,403878,408119,411675,414233,415977,416962,417262,417190,417978,420475,420638,417119,433129,454313,452829,471310,493884,505292,526598,538083,536963,546718,547363,559601,562424,563156,570792,566372,559409,559299,577805,580252,594770,604717,615524,609618,615179,610063,604959,604432,594260,572669,568018,553579,553619,551333,555834,555865,549226,551495,551840,539402,519100,501615,498560,483487,470341,449407,433596,410448,389843,349757,299100,247491,200395,161015,125414,97139,57014,51469,34110,22677,14434,8948,5468,6957
2065,1,41778159,243507,245641,247740,249865,252071,254422,257006,259921,263232,266984,271212,275928,281095,286683,292587,298681,305040,311860,319076,326510,334161,341877,349614,357310,364633,371362,377548,383389,389007,394382,399449,404101,408265,411752,414224,415875,416790,417069,417006,417806,420298,420440,416899,432884,454040,452532,470958,493458,504794,526007,537391,536171,545796,546323,558421,561116,561714,569180,564603,557468,557147,575350,577542,591724,601315,611701,605424,610491,604917,599313,598190,587474,565443,560104,545066,544222,541002,544326,543132,535284,535949,534516,520473,498643,479317,473468,455862,439779,416163,397079,371120,347462,306787,257771,209220,165873,130233,98899,74511,42443,37110,23778,15260,9364,5591,7154
2066,1,41271116,241224,243466,245627,247753,249896,252113,254476,257083,260024,263368,267148,271391,276110,281286,286853,292734,298985,305790,313095,320682,328514,336410,344290,352086,359465,366221,372420,378271,383932,389411,394686,399671,404247,408342,411743,414124,415704,416599,416887,416836,417632,420103,420220,416665,432626,453744,452198,470556,492977,504232,525336,536605,535274,544768,545180,557133,559691,560140,567416,562659,555339,554797,572683,574607,588422,597610,607525,600846,605381,599313,593170,591410,580115,557620,551550,535877,534093,529875,531940,529436,520296,519239,515889,500108,476638,455371,446616,426459,407485,381365,359298,331047,305048,264652,218137,173370,134323,102831,75965,55548,30648,25909,16027,9916,5860,7348
2067,1,40767989,238808,241184,243453,245641,247784,249938,252167,254552,257185,260158,263530,267324,271571,276297,281454,286997,293032,299721,307002,314672,322651,330726,338786,346725,354210,361031,367265,373134,378808,384332,389713,394906,399816,404324,408335,411645,413955,415515,416418,416719,416664,417440,419885,419987,416419,432348,453413,451816,470101,492434,503595,524574,535715,534274,543637,543932,555729,558135,558418,565477,560527,553015,552245,569794,571424,584824,593562,602965,595854,599814,593216,586495,584054,572145,549162,542314,525969,523181,517898,518615,514711,504183,501268,495845,478196,452999,429735,418020,395370,373656,345331,320761,290893,263403,224188,180957,140559,106194,79092,56713,40171,21431,17490,10431,6216,7630
2068,1,40269805,236245,238769,241171,243466,245671,247826,249992,252242,254653,257318,260319,263704,267501,271755,276462,281595,287289,293753,300909,308549,316605,324825,333062,341182,348817,355754,362062,367970,373664,379203,384630,389931,395050,399894,404318,408238,411479,413768,415336,416252,416548,416474,417226,419654,419742,416154,432035,453033,451383,469588,491817,502871,523711,534722,533174,542403,542572,554196,556432,556524,563350,558199,550490,549480,566661,567956,580893,589141,597992,590416,593756,586588,579252,576086,563526,540028,532353,515293,511432,505010,504286,498877,486851,481927,474274,454651,427681,402418,387764,362778,338593,308538,282100,251417,223356,186179,146880,111263,81787,59131,41074,28133,14490,11401,6548,8014
2069,1,39777463,233535,236208,238756,241185,243497,245713,247879,250066,252342,254785,257476,260491,263878,267683,271917,276601,281882,287997,294918,302426,310445,318738,327119,335419,343242,350339,356770,362757,368494,374055,379498,384847,390074,395128,399889,404224,408075,411294,413591,415172,416084,416360,416263,416999,419412,419477,415855,431676,452604,450895,469004,491115,502050,522748,533629,531972,541057,541087,552518,554559,554447,561028,555669,547755,546482,563248,564166,576598,584318,592574,584496,587171,579395,571404,567466,554215,530173,521618,503797,498788,491147,488875,481842,468196,461109,451088,429423,400690,373498,356023,328968,302754,271583,244044,213404,185685,151291,116410,85803,61231,42887,28808,19050,9460,7169,8445
2070,1,39291700,230686,233499,236196,238770,241215,243538,245765,247953,250166,252473,254942,257647,260663,264058,267843,272054,276883,282577,289140,296406,304285,312538,320991,329435,337444,344739,351340,357456,363275,368880,374347,379712,384989,390152,395124,399797,404064,407893,411120,413430,415006,415898,416152,416038,416761,419150,419180,415514,431270,452118,450339,468341,490320,501134,521688,532436,530663,539587,539460,550672,552504,552177,558504,552928,544787,543214,559517,560025,571913,579063,586675,578058,580021,571599,562911,558151,544167,519550,510055,491421,485184,476235,472293,463504,448111,438725,426235,402513,372096,343136,323066,294375,266717,235160,207349,177598,151060,120051,89889,64326,44475,30125,19537,12456,5957,9077
2071,1,38809869,227708,230650,233487,236210,238800,241256,243590,245839,248052,250295,252629,255110,257817,260840,264216,267977,272332,277566,283699,290598,298228,306337,314747,323263,331424,338916,345725,352016,357966,363656,369168,374559,379853,385066,390148,395033,399638,403884,407721,410959,413265,414821,415690,415928,415802,416501,418854,418836,415124,430809,451563,449704,467585,489427,500120,520524,531128,529224,537969,537662,548635,550247,549698,555754,549938,541536,539622,555418,555483,566779,573310,580226,571033,572230,563118,553686,548048,533282,508052,497546,478041,470478,460110,454349,443656,426398,414598,399574,373842,341903,311429,289152,259393,231002,199853,172606,144524,119905,92731,67413,46740,31252,20438,12780,7848,8704
2072,1,38331654,224616,227673,230639,233501,236240,238841,241308,243663,245937,248180,250450,252795,255279,257992,260996,264348,268251,273003,278668,285130,292386,300240,308502,316975,325215,332870,339885,346390,352519,358342,363940,369377,374698,379929,385062,390059,394877,399460,403713,407562,410796,413081,414613,415466,415691,415543,416206,418510,418443,414679,430279,450925,448977,466733,488437,499004,519244,529688,527636,536175,535673,546394,547776,546991,552749,546656,537955,535669,550913,550497,561148,567008,573174,563362,563740,553890,543665,537086,521480,495593,484000,463552,454548,442629,434893,422159,402948,388665,371113,343507,310309,278736,254790,224658,196319,166366,140461,114717,92619,69545,48983,32844,21202,13369,8052,9620
2073,1,37857777,221429,224582,227661,230652,233530,236280,238892,241380,243761,246064,248333,250615,252962,255452,258146,261127,264618,268912,274087,280074,286884,294358,302362,310686,318888,326634,333822,340540,346885,352888,358622,364146,369514,374772,379925,384974,389904,394701,399292,403556,407399,410613,412874,414390,415229,415432,415248,415865,418117,417994,414169,429671,450197,448159,465788,487347,497777,517837,528099,525877,534191,533484,543940,545079,544034,549450,543041,534014,531324,545967,545028,554981,560118,565475,555004,554502,543864,532790,525199,508691,482099,469330,447856,437278,423675,413821,398943,377744,360981,340999,311765,277734,245612,220672,190927,163424,135383,111493,88612,69461,50532,34420,22283,13870,8423,10276
2074,1,37388701,218161,221395,224570,227674,230681,233570,236330,238964,241476,243887,246216,248497,250781,253135,255605,258276,261393,265270,269980,275470,281797,288819,296438,304501,312561,320279,327568,334464,341026,347249,353164,358824,364281,369588,374769,379838,384821,389730,394534,399136,403395,407218,410407,412652,414154,414971,415138,414908,415474,417669,417480,413584,428977,449376,447252,464748,486149,496427,516283,526338,523931,532009,531089,541262,542132,540787,545817,539063,529682,526554,540543,539037,548237,552595,557085,545909,544465,532985,520998,512319,494841,467487,453438,430840,418553,403147,391063,373989,350838,331689,309489,279037,244729,212723,187539,158936,132989,107462,86121,66455,50471,35508,23352,14576,8738,10872
2075,1,36924654,214828,218127,221383,224583,227703,230720,233620,236401,239059,241601,244037,246379,248661,250951,253286,255733,258539,262038,266324,271342,277165,283698,290860,298536,306339,313925,321195,328198,334942,341384,347520,353364,358957,364353,369584,374683,379687,384650,389566,394380,398977,403215,407014,410186,412417,413896,414677,414797,414518,415029,417155,416890,412915,428195,448467,446254,463606,484830,494938,514561,524390,521791,529620,528473,538335,538896,537211,541818,534690,524927,521323,534602,532487,540874,544397,547957,536028,533574,521189,508221,498370,479842,451657,436210,412391,398273,380976,366603,347350,322370,301040,277000,245878,211958,180784,156116,129337,105561,83007,64588,48287,35465,24090,15275,9183,11395
2076,1,36465661,211447,214795,218116,221396,224612,227742,230770,233690,236495,239183,241750,244198,246541,248831,251101,253413,255994,259177,263078,267668,273012,279035,285703,292919,300338,307676,314823,321814,328667,335294,341650,347717,353495,359029,364350,369499,374534,379518,384488,389414,394223,398799,403013,406795,409953,412160,413603,414337,414408,414074,414518,416566,416216,412162,427328,447465,445156,462348,483376,493287,512658,522248,519447,527012,525616,535122,535332,533275,537423,529891,519712,515593,528105,525335,532850,535476,538039,525306,521765,508408,494383,483264,463594,434497,417531,392409,376370,357146,340490,319165,292581,269437,244083,212953,180134,150492,127042,102662,81539,62252,46930,33931,24061,15759,9624,11956
2077,1,36011586,208034,211415,214784,218129,221424,224650,227791,230839,233783,236618,239330,241910,244359,246709,248979,251227,253671,256625,260206,264406,269315,274854,281007,287725,294687,301648,308556,315429,322274,329012,335556,341844,347846,353565,359026,364266,369353,374367,379358,384338,389259,394047,398600,402797,406563,409697,411868,413264,413948,413964,413564,413933,415892,415457,411327,426373,446365,443949,460961,481763,491462,510563,519903,516889,524162,522478,531583,531411,528950,532599,524626,514000,509327,521013,517541,524119,525785,527276,513681,508970,494565,479399,466901,445981,415892,397300,370829,352829,331707,312861,289672,261867,237419,211398,180979,149951,122466,100841,79300,61152,45233,32977,23020,15739,9928,12536
2078,1,35562180,204607,208002,211404,214797,218156,221462,224698,227859,230931,233904,236764,239488,242069,244526,246856,249104,251484,254297,257644,261520,266034,271132,276797,282995,289461,295972,302511,309150,315880,322612,329270,335746,341971,347915,353562,358943,364122,369189,374209,379210,384184,389085,393850,398385,402567,406310,409407,411530,412876,413504,413454,412980,413263,415134,414616,410409,425325,445154,442617,459423,479981,489454,508270,517343,514094,521033,519023,527689,527100,524201,527308,518860,507753,502486,513283,509061,514633,515268,515607,501083,495112,479575,463166,449162,426883,395740,375451,347634,327697,304791,283951,259264,230748,205626,179658,150655,122026,97208,77893,59472,44433,31785,22373,15058,9916,13045
2079,1,35117118,201183,204575,207992,211416,214824,218193,221509,224765,227950,231050,234048,236920,239646,242234,244671,246980,249358,252103,255307,258945,263129,267829,273049,278755,284703,290724,296819,303094,309592,316211,322864,329456,335870,342039,347912,353481,358801,363960,369033,374063,379059,384013,388891,393638,398158,402317,406023,409072,411144,412434,412995,412870,412312,412510,414293,413690,409399,424171,443818,441140,457723,478020,487256,505767,514545,511026,517588,515220,523409,522368,518993,521512,512554,500934,495031,504873,499848,504339,503864,502962,487440,480105,463336,445569,429928,406199,373977,351967,322872,301106,276627,254143,228454,199849,174753,149555,122598,96859,75087,58417,43213,31223,21564,14635,9487,13320
2080,1,34676043,197783,201152,204565,208004,211443,214860,218240,221576,224855,228068,231193,234203,237076,239809,242379,244794,247232,249973,253105,256596,260539,264905,269722,274981,280438,285945,291556,297391,303527,309917,316459,323047,329578,335937,342036,347832,353341,358641,363806,368889,373914,378890,383821,388681,393414,397910,402032,405689,408687,410703,411926,412411,412202,411560,411674,413368,412673,408289,422898,442338,439508,455853,475873,484856,503032,511474,507646,513795,511041,518710,517179,513289,515174,505670,493502,486920,495735,489850,493178,491508,489268,472666,463848,445732,426489,409096,383861,350585,326897,296673,273282,247587,223942,197862,169843,145472,121703,97313,74817,56313,42446,30365,21183,14106,9220,13207
2081,1,34238593,194427,197752,201142,204577,208030,211479,214907,218305,221664,224971,228208,231345,234358,237238,239952,242500,245044,247842,250966,254383,258175,262297,266777,271630,276640,281661,286763,292117,297816,303846,310160,316638,323167,329644,335934,341957,347694,353183,358490,363664,368742,373748,378700,383615,388460,393169,397629,401702,405309,408250,410198,411344,411745,411450,410727,410755,412351,411553,407063,421487,440701,437712,453806,473529,482234,500029,508091,503927,509628,506453,513557,511494,507051,508255,498168,485416,478107,485819,479009,481084,478126,474438,456661,446225,426645,405824,386598,359851,325613,300371,269259,244594,218165,193954,168154,141385,118380,96603,75168,56110,40917,29826,20601,13857,8887,12970
2082,1,33804427,191137,194397,197742,201154,204603,208066,211524,214971,218393,221779,225110,228359,231498,234517,237379,240073,242748,245648,248826,252233,255949,259918,264151,268665,273269,277847,282467,287316,292535,298129,304084,310335,316755,323231,329641,335857,341822,347539,353034,358350,363519,368577,373561,378497,383396,388218,392891,397303,401325,404874,407747,409618,410679,410994,410617,409809,409745,411233,410317,405705,419927,438900,435746,451571,470968,479355,496722,504368,499839,505053,501422,507912,505278,500241,500715,490005,476630,468544,475068,467262,467985,463634,458373,439311,427117,405973,383506,362417,334218,299191,272615,240993,215527,188951,164833,139979,115054,93965,74620,56374,40770,28752,20236,13476,8730,12626
2083,1,33373249,187933,191107,194387,197754,201179,204638,208110,211588,215057,218505,221915,225259,228510,231656,234657,237498,240318,243346,246624,250082,253786,257676,261755,266020,270286,274461,278642,283011,287727,292843,298362,304256,310451,316818,323229,329565,335724,341669,347392,352897,358207,363357,368393,373360,378281,383157,387943,392569,396930,400895,404376,407171,408956,409930,410161,409700,408801,408633,409998,408948,404203,418211,436929,433600,449128,468157,476185,493083,500277,495351,500035,495910,501739,498491,492819,492510,481137,467097,458175,463418,454540,453801,447935,440958,420499,406422,383647,359518,336602,307098,271544,243997,212354,186667,160581,137214,113910,91325,72582,55962,40962,28649,19507,13237,8490,12333
2084,1,32944812,184835,187904,191098,194399,197779,201213,204681,208172,211672,215168,218640,222062,225407,228665,231794,234775,237740,240910,244313,247869,251622,255498,259497,263607,267625,271465,275247,279179,283416,288029,293072,298531,304369,310513,316816,323154,329435,335574,341525,347257,352756,358047,363175,368194,373147,378046,382886,387625,392200,396504,400402,403805,406512,408210,409100,409245,408692,407692,407406,408630,407435,402552,416333,434777,431255,446447,465060,472696,489083,495786,490430,494538,489883,495000,491096,484744,483596,471513,456759,446939,450800,440763,438435,430917,422076,400124,384071,359650,333910,309289,278721,243038,215001,183918,158640,133675,111661,90417,70543,54434,40663,28783,19437,12760,8339,12022
2085,1,32518941,181860,184807,187895,191109,194423,197813,201256,204743,208256,211781,215300,218784,222208,225561,228801,231910,235014,238327,241867,245546,249395,253320,257304,261333,265197,268793,272242,275777,279578,283714,288255,293238,298642,304430,310510,316743,323026,329288,335433,341392,347118,352598,357868,362980,367985,372915,377778,382572,387261,391780,396016,399836,403152,405771,407383,408186,408239,407583,406468,406047,407118,405770,400743,414282,432425,428680,443494,461653,468861,484692,490860,485039,488528,483303,487656,483049,475971,473923,461078,445558,434770,437136,425839,421778,412464,401625,378120,360048,334032,306814,280709,249462,214157,186211,156304,132059,108780,88632,69842,52905,39552,28573,19528,12714,8039,11756
2086,1,32095532,179020,181832,184797,187906,191133,194456,197855,201317,204824,208363,211912,215442,218929,222359,225695,228916,232147,235593,239273,243088,247058,251078,255111,259125,262910,266354,269562,272767,276172,279872,283936,288418,293347,298702,304427,310439,316618,322882,329149,335302,341255,346964,352422,357675,362773,367756,372651,377468,382213,386846,391298,395457,399189,402416,404949,406473,407182,407131,406360,405112,404544,405454,403947,398769,412041,429844,425845,440245,457908,464652,479877,485464,479144,481967,476133,479666,474306,466450,463435,449771,433427,421592,422335,409660,403717,392479,379538,354469,334401,306927,278463,251241,219817,185479,158253,130115,107465,86345,68462,52379,38441,27793,19385,12774,8010,11426
2087,1,31674561,176324,178992,181823,184808,187930,191166,194498,197914,201397,204930,208491,212052,215585,219078,222492,225808,229150,232719,236529,240482,244585,248725,252853,256916,260688,264057,267116,270082,273157,276462,280092,284097,288525,293405,298699,304357,310316,316477,322746,329020,335168,341103,346790,352232,357472,362547,367495,372345,377114,381803,386370,390745,394817,398461,401602,404045,405474,406077,405909,405004,403613,402891,403633,401957,396612,409581,427000,422724,436673,453797,460035,474602,479564,472709,474816,468331,470984,464819,456127,452070,437525,420290,407317,406289,392118,384155,370895,355798,329220,307266,278566,249231,221384,190382,157631,131736,105883,85301,66696,51344,38059,27012,18856,12681,8048,11224
2088,1,31256090,173777,176297,178983,181833,184832,187962,191207,194556,197993,201501,205056,208629,212192,215731,219208,222604,226039,229715,233643,237724,241962,246236,250483,254642,258466,261825,264813,267631,270468,273444,276679,280250,284203,288583,293403,298630,304237,310178,316343,322620,328889,335018,340932,346603,352032,357249,362290,367194,371995,376710,381334,385824,390113,394097,397654,400704,403051,404374,404858,404554,403505,401963,401081,401644,399783,394244,406871,423872,419295,432753,449288,454979,468834,473123,465696,467036,459855,461564,454532,444942,439761,424264,406059,391842,388892,373119,363029,347696,330455,302505,278874,249323,219613,191739,161797,131219,107203,84046,65890,50020,37307,26743,18326,12334,7989,11136
2089,1,30840256,171377,173751,176289,178994,181857,184863,188002,191264,194634,198095,201625,205192,208767,212336,215860,219318,222831,226596,230627,234823,239187,243595,247976,252256,256178,259593,262575,265323,268014,270753,273659,276836,280354,284259,288580,293335,298512,304101,310046,316219,322491,328742,334850,340749,346406,351812,356996,361993,366849,371597,376246,380795,385200,389402,393299,396766,399719,401958,403159,403507,403057,401856,400158,399105,399472,397396,391636,403890,420433,415531,428453,444349,449449,462536,466104,458065,458583,450657,451349,443386,432827,426432,409898,390631,375063,370048,352599,340322,322929,303640,274552,249598,219694,190205,162951,134687,106782,85093,64920,49415,36345,26215,18144,11988,7771,11055
2090,1,30427266,169118,171351,173742,176299,179017,181887,184903,188058,191340,194734,198217,201758,205327,208909,212462,215968,219542,223380,227496,231792,236269,240802,245317,249730,253778,257296,260336,263081,265703,268296,270965,273814,276939,280410,284257,288514,293219,298379,303973,309925,316093,322347,328577,334670,340555,346190,351563,356703,361653,366456,371139,375714,380179,384498,388613,392421,395790,398634,400751,401814,402014,401410,400051,398186,396946,397086,394767,388766,400613,416658,411402,423743,438949,443412,455674,458466,449774,449410,440683,440280,431313,419708,411993,394325,373904,356889,349698,330544,316081,296725,275582,245731,219937,190275,161648,135648,109604,84759,65729,48688,35906,25539,17786,11869,7552,10880
2091,1,30017385,166988,169092,171342,173752,176321,179047,181926,184958,188133,191439,194854,198348,201891,205467,209033,212569,216188,220083,224267,228645,233219,237864,242504,247052,251237,254885,258032,260838,263457,265982,268506,271118,273915,276994,280408,284192,288400,293089,298253,303854,309801,315952,322186,328400,334479,340342,345944,351274,356368,361265,366005,370615,375107,379486,383719,387745,391456,394716,397437,399414,400327,400371,399607,398080,396032,394576,394459,391874,385612,397016,412518,406879,418593,433053,436834,448207,450168,440777,439464,429876,428293,418240,405497,396340,377439,355787,337263,327824,307000,290433,269307,246652,216529,190486,161707,134562,110386,86999,65471,49294,35377,25230,17327,11634,7477,10648
2092,1,29610915,164972,166962,169083,171353,173774,176351,179085,181981,185032,188230,191557,194983,198479,202028,205589,209138,212786,216721,220958,225400,230053,234793,239545,244219,248543,252333,255614,258529,261211,263735,266191,268659,271219,273970,276991,280344,284079,288272,292965,298137,303732,309663,315793,322012,328213,334271,340101,345660,350945,355986,360821,365487,370016,374423,378717,382862,386791,390394,393531,396111,397935,398691,398572,397638,395927,393667,391965,391569,388695,382150,393071,407983,401934,412970,426628,429675,440095,441164,431022,428687,418172,415311,404079,390091,379369,359151,336221,316167,304474,282089,263595,241036,217341,187534,161886,134612,109503,87619,67201,49101,35818,24859,17117,11334,7330,10471
2093,1,29208175,163053,164947,166954,169093,171374,173804,176389,179139,182053,185127,188346,191683,195111,198614,202149,205692,209351,213310,217582,222074,226788,231605,236453,241240,245693,249627,253055,256107,258899,261486,263941,266342,268758,271273,273968,276928,280233,283953,288150,292850,298017,303597,309508,315623,321828,328009,334034,339822,345336,350568,355548,360311,364896,369341,373665,377871,381921,385742,389221,392218,394645,396309,396900,396609,395487,393562,391063,389093,388392,385205,378352,388750,403025,396535,406843,419637,421899,431292,431401,420452,417015,405497,401248,388727,373387,360987,339400,315191,293647,279767,256022,235924,212392,188238,159377,134761,109543,86919,67680,50398,35677,25169,16865,11197,7141,10283
2094,1,28809481,161209,163028,164939,166964,169115,171403,173841,176442,179210,182147,185241,188470,191810,195244,198732,202250,205902,209867,214158,218681,223441,228319,233243,238125,242695,246765,250341,253543,256473,259172,261691,264091,266441,268812,271271,273905,276818,280108,283833,288037,292733,297884,303445,309341,315443,321628,327776,333760,339503,344966,350137,355045,359728,364231,368593,372830,376942,380884,384584,387923,390767,393033,394529,394945,394463,393125,390959,388197,385936,384905,381377,374193,384025,397611,390652,400177,412042,413459,421747,420821,409005,404375,391767,386004,372081,355295,341135,318171,292740,269819,253916,229146,207888,183951,159975,132673,109664,86950,67139,50758,36620,25070,17075,11032,7054,10063
2095,1,28415120,159421,161185,163020,164949,166985,169144,171440,173893,176512,179303,182259,185363,188595,191940,195360,198832,202456,206410,210701,215240,220028,224949,229933,234893,239562,243754,247471,250824,253906,256743,259375,261839,264189,266494,268810,271209,273797,276695,279990,283722,287922,292602,297735,303281,309165,315246,321400,327507,333446,339139,344541,349642,354471,359072,363493,367770,371913,375919,379741,383301,386487,389170,391267,392585,392808,392108,390525,388094,385048,382471,381080,377184,369645,378867,391712,384251,392934,403800,404309,411404,409363,396608,390683,376882,369475,354052,335756,319797,295507,268985,244886,227260,201915,180050,156332,133170,107965,87047,67164,50352,36881,25732,17008,11170,6950,9888
2096,1,28025337,157667,159397,161177,163030,164970,167013,169180,171491,173962,176603,179413,182380,185486,188723,192054,195458,199035,202955,207230,211766,216565,221513,226539,231559,236310,240607,244451,247948,251183,254173,256944,259522,261937,264242,266492,268748,271101,273675,276578,279880,283608,287793,292456,297574,303108,308972,315023,321136,327199,333089,338721,344054,349076,353825,358345,362681,366865,370904,374790,378474,381882,384908,387422,389340,390462,390463,389514,387663,384945,381590,378670,376891,372600,364680,373246,385293,377296,385074,394863,394394,400203,396956,383178,375840,360744,351572,334581,314754,297018,271529,244130,219179,200254,174877,153017,130138,108370,85698,67238,50370,36586,25916,17458,11126,7037,9727
2097,1,27640321,155928,157643,159389,161186,163050,164998,167049,169230,171560,174052,176712,179532,182500,185612,188835,192151,195657,199525,203762,208276,213070,218027,223079,228142,232956,237341,241296,244923,248303,251448,254372,257090,259619,261989,264240,266431,268642,270981,273559,276470,279768,283481,287649,292298,297405,302919,308753,314764,320834,326848,332678,338242,343497,348440,353108,357544,361789,365870,369790,373540,377073,380321,383179,385513,387234,388130,387880,386659,384518,381489,377799,374508,372310,367595,359269,367129,378320,369749,376552,385180,383656,388073,383514,368620,359746,343264,332238,313654,292335,272917,246438,218502,193133,173438,148621,127378,105902,86019,66196,50426,36600,25708,17582,11420,7009,9691
2098,1,27260203,154186,155904,157635,159398,161207,163078,165033,167099,169298,171648,174159,176828,179650,182624,185722,188930,192346,196140,200318,204791,209559,214508,219568,224657,229518,233972,238020,241761,245273,248564,251645,254517,257186,259670,261987,264179,266325,268522,270866,273452,276359,279643,283339,287494,292131,297219,302704,308499,314468,320490,326446,332208,337695,342871,347734,352319,356665,360808,364771,368556,372157,375532,378613,381291,383428,384921,385562,385037,383522,381065,377698,373645,369956,367309,362141,353382,360484,370752,361566,367317,374692,372027,374932,368944,352836,342315,324387,311457,291312,268613,247698,220568,192536,167271,147398,123718,103656,84060,66444,49645,36640,25718,17442,11501,7195,9657
2099,1,26885064,152428,154163,155896,157644,159418,161234,163113,165082,167166,169385,171754,174274,176945,179772,182732,185815,189122,192821,196919,201330,206053,210974,216024,221121,226012,230519,234642,238479,242107,245531,248759,251787,254611,257237,259668,261927,264074,266206,268409,270760,273342,276236,279503,283186,287330,291949,297008,302455,308209,314131,320095,325984,331671,337079,342176,346957,351453,355697,359724,363554,367192,370637,373845,376748,379228,381138,382375,382737,381913,380079,377278,373546,369104,364986,361859,356207,346985,353274,362547,352699,357316,363335,359430,360688,353145,335739,323490,304097,289272,267674,243792,221695,194356,166754,142156,122700,100678,82278,64931,49831,36072,25746,17448,11409,7246,9752
2100,1,26514944,150643,152405,154155,155905,157664,159445,161269,163162,165148,167252,169489,171867,174389,177065,179879,182824,186005,189589,193587,197914,202570,207443,212465,217552,222455,226998,231179,235094,238820,242362,245724,248900,251881,254662,257235,259609,261823,263957,266094,268303,270652,273220,276097,279352,283025,287150,291742,296764,302171,307878,313744,319642,325457,331066,336397,341412,346104,350499,354629,358524,362208,365692,368972,372004,374710,376964,378617,379573,379632,378484,376302,373131,369005,364146,359571,355929,349759,340045,345455,353656,343096,346486,351033,345774,345243,336034,317276,303256,282436,265799,242939,218200,195350,168331,141717,118337,99849,79914,63554,48696,36208,25347,17468,11414,7188,9840
2101,1,26149855,148822,150620,152398,154164,155925,157691,159480,161317,163227,165233,167355,169601,171980,174507,177170,179969,183010,186463,190342,194565,199133,203938,208910,213968,218865,223426,227648,231625,235431,239071,242552,245863,248992,251931,254660,257176,259506,261706,263845,265990,268196,270531,273083,275948,279192,282848,286946,291502,296485,301847,307499,313300,319125,324863,330395,335645,340572,345165,349447,353446,357197,360728,364049,367154,369991,372472,374470,375842,376493,376223,374723,372165,368596,364049,358743,353679,349487,342763,332519,336983,344027,332697,334754,337696,330968,328514,317554,297430,281655,259518,241238,217436,192270,169191,143057,117971,96299,79256,61728,47663,35383,25442,17197,11426,7191,9856
2102,1,25789798,146960,148799,150612,152407,154184,155952,157725,159527,161381,163311,165335,167465,169713,172097,174611,177259,180153,183462,187204,191304,195763,200477,205379,210388,215259,219819,224065,228087,231956,235679,239259,242689,245955,249042,251929,254602,257074,259390,261596,263742,265883,268076,270395,272936,275791,279018,282647,286710,291228,296167,301475,307064,312794,318543,324205,329657,334820,339648,344128,348281,352138,355738,359108,362256,365168,367782,370008,371726,372793,373113,372485,370604,367641,363644,358647,352864,347277,342496,335177,324364,327808,333599,321431,322035,323235,314931,310448,297691,276244,258800,235537,215913,191597,166523,143788,119087,96001,76438,61220,46294,34633,24863,17261,11249,7199,9865
