îN,ê´,çáåv,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
2092,2,30322930,109317,111347,113567,115940,118440,121070,123847,126775,129837,133003,136241,139518,142812,146114,149322,152442,155863,160206,165698,171941,178300,184383,189854,194719,198928,202533,205744,208752,211685,214589,217557,220704,224131,227939,232202,236972,242282,248168,254638,261645,269087,276817,284636,292338,299745,306718,313189,319152,324632,329694,334409,338833,343013,346993,350838,354591,358252,361787,365121,368209,370898,372909,374423,375490,376139,376610,377963,380911,381742,378942,392528,421576,454346,468448,486470,494984,508494,516250,509567,516210,511549,514104,509901,503177,501316,486780,471036,455756,451843,431041,418572,401136,379216,347935,318331,282734,246977,213837,177965,141707,113340,86653,65708,47865,33836,58636
2093,2,29854896,107508,109405,111480,113701,116049,118530,121167,123968,126922,130002,133178,136419,139705,143022,146268,149446,152932,157334,162875,169161,175570,181710,187252,192197,196491,200178,203456,206496,209408,212217,215004,217882,220964,224350,228109,232314,237039,242348,248257,254747,261756,269190,276900,284694,292367,299735,306662,313085,318998,324429,329440,334101,338470,342601,346541,350355,354072,357691,361174,364453,367490,370127,372094,373560,374571,375155,375552,376818,379662,380382,377466,390850,419591,451986,465755,483373,491483,504489,511708,504533,510447,505055,506635,501377,493456,490079,474079,456689,439517,432977,409937,394539,374152,349394,316060,284519,248102,212286,179589,145644,112688,87323,64497,47119,32988,57331
2094,2,29388061,105815,107594,109536,111612,113808,116136,118624,121285,124112,127083,130173,133352,136602,139910,143172,146390,149927,154377,159956,166279,172732,178928,184537,189563,193946,197726,201091,204199,207144,209934,212628,215325,218139,221179,224516,228219,232380,237104,242436,248363,254855,261857,269271,276956,284722,292357,299679,306560,312934,318798,324179,329137,333743,338063,342155,346064,349842,353518,357085,360514,363741,366726,369318,371236,372646,373591,374101,374414,375583,378310,378900,375852,389009,417412,449387,462790,479954,487612,500051,506653,498901,503967,497717,498166,491691,482396,477292,459640,440416,421165,411778,386399,367999,344728,317386,282489,249668,213253,178286,146972,115818,86820,64995,46250,32473,55989
2095,2,28922548,104221,105899,107723,109665,111717,113894,116229,118740,121425,124269,127250,130343,133531,136803,140057,143292,146861,151343,156949,163300,169789,176035,181711,186815,191288,195165,198628,201826,204840,207665,210340,212945,215579,218352,221344,224625,228283,232443,237190,242539,248469,254953,261935,269325,276983,284712,292303,299580,306412,312738,318552,323880,328784,333342,337623,341684,345557,349295,352919,356433,359809,362985,365924,368467,370327,371671,372541,372968,373187,374244,376836,377280,374083,386988,415012,446526,459516,476175,483322,495111,500997,492567,496644,489397,488542,480670,469809,462755,443262,422028,400544,388135,360406,339059,313148,283674,247886,214599,179098,145906,116875,89232,64621,46608,31875,54845
2096,2,28458579,102707,104304,106026,107850,109769,111801,113985,116343,118878,121579,124432,127416,130518,133727,136947,140174,143753,148248,153865,160230,166747,173037,178774,183954,188515,192490,196055,199354,202460,205356,208066,210654,213197,215789,218514,221451,224688,228346,232527,237291,242642,248564,255029,261988,269351,276973,284659,292206,299435,306220,312497,318259,323533,328389,332908,337158,341184,345016,348703,352274,355736,359062,362191,365080,367565,369359,370627,371413,371745,371857,372787,375225,375504,372139,384764,412370,443368,455898,471985,478548,489584,494637,485410,488343,479942,477591,468129,455500,446266,424754,401365,377546,362025,332064,307998,279886,248926,213068,180228,146571,116027,90046,66416,46340,32121,53772
2097,2,27996459,101255,102789,104429,106151,107952,109851,111890,114096,116477,119028,121739,124595,127587,130709,133868,137061,140625,145111,150719,157082,163612,169936,175729,180981,185628,189700,193368,196772,199980,202969,205753,208377,210903,213404,215950,218620,221514,224750,228429,232626,237392,242735,248638,255080,262014,269342,276922,284565,292065,299247,305984,312209,317918,323144,327961,332449,336665,340650,344432,348066,351586,354997,358276,361356,364187,366603,368320,369504,370195,370421,370409,371193,373458,373553,370000,382314,409453,439876,451887,467323,473206,483368,487450,477296,478908,469185,465130,453871,439269,427633,403958,378319,352149,333555,301643,275283,245602,213961,178942,147496,116555,89393,67022,47627,31936,53299
2098,2,27536536,99845,101336,102912,104552,106251,108033,109939,112000,114228,116625,119184,121898,124762,127774,130847,133980,137502,141953,147529,153869,160398,166742,172580,177897,182627,186795,190565,194075,197390,200483,203361,206060,208624,211108,213563,216054,218682,221574,224831,228526,232725,237483,242807,248688,255105,262004,269292,276830,284427,291881,299017,305702,311874,317536,322723,327509,331962,336137,340073,343803,347385,350855,354220,357450,360472,363234,365573,367205,368293,368876,368978,368825,369445,371518,371406,367645,379610,406229,436006,447423,462106,467198,476345,479302,468075,468174,456943,450964,437698,420929,406695,380764,352870,324456,302998,269603,241563,211104,179693,146443,117291,89800,66536,48061,32824,52918
2099,2,27079182,98462,99925,101457,103034,104651,106331,108119,110046,112129,114373,116778,119340,122061,124945,127909,130956,134411,138801,144319,150613,157118,163466,169336,174710,179516,183776,187647,191262,194685,197887,200871,203665,206304,208827,211265,213666,216115,218742,221655,224927,228623,232814,237553,242856,248712,255096,261956,269203,276696,284249,291656,298741,305374,311499,317122,322279,327030,331443,335568,339451,343130,346664,350088,353404,356576,359529,362213,364466,366001,366981,367439,367400,367088,367526,369382,369041,365044,376621,402655,431699,442428,456239,460410,468383,470042,457584,455958,443026,434895,419423,400319,383344,355150,325120,294732,270814,236579,207633,177293,147058,116454,90367,66839,47713,33123,53291
2100,2,26624767,97089,98540,100045,101577,103131,104730,106416,108225,110174,112271,114523,116930,119500,122240,125076,128016,131377,135680,141114,147336,153793,160123,166009,171426,176299,180645,184614,188333,191863,195174,198269,201171,203906,206504,208982,211368,213727,216175,218821,221749,225023,228710,232884,237601,242880,248704,255049,261869,269072,276523,284030,291387,298421,305007,311093,316685,321807,326518,330881,334955,338787,342418,345905,349281,352539,355643,358518,361116,363271,364697,365551,365868,365670,365182,365413,367031,366431,362169,373307,398677,426880,436811,449610,452714,459334,459506,445645,442071,427239,416736,398887,377334,357557,327221,295336,263426,237642,203349,174377,145094,116942,89722,67261,47930,32883,53746
2101,2,26173644,95713,97166,98659,100163,101673,103209,104813,106520,108350,110313,112419,114673,117087,119675,122369,125181,128427,132618,137942,144065,150447,156735,162614,168057,172985,177408,181469,185289,188925,192346,195552,198566,201409,204105,206658,209083,211428,213786,216253,218914,221843,225109,228779,232930,237624,242871,248657,254964,261742,268903,276309,283767,291075,298062,304610,310665,316222,321303,325965,330277,334300,338084,341669,345108,348426,351617,354643,357432,359932,361977,363276,363988,364146,363771,363082,363087,364435,363545,358983,369619,394226,421461,430465,442095,443968,449038,447517,432072,426319,409401,396332,375985,351951,329438,297244,263966,231159,204262,170780,142708,115381,90098,66781,48232,33032,53877
2102,2,25726143,94325,95790,97283,98775,100258,101749,103291,104916,106644,108487,110458,112566,114826,117259,119801,122471,125584,129640,134829,140826,147106,153325,159173,164621,169586,174073,178217,182133,185871,189400,192718,195844,198800,201605,204256,206758,209142,211486,213863,216345,219007,221928,225176,228824,232953,237615,242826,248575,254841,261577,268696,276054,283463,290725,297674,304190,310210,315726,320759,325369,329631,333605,337344,340881,344264,347514,350628,353569,356261,358650,360566,361723,362274,362254,361679,360771,360519,361565,360347,355437,365493,389221,415337,423269,433554,434016,437322,433887,416676,408519,389356,373576,350692,324273,299258,265671,231632,198690,171547,139763,113483,88895,67061,47888,33241,54051
2103,2,25282578,92915,94400,95905,97398,98868,100333,101830,103392,105037,106779,108630,110602,112716,114995,117382,119901,122865,126770,131801,137648,143799,149920,155710,161137,166119,170653,174867,178869,182705,186339,189767,193006,196076,198994,201755,204355,206817,209200,211562,213954,216436,219091,221994,225221,228846,232944,237571,242745,248454,254680,261376,268448,275758,283123,290346,297263,303745,309724,315192,320173,324733,328946,332876,336566,340047,343363,346538,349566,352410,354991,357253,359025,360020,360393,360171,359377,358219,357680,358384,356787,351469,360853,383566,408394,415092,423836,422692,424003,418426,399278,388517,367000,348446,323113,294567,267472,233129,199097,166867,140391,111142,87433,66165,48089,33004,54292
2104,2,24843255,91479,92989,94513,96018,97490,98943,100413,101930,103512,105170,106919,108771,110750,112882,115116,117480,120287,124026,128883,134557,140554,146550,152253,157631,162603,167163,171431,175507,179431,183165,186700,190051,193234,196267,199142,201852,204413,206874,209275,211652,214045,216519,219156,222038,225242,228838,232901,237492,242628,248298,254484,261135,268160,275427,282754,289946,296828,303269,309200,314616,319547,324058,328226,332108,335743,339157,342398,345488,348420,351154,353608,355726,357334,358150,358321,357878,356835,355398,354533,354843,352804,347007,355610,377155,400504,405788,412777,409818,408894,400956,379729,366210,342312,321044,293513,263278,234709,200383,167209,136561,111641,85629,65077,47447,33142,54280
2105,2,24408482,90013,91552,93101,94625,96109,97563,99022,100511,102048,103643,105308,107058,108917,110913,113001,115212,117858,121423,126093,131578,137398,143243,148830,154131,159065,163626,167926,172059,176059,179883,183519,186979,190275,193422,196413,199238,201909,204469,206948,209364,211742,214126,216584,219200,222060,225234,228795,232823,237377,242475,248106,254249,260855,267838,275068,282364,289522,296364,302755,308635,314000,318883,323350,327470,331296,334864,338204,341361,344355,347179,349786,352097,354051,355478,356091,356039,355347,354025,352271,351030,350882,348325,341965,349665,369868,391527,395200,400205,395215,391822,381324,357926,341575,315393,291633,262337,231029,201741,168289,136841,108596,86014,63735,46667,32700,54357
2106,2,23978590,88516,90085,91662,93211,94714,96181,97641,99119,100628,102177,103779,105445,107202,109077,111030,113095,115583,118971,123447,128730,134356,140027,145471,150666,155533,160066,164372,168541,172599,176502,180231,183794,187200,190460,193566,196508,199295,201965,204543,207036,209453,211823,214190,216627,219221,222051,225192,228719,232711,237228,242288,247877,253976,260541,267489,274689,281951,289068,295862,302202,308031,313348,318185,322604,326668,330429,333923,337179,340242,343128,345826,348291,350439,352212,353435,353824,353521,352549,350910,348791,347112,346427,343264,336248,342910,361578,381312,383163,385945,378714,372637,359430,333849,314713,286499,260656,230202,198578,169429,137725,108818,83667,64021,45704,32162,54109
2107,2,23553944,86991,88587,90193,91770,93299,94786,96258,97737,99233,100755,102311,103914,105587,107359,109192,111122,113459,116674,120955,126029,131448,136927,142205,147266,152037,156512,160796,164974,169070,173034,176843,180501,184011,187382,190602,193660,196564,199350,202038,204630,207124,209533,211886,214233,216648,219212,222010,225117,228608,232564,237045,242064,247612,253671,260202,267120,274287,281509,288579,295321,301611,307391,312663,317452,321815,325814,329500,332912,336074,339029,341792,344348,346651,348618,350186,351185,351321,350737,349447,347444,344897,342705,341394,337526,329752,335224,352144,369698,369510,369830,360171,351242,335251,307594,285882,256068,228728,197868,166773,138658,109521,83839,62274,45909,31498,53594
2108,2,23134946,85439,87060,88693,90300,91856,93369,94861,96352,97850,99359,100887,102445,104053,105741,107472,109283,111480,114530,118619,123484,128690,133963,139057,143960,148606,152993,157226,161385,165493,169496,173369,177108,180714,184190,187521,190694,193715,196618,199422,202124,204717,207203,209595,211928,214253,216640,219171,221936,225008,228464,232385,236826,241805,247314,253341,259843,266729,273858,281032,288051,294743,300985,306719,311942,316675,320973,324898,328502,331820,334877,337709,340331,342726,344850,346614,347957,348700,348555,347651,345995,343565,340519,337725,335687,331005,322361,326478,341418,356525,354082,351723,339491,327614,308887,279416,255516,224702,196600,166177,136485,110263,84380,62402,44657,31640,52832
2109,2,22722042,83865,85507,87165,88798,90385,91926,93443,94954,96463,97973,99489,101019,102582,104206,105853,107562,109634,112533,116440,121100,126092,131152,136047,140772,145269,149541,153691,157801,161892,165909,169824,173628,177317,180890,184327,187612,190748,193768,196689,199506,202210,204795,207265,209637,211948,214245,216599,219098,221828,224866,228288,232170,236572,241514,246992,252991,259463,266312,273394,280519,287488,294131,300326,306012,311179,315846,320071,323914,327425,330638,333572,336265,338728,340946,342868,344408,345496,345954,345488,344217,342132,339203,335571,332080,329202,323586,313950,316534,329253,341639,336746,331528,316654,301850,280590,249737,224218,193140,165112,135996,108535,84952,62805,44748,30777,52455
2110,2,22315708,82275,83932,85610,87268,88882,90453,91999,93535,95064,96585,98102,99619,101154,102732,104315,105941,107908,110670,114409,118875,123658,128504,133192,137725,142053,146183,150223,154254,158297,162300,166231,170078,173833,177490,181024,184416,187666,190801,193838,196772,199591,202287,204856,207306,209657,211940,214205,216527,218992,221689,224693,228077,231921,236287,241199,246651,252621,259056,265860,272894,279970,286891,293488,299634,305263,310364,314959,319101,322852,326259,329350,332146,334682,336969,338986,340685,341971,342775,342911,342075,340374,337789,334275,329962,325665,321823,315143,304388,305255,315505,324911,317411,309226,291752,274198,250786,219146,192724,162206,135125,108146,83620,63231,45037,30840,51665
2111,2,21916439,80677,82341,84033,85711,87350,88949,90525,92089,93643,95184,96712,98230,99752,101302,102840,104402,106282,108927,112515,116802,121386,126023,130503,134836,138978,142946,146850,150773,154739,158696,162614,166479,170279,174003,177622,181112,184469,187717,190870,193920,196856,199667,202347,204897,207326,209649,211901,214134,216422,218854,221517,224485,227833,231642,235979,240867,246290,252225,258617,265374,272360,279389,286263,292811,298901,304464,309492,314005,318055,321702,324988,327942,330582,332943,335031,336828,338275,339278,339759,339523,338256,336053,332881,328687,323587,318365,313426,305545,293542,292510,300058,306256,296059,284909,265025,245073,220067,188364,161856,132747,107454,83321,62239,45343,31039,51223
2112,2,21524717,79076,80741,82440,84132,85792,87416,89020,90613,92196,93762,95309,96838,98361,99899,101409,102926,104738,107286,110743,114868,119269,123708,127984,132113,136062,139853,143599,147388,151247,155129,159003,162857,166676,170445,174132,177708,181163,184519,187785,190951,194003,196931,199726,202387,204916,207318,209610,211830,214030,216285,218685,221313,224244,227559,231340,235654,240514,245904,251798,258145,264856,271794,278778,285603,292095,298119,303609,308555,312975,316922,320448,323598,326398,328865,331029,332898,334445,335611,336293,336403,335733,333962,331170,327316,322337,316334,310058,303880,294657,281286,278188,282829,285654,272776,258808,236874,215053,189156,158195,132461,105562,82788,62017,44632,31249,51098
2113,2,21140989,77482,79139,80838,82538,84212,85856,87486,89107,90718,92312,93885,95433,96968,98506,100004,101494,103257,105728,109075,113059,117294,121550,125632,129563,133315,136918,140491,144125,147851,151628,155429,159241,163050,166838,170572,174217,177758,181213,184586,187865,191032,194077,196989,199766,202406,204908,207279,209540,211727,213895,216118,218483,221075,223975,227262,231021,235309,240137,245488,251338,257640,264305,271200,278135,284904,291330,297281,302689,307543,311860,315687,319078,322074,324702,326974,328921,330544,331812,332658,332971,332647,331471,329109,325634,320993,315112,308080,300615,293052,282354,267513,262215,263804,263190,247787,231318,207859,184846,158860,129464,105335,81330,61619,44472,30759,51178
2114,2,20765632,75902,77544,79235,80934,82615,84275,85925,87571,89210,90833,92433,94007,95561,97110,98609,100087,101820,104233,107491,111356,115447,119539,123441,127182,130741,134154,137543,141005,144578,148224,151922,155661,159429,163209,166962,170654,174266,177807,181279,184664,187944,191105,194134,197028,199785,202399,204870,207210,209438,211594,213730,215919,218249,220810,223683,226949,230683,234941,239731,245039,250846,257105,263727,270575,277454,284159,290512,296380,301696,306447,310645,314338,317576,320401,322835,324893,326595,327941,328892,329372,329254,328424,326654,323608,319343,313798,306890,298697,289903,280816,268530,252154,244576,243058,239079,221468,202983,178663,155241,130008,102952,81155,60535,44187,30649,50916
2115,2,20398922,74345,75963,77637,79328,81010,82678,84342,86009,87672,89323,90952,92554,94133,95701,97212,98692,100409,102782,105971,109739,113708,117656,121398,124964,128339,131564,134766,138047,141449,144942,148511,152149,155845,159585,163330,167043,170703,174314,177872,181356,184743,188016,191161,194173,197047,199778,202361,204802,207109,209306,211430,213532,215687,217986,220522,223374,226617,230322,234543,239292,244560,250325,256542,263119,269913,276728,283360,289631,295408,300622,305253,309317,312857,315926,318559,320780,322594,324023,325055,325643,325695,325074,323653,321194,317356,312186,305610,297543,288054,277799,267067,253112,235191,225342,220791,213685,194340,174472,150047,127047,103385,79319,60404,43409,30453,50681
2116,2,20041012,72818,74405,76054,77729,79403,81071,82744,84425,86108,87783,89440,91071,92678,94271,95802,97293,99009,101358,104496,108187,112057,115884,119486,122895,126101,129146,132164,135260,138481,141805,145223,148733,152329,155997,159703,163409,167091,170750,174377,177947,181433,184813,188072,191199,194191,197040,199740,202293,204702,206979,209145,211235,213303,215428,217702,220218,223047,226262,229932,234114,238825,244052,249778,255951,262475,269206,275950,282502,288682,294356,299450,303948,307861,311232,314110,316531,318511,320054,321172,321844,322008,321560,320351,318242,314989,310243,304040,296302,286941,276026,264197,251733,236085,216696,204699,197339,187510,167042,146528,122797,101029,79653,59038,43316,29917,50409
2117,2,19691905,71328,72877,74494,76144,77802,79463,81136,82825,84522,86217,87899,89557,91193,92814,94370,95882,97606,99944,103048,106682,110473,114201,117686,120960,124013,126894,129736,132648,135685,138830,142080,145440,148909,152477,156113,159781,163456,167137,170812,174451,178022,181502,184868,188109,191217,194184,197003,199673,202195,204573,206819,208952,211008,213047,215147,217402,219895,222698,225878,229511,233656,238328,243518,249202,255324,261789,268450,275114,281576,287653,293209,298170,302517,306261,309443,312110,314292,316003,317238,317999,318251,317920,316888,314996,312094,307929,302148,294780,285744,274960,262512,249028,234799,217519,196844,182956,173167,161172,140288,119916,97650,77838,59286,42336,29852,49889
2118,2,19351446,69882,71385,72964,74582,76216,77861,79526,81215,82920,84629,86330,88013,89677,91326,92911,94449,96190,98528,101611,105203,108935,112586,115977,119138,122060,124794,127473,130211,133066,136027,139099,142293,145612,149054,152591,156189,159826,163501,167197,170884,174525,178090,181556,184905,188127,191210,194147,196937,199576,202067,204415,206628,208727,210755,212769,214850,217084,219551,222321,225465,229063,233171,237807,242957,248592,254656,261053,267637,274213,280573,286533,291956,296766,300946,304501,307473,309903,311817,313223,314104,314449,314211,313301,311591,308910,305099,299894,292946,284276,273814,261498,247439,232276,216334,197592,175936,160545,148843,135358,114810,95359,75234,57936,42514,29177,49526
2119,2,19019326,68483,69938,71471,73050,74653,76274,77923,79604,81309,83025,84740,86443,88131,89808,91422,92989,94753,97099,100171,103736,107426,111019,114338,117408,120222,122828,125363,127940,130621,133401,136290,139307,142461,145754,149165,152665,156233,159870,163560,167268,170956,174591,178143,181592,184922,188120,191174,194082,196841,199450,201911,204226,206406,208476,210480,212476,214536,216744,219179,221914,225025,228587,232661,237259,242362,247942,253941,260262,266759,273236,279480,285308,290581,295225,299215,302562,305298,307462,309074,310128,310598,310457,309645,308063,305571,301986,297138,290760,282507,272407,260407,246483,230794,214009,196516,176604,154385,137995,125004,110775,91298,73469,55997,41545,29300,48864
2120,2,18695091,67137,68538,70022,71556,73119,74709,76334,77999,79696,81412,83134,84851,86559,88260,89902,91499,93288,95648,98718,102267,105928,109481,112746,115748,118476,120978,123389,125823,128343,130950,133659,136494,139472,142600,145862,149237,152708,156276,159928,163629,167339,171022,174643,178178,181609,184915,188084,191110,193988,196717,199296,201725,204007,206158,208205,210190,212165,214200,216377,218778,221480,224557,228087,232124,236678,241728,247245,253171,259409,265809,272171,278285,283964,289072,293527,297311,300422,302894,304757,306020,306666,306654,305946,304469,302112,298722,294107,288088,280400,270711,259069,245455,229903,212644,194404,175642,154972,132700,115893,102301,88090,70341,54684,40156,28632,48539
2121,2,18377710,65865,67191,68620,70105,71624,73174,74768,76408,78089,79797,81519,83243,84965,86686,88352,89978,91793,94169,97243,100784,104428,107954,111184,114136,116801,119221,121531,123842,126219,128666,131203,133859,136656,139608,142706,145932,149279,152750,156333,159995,163698,167404,171073,174677,178195,181602,184880,188021,191017,193866,196565,199112,201509,203762,205890,207918,209882,211833,213837,215981,218350,221019,224066,227561,231556,236059,241048,246495,252341,258485,264773,271007,276974,282489,287409,291659,295208,298056,300229,301746,302604,302772,302198,300832,298587,295341,290928,285149,277823,268692,257456,244194,228944,211823,193164,173754,154128,133205,111446,94845,81351,67869,52356,39214,27675,47432
2122,2,18066919,64649,65918,67271,68701,70172,71678,73232,74840,76496,78188,79902,81626,83355,85090,86776,88427,90267,92660,95739,99278,102914,106425,109633,112555,115174,117535,119766,121977,124232,126537,128915,131399,134018,136789,139712,142774,145973,149320,152806,156398,160062,163762,167454,171106,174694,178188,181568,184818,187930,190897,193716,196384,198899,201267,203497,205606,207613,209554,211474,213446,215558,217896,220536,223549,227004,230950,235395,240317,245687,251442,257478,263641,269730,275535,280864,285580,289596,292883,295434,297263,298378,298762,298372,297147,295020,291895,287635,282067,274989,266223,255536,242674,227768,210939,192418,172646,152471,132480,111870,91206,75422,62677,50516,37545,27026,45847
2123,2,17762665,63488,64701,65996,67350,68767,70225,71735,73303,74926,76593,78291,80007,81736,83478,85178,86850,88711,91120,94205,97743,101376,104882,108080,110985,113579,115898,118072,120206,122361,124545,126782,129108,131555,134148,136891,139779,142814,146013,149375,152870,156463,160125,163811,167486,171123,174687,178155,181507,184729,187812,190749,193538,196174,198660,201005,203216,205304,207289,209199,211087,213028,215110,217420,220027,223002,226410,230300,234681,239529,244812,250462,256377,262399,268329,273950,279077,283560,287315,290307,292515,293945,294590,294420,293385,291406,288408,284279,278874,272017,263507,253188,240864,226350,209855,191615,171979,151499,131056,111261,91553,72528,58109,46652,36226,25876,44772
2124,2,17463232,62379,63539,64778,66074,67415,68819,70281,71805,73387,75021,76694,78394,80115,81857,83564,85251,87129,89549,92639,96177,99809,103315,106513,109413,111995,114293,116428,118506,120584,122669,124786,126972,129261,131683,134248,136957,139818,142853,146067,149438,152934,156525,160173,163842,167503,171116,174655,178095,181420,184613,187666,190574,193331,195938,198401,200727,202918,204984,206938,208816,210674,212585,214640,216918,219489,222418,225773,229601,233911,238676,243858,249391,255169,261036,266785,272207,277103,281327,284788,287439,289250,290213,290309,289499,287717,284875,280883,275620,268938,260659,250605,238651,224662,208549,190630,171261,150914,130221,110065,91055,72804,55879,43252,33455,24967,42867
2125,2,17168926,61319,62429,63615,64855,66138,67466,68874,70350,71887,73480,75120,76795,78500,80234,81941,83636,85525,87952,91042,94578,98210,101718,104922,107827,110409,112699,114816,116856,118879,120888,122906,124973,127122,129387,131781,134313,136995,139856,142906,146129,149501,152995,156572,160203,163859,167496,171085,174596,178010,181306,184469,187494,190370,193098,195683,198127,200433,202602,204637,206559,208407,210236,212121,214144,216388,218914,221792,225088,228848,233078,237746,242815,248216,253844,259534,265088,270282,274921,278853,281975,284231,285578,285996,285457,283906,281269,277442,272327,265800,257709,247896,236216,222598,206994,189444,170381,150284,129718,109364,90076,72408,56092,41592,31017,23057,41361
2126,2,16877769,60304,61368,62504,63691,64918,66188,67520,68942,70430,71978,73577,75219,76899,78617,80316,82012,83905,86333,89418,92948,96577,100088,103300,106216,108809,111103,113215,115238,117224,119179,121122,123090,125121,127246,129483,131845,134350,137032,139908,142967,146191,149561,153041,156601,160220,163852,167466,171027,174513,177898,181165,184300,187293,190141,192847,195413,197837,200121,202259,204262,206154,207974,209777,211631,213621,215821,218298,221119,224350,228033,232170,236729,241671,246927,252383,257883,263213,268154,272503,276099,278828,280623,281428,281216,279942,277543,273930,268991,262624,254702,245090,233663,220327,205092,188031,169321,149512,129176,108942,89502,71629,55787,41751,29827,21377,38197
2127,2,16590958,59328,60352,61442,62579,63753,64967,66241,67587,69020,70519,72073,73674,75321,77014,78697,80386,82276,84698,87772,91290,94913,98424,101645,104574,107183,109493,111612,113631,115601,117520,119410,121303,123236,125243,127340,129546,131881,134386,137083,139968,143028,146250,149606,153069,156618,160213,163823,167409,170946,174403,177760,180999,184102,187068,189894,192581,195127,197529,199782,201888,203862,205726,207520,209292,211114,213061,215214,217636,220394,223551,227145,231177,235614,240416,245506,250777,256059,261141,265796,269812,273018,275289,276545,276724,275783,273668,270301,265586,259407,251659,242230,231018,217946,203000,186303,168058,148582,128512,108487,89157,71173,55187,41524,29941,20557,35414
2128,2,16308534,58385,59375,60425,61516,62640,63801,65019,66307,67663,69107,70612,72168,73774,75434,77092,78766,80645,83054,86110,89610,93220,96728,99955,102899,105526,107857,109995,112022,113989,115893,117748,119588,121447,123356,125336,127402,129581,131916,134436,137142,140028,143086,146294,149633,153086,156611,160185,163767,167330,170838,174268,177597,180805,183881,186825,189632,192299,194823,197194,199416,201493,203439,205277,207040,208781,210561,212462,214561,216922,219609,222680,226173,230088,234390,239032,243944,249003,254043,258845,263171,266801,269553,271289,271923,271378,269602,266527,262068,256123,248576,239336,228322,215479,200806,184403,166514,147474,127713,107929,88785,70899,54836,41077,29778,20636,34056
2129,2,16029906,57470,58431,59447,60498,61576,62687,63852,65084,66382,67748,69198,70705,72266,73885,75510,77160,79020,81408,84439,87913,91504,95003,98233,101188,103836,106190,108351,110399,112375,114277,116118,117924,119730,121565,123448,125397,127436,129615,131965,134494,137201,140085,143129,146320,149650,153079,156584,160130,163690,167224,170706,174108,177407,180588,183642,186567,189354,191999,194493,196833,199026,201075,202995,204802,206534,208234,209969,211817,213857,216149,218753,221727,225108,228893,233041,237511,242218,247043,251809,256289,260234,263415,265636,266755,266670,265296,262567,258409,252730,245429,236404,225594,212964,198533,182410,164816,146119,126761,107258,88328,70603,54625,40816,29457,20524,34187
2130,2,15753620,56577,57515,58502,59519,60557,61622,62737,63916,65158,66465,67837,69289,70801,72375,73959,75577,77409,79768,82766,86207,89771,93254,96481,99445,102109,104489,106676,108749,110747,112659,114499,116292,118064,119846,121656,123508,125430,127469,129663,132022,134552,137257,140127,143154,146337,149643,153053,156530,160055,163586,167095,170549,173922,177194,180353,183388,186293,189059,191674,194137,196448,198613,200636,202525,204301,205993,207649,209332,211122,213095,215306,217817,220683,223939,227576,231558,235831,240311,244871,249322,253429,256931,259587,261196,261602,260694,258373,254570,249201,242178,233411,222830,210419,196216,180345,163035,144629,125596,106458,87779,70240,54397,40659,29270,20303,34001
2131,2,15480048,55701,56621,57585,58573,59577,60602,61671,62800,63989,65239,66552,67926,69383,70908,72447,74025,75821,78142,81099,84499,88029,91488,94705,97671,100350,102751,104967,107068,109092,111027,112878,114671,116430,118178,119936,121715,123541,125462,127516,129719,132079,134607,137298,140151,143171,146330,149618,153000,156457,159953,163460,166941,170367,173713,176963,180104,183119,186003,188739,191323,193757,196040,198179,200171,202030,203766,205414,207019,208645,210370,212264,214385,216791,219537,222651,226128,229920,233974,238198,242453,246540,250212,253197,255248,256150,255740,253891,250504,245499,238796,230319,220009,207841,193871,178240,161189,143066,124315,105480,87124,69803,54117,40489,29157,20174,33635
2132,2,15209612,54836,55744,56690,57655,58630,59621,60650,61733,62872,64069,65324,66639,68018,69488,70979,72512,74264,76539,79446,82797,86285,89713,92912,95873,98560,100981,103221,105353,107406,109368,111243,113048,114807,116542,118267,119994,121748,123573,125508,127571,129775,132133,134647,137322,140168,143164,146306,149566,152929,156357,159830,163309,166763,170162,173487,176719,179840,182834,185688,188393,190949,193355,195612,197720,199682,201501,203193,204791,206340,207902,209550,211356,213375,215665,218274,221234,224528,228110,231917,235846,239748,243410,246576,248965,250317,250410,249066,246159,241578,235249,227103,217095,205210,191496,176110,159308,141446,122972,104404,86324,69282,53780,40281,29035,20096,33421
2133,2,14942373,53978,54878,55812,56759,57711,58673,59668,60711,61804,62951,64152,65409,66729,68121,69558,71043,72746,74967,77816,81109,84547,87936,91109,94058,96746,99180,101443,103601,105686,107678,109581,111411,113182,114917,116630,118324,120027,121780,123618,125562,127626,129828,132172,134671,137339,140161,143141,146255,149497,152831,156237,159682,163135,166562,169941,173248,176460,179560,182524,185348,188025,190553,192933,195159,197237,199159,200934,202577,204119,205605,207092,208654,210360,212267,214424,216885,219669,222760,226105,229627,233215,236704,239873,242455,244155,244708,243875,241481,237388,231492,223730,214064,202492,189072,173953,157404,139795,121580,103276,85443,68646,53379,40030,28886,20012,33292
