îN,ê´,çáåv,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
2061,2,46870581,239653,241833,244267,247020,250131,253627,257558,261965,266828,272107,277731,283574,289536,295517,301309,306881,312532,318672,325377,332495,339960,347435,354731,361717,368070,373686,378737,383346,387515,391036,393611,395457,396652,397239,397443,398392,400912,401224,398082,413590,434031,435190,452161,473628,485804,503768,516354,514061,526815,527942,537939,541398,543156,552137,547648,543345,542523,561269,563086,581198,596457,608369,607738,613282,609943,607217,611367,605209,587904,590136,583994,593036,600131,612911,625708,629042,648907,664835,667144,660708,655980,675080,679220,691598,692746,706080,713337,726528,711231,663420,608814,551675,501960,446144,398725,274936,291534,230359,184576,142686,108319,81706,59911,40424,26093,42562
2062,2,46354624,237584,239637,241861,244322,247082,250192,253698,257657,262095,266984,272287,277926,283788,289763,295659,301400,307247,313572,320417,327628,335136,342619,349905,356880,363260,368968,374212,379134,383691,387786,391241,393778,395602,396773,397310,397447,398350,400879,401222,398098,413612,434050,435193,452141,473578,485711,503616,516140,513784,526466,527524,537443,540831,542524,551439,546907,542556,541678,560324,562062,580062,595209,607015,606300,611731,608285,605433,609420,603115,585686,587696,581338,590059,596804,609150,621455,624292,643447,658571,660067,652769,646996,664479,666929,677117,675907,686097,689778,698473,679081,628301,571086,511711,459570,402402,353567,239167,248208,191466,149364,112098,82380,59988,42353,27452,42084
2063,2,45832778,235574,237569,239665,241916,244383,247142,250261,253795,257785,262248,267161,272478,278135,284010,289902,295748,301759,308269,315289,322634,330231,337758,345055,352026,358403,364147,369488,374604,379476,383960,387990,391407,393923,395724,396845,397315,397407,398319,400878,401240,398121,413631,434054,435174,452094,473489,485567,503410,515866,513446,526052,527042,536884,540206,541843,550698,546120,541717,540773,559312,560971,578857,593894,605590,604778,610080,606511,603520,607329,600858,583284,585046,578445,586816,593173,605044,616801,619083,637438,651649,652210,643914,636936,652575,653106,660825,656973,663667,663410,667214,643483,589736,530097,468880,414890,357190,307911,203872,206575,155162,117526,85395,60588,42484,28816,42760
2064,2,45305456,233564,235559,237597,239720,241976,244443,247211,250357,253921,257936,262422,267348,272684,278354,284146,289990,296101,302763,309958,317471,325198,332814,340160,347147,353528,359279,364660,369876,374943,379742,384162,388155,391552,394044,395796,396851,397276,397377,398319,400897,401263,398140,413635,434037,435131,452011,473350,485370,503145,515530,513047,525575,526498,536268,539533,541121,549910,545281,540818,539803,558234,559813,577587,592509,604081,603158,608315,604610,601466,605075,598415,580676,582160,575293,583277,589209,600552,611698,613352,630797,643963,643447,634000,625639,639185,637550,642500,635711,638550,634011,632575,604358,547795,486117,423676,368643,311408,262786,169897,167643,122274,89675,62913,42985,28958,44162
2065,2,44773320,231495,233550,235588,237652,239780,242036,244511,247306,250482,254070,258107,262606,267550,272898,278487,284232,290336,297086,304422,312103,319995,327743,335181,342222,348628,354393,359785,365044,370210,375206,379942,384327,388299,391673,394117,395803,396812,397246,397377,398338,400921,401284,398145,413620,433995,435052,451880,473161,485117,502820,515132,512585,525037,525898,535605,538818,540352,549072,544382,539855,538770,557090,558595,576251,591044,602475,601426,606423,602568,599252,602635,595762,577836,579014,571852,579411,584870,595624,606083,607018,623425,635392,633634,622865,612929,624113,620047,621913,611888,610527,601410,594472,561766,502741,439640,376819,321740,266084,219275,138070,132308,93448,66178,44714,29353,45205
2066,2,44237278,229324,231482,233579,235642,237711,239839,242103,244605,247429,250629,254238,258288,262804,267760,273028,278571,284572,291302,298715,306531,314585,322499,330074,337213,343683,349481,354893,360164,365375,370471,375404,380106,384470,388420,391746,394124,395765,396784,397248,397397,398363,400943,401290,398131,413581,433918,434928,451702,472917,484807,502435,514672,512064,524443,525252,534901,538058,539534,548173,543419,538828,537673,555886,557311,574836,589484,600758,599570,604391,600367,596855,599984,592871,574739,575579,568093,575179,580110,590203,599879,599987,615204,625794,622614,610335,598618,607147,600374,598834,585294,579431,565519,552953,515963,455070,391395,329225,275232,222308,178442,109129,101276,69077,47116,30588,46168
2067,2,43698475,227027,229312,231511,233633,235702,237770,239906,242197,244727,247574,250795,254417,258483,263010,267889,273111,278904,285519,292900,300784,308968,317047,324793,332075,338653,344524,349975,355267,360491,365632,370667,375566,380247,384590,388493,391754,394087,395737,396786,397269,397424,398386,400950,401278,398096,413509,433796,434758,451471,472617,484439,501990,514153,511489,523804,524566,534151,537249,538656,547210,542393,537739,536519,554618,555952,573330,587816,598917,597576,602201,597985,594251,597098,589721,571358,571827,563977,570537,574874,584213,592993,592148,605998,615014,610210,596224,582504,588071,578310,573056,555762,545168,526373,508253,467437,405517,342318,281959,230239,181156,141246,83664,74987,49265,32289,47630
2068,2,43158262,224591,227015,229341,231565,233692,235760,237837,239998,242317,244871,247738,250971,254609,258686,263137,267970,273438,279833,287085,294929,303177,311387,319303,326763,333493,339483,345011,350345,355590,360745,365826,370827,375707,380367,384663,388502,391718,394060,395740,396808,397296,397447,398395,400939,401243,398027,413395,433629,434538,451187,472261,484013,501487,513580,510870,523124,523836,533353,536381,537716,546183,541304,536593,535303,553275,554506,571719,586029,596941,595427,599830,595397,591415,593951,586280,567663,567717,559462,565429,569089,577565,585314,583369,595657,602879,596238,580329,564378,566665,553650,544409,523197,507764,484184,460839,416926,355036,293503,236156,187869,143600,108453,62048,53571,33821,49716
2069,2,42618156,222015,224580,227045,229394,231623,233749,235826,237928,240118,242460,245033,247912,251160,254809,258810,263216,268290,274348,281368,289075,297276,305551,313603,321239,328159,334311,339963,345376,350663,355841,360938,365985,370967,375825,380440,384672,388467,391692,394064,395763,396836,397320,397457,398385,400906,401176,397918,413236,433411,434267,450850,471849,483531,500932,512962,510211,522401,523059,532497,535451,536714,545094,540158,535385,534016,551846,552960,569994,584109,594811,593102,597255,592579,588323,590513,582518,563615,563208,554494,559786,562669,570153,576716,573508,584016,589206,580495,562443,544029,542727,526227,512796,487614,467408,439377,411420,365396,304745,246124,192951,149133,110428,80561,44401,36840,52083
2070,2,42079777,219306,222005,224610,227098,229452,231680,233815,235917,238047,240259,242620,245205,248099,251357,254931,258889,263532,269184,275854,283319,291376,299604,307725,315505,322611,328963,334784,340323,345690,350912,356031,361095,366123,371085,375898,380449,384638,388442,391696,394088,395792,396861,397331,397448,398353,400840,401068,397768,413031,433143,433945,450459,471383,483000,500333,512305,509511,521631,522224,531580,534459,535651,543947,538950,534107,532647,550318,551303,568141,582041,592506,590576,594450,589505,584945,586754,578398,559174,558247,549006,553525,555511,561853,567057,562404,570895,573796,562772,542353,521260,516091,495942,478222,449183,424499,392615,360930,313982,255857,201356,153382,114855,82158,57745,30587,55601
2071,2,41540777,216475,219296,222034,224662,227155,229509,231746,233905,236035,238187,240418,242791,245390,248294,251478,255009,259199,264410,270662,277767,285575,293658,301736,309591,316853,323402,329429,335139,340633,345935,351099,356186,361231,366239,371156,375908,380416,384613,388446,391720,394117,395818,396872,397323,397417,398288,400732,400916,397570,412776,432823,433570,450015,470865,482424,499694,511603,508760,520800,521326,530597,533403,534526,542734,537666,532740,531175,548672,549514,566133,579790,589987,587808,591374,586128,581229,582612,573849,554259,552734,542879,546500,547444,552466,556105,549800,556001,556321,542720,519709,495738,486458,462581,440614,408033,379409,344523,310233,263693,209389,160121,118173,85487,58916,39797,53642
2072,2,41001949,213536,216465,219325,222085,224719,227211,229574,231835,234022,236174,238344,240587,242974,245583,248413,251555,255314,260062,265861,272539,279979,287812,295748,303566,310913,317629,323861,329778,335444,340875,346120,351252,356321,361346,366310,371166,375874,380391,384618,388470,391749,394142,395829,396864,397291,397352,398181,400581,400717,397325,412470,432448,433142,449521,470304,481807,499009,510850,507950,519904,520363,529548,532282,533333,541440,536290,531267,529586,546892,547572,563943,577326,587222,584766,587985,582405,577126,578031,568805,548786,546565,535989,538564,538297,541796,543643,535456,539068,536499,520061,494264,467274,453735,426203,400249,364693,332935,296130,260545,215802,166509,123365,87957,61303,40604,58388
2073,2,40465541,210505,213526,216493,219376,222142,224775,227275,229662,231951,234160,236330,238512,240769,243164,245700,248489,251856,256165,261490,267706,274710,282172,289859,297541,304862,311676,318080,324205,330079,335682,341057,346271,351385,356434,361415,366319,371133,375850,380396,384641,388498,391774,394154,395820,396832,397227,397245,398030,400382,400469,397030,412113,432022,432667,448985,469703,481147,498274,510036,507077,518943,519334,528436,531095,532062,540055,534807,529678,527868,544959,545454,561547,574620,584183,581415,584250,578293,572588,572950,563188,542661,539629,528206,529565,527901,529654,529459,519149,519860,514099,494598,465885,435841,418053,387158,357736,320021,286170,248701,213226,171609,128287,91822,63074,42249,61906
2074,2,39933529,207398,210496,213554,216544,219432,222197,224838,227363,229777,232087,234315,236496,238692,240958,243281,245775,248786,252695,257571,263305,269838,276862,284180,291616,298811,305610,312118,318418,324500,330313,335862,341206,346402,351496,356503,361425,366287,371109,375855,380419,384669,388524,391785,394145,395789,396768,397120,397095,397832,400134,400173,396687,411707,431548,432151,448411,469059,480438,497481,509159,506139,517917,518243,527257,529829,530701,538562,533208,527960,526002,542852,543136,558915,571646,580835,577722,580126,573746,567555,567292,556902,535774,531792,519380,519337,516070,515835,513334,500651,498156,488928,466199,434545,401566,379755,346035,313916,275070,240336,203533,169561,132216,95485,65845,43469,65132
2075,2,39407535,204230,207389,210523,213604,216599,219486,222259,224925,227476,229912,232241,234479,236674,238879,241073,243355,246069,249615,254083,259359,265402,271952,278832,285902,292862,299544,306044,312449,318708,324731,330490,336008,341334,346512,351564,356512,361393,366264,371113,375877,380447,384694,388535,391777,394114,395724,396661,396970,396897,397586,399838,399826,396295,411255,431033,431599,447796,468368,479673,496625,508218,505139,516830,517087,526001,528473,529234,536951,531478,526094,523968,540544,540591,556022,568371,577146,573643,575564,568702,561950,560960,549835,527993,522907,509349,507699,502606,500125,495044,479748,473765,460855,434838,400372,364779,339418,303648,269823,231014,196687,161853,130638,98410,68472,45379,67872
2076,2,38888784,201016,204221,207416,210573,213658,216652,219548,222345,225037,227610,230064,232404,234656,236860,238994,241147,243646,246889,250986,255846,261425,267482,273887,280521,287123,293580,299970,306369,312735,318935,324905,330634,336135,341443,346579,351573,356480,361370,366268,371136,375905,380472,384705,388526,391746,394050,395618,396511,396772,396652,397292,399492,399432,395860,410764,430482,431007,447136,467622,478848,495707,507213,504078,515677,515855,524654,527012,527651,535209,529600,524059,521741,538011,537793,552836,564761,573072,569133,570505,563086,555678,553841,541850,519171,512808,497934,494453,487299,482306,474375,456259,446563,429854,400642,363694,326033,297842,260997,226607,189058,156409,124699,97235,70569,47190,70755
2077,2,38378093,197772,201007,204248,207465,210626,213711,216713,219632,222456,225169,227761,230226,232579,234840,236974,239066,241435,244458,248246,252728,257885,263474,269385,275546,281719,287828,293998,300289,306649,312957,319105,325046,330759,336242,341509,346588,351542,356458,361374,366290,371163,375930,380482,384697,388496,391682,393944,395468,396314,396527,396358,396948,399098,398993,395388,410239,429891,430372,446424,466818,477963,494727,506148,502953,514448,514534,523204,525436,525939,533317,527551,521832,519296,535227,534711,549325,560774,568565,564130,564871,556802,548626,545798,532796,509144,501315,484944,479394,469937,462169,451149,430062,416523,396050,363939,325063,286096,256006,219195,185452,150342,120505,92815,69727,48635,73671
2078,2,37875890,194513,197763,201033,204296,207518,210678,213771,216797,219742,222587,225318,227921,230399,232762,234953,237046,239353,242240,245801,249969,254742,259906,265348,271017,276723,282411,288237,294310,300563,306867,313125,319245,325169,330864,336307,341518,346557,351520,356462,361396,366317,371187,375940,380474,384667,388432,391577,393795,395272,396069,396233,396015,396556,398660,398517,394882,409676,429258,429686,445656,465955,477018,493688,505019,501755,513131,513112,521639,523731,524080,531255,525309,519386,516608,532160,531315,545447,556364,563568,558559,558566,549735,540659,536678,522506,497734,488236,470174,462313,450316,439540,425246,401132,383767,359768,325282,285245,245910,215004,179386,147474,115831,89693,66557,48054,76368
2079,2,37382270,191258,194504,197789,201080,204348,207569,210737,213854,216905,219871,222734,225476,228093,230580,232873,235024,237329,240150,243571,247508,251961,256739,261755,266956,272174,277402,282812,288543,294579,300777,307031,313261,319365,325272,330928,336316,341488,346535,351524,356483,361422,366341,371198,375932,380444,384604,388328,391429,393599,395027,395776,395890,395624,396121,398184,398008,394340,409073,428574,428947,444833,465034,476016,492587,503815,500470,511713,511577,519946,521880,522053,528997,522847,516698,513648,528780,527565,541158,551474,558002,552325,551477,541752,531625,526313,510797,484748,473367,453422,443011,428268,414303,396640,369587,348610,321554,285438,245179,206525,175956,142650,113621,86214,64319,45870,77588
2080,2,36897060,188026,191250,194530,197835,201132,204398,207627,210819,213960,217032,220016,222890,225646,228272,230691,232944,235306,238120,241470,245262,249480,253936,258565,263341,268096,272842,277797,283113,288807,294789,300938,307166,313380,319467,325335,330937,336286,341466,346539,351545,356510,361446,366351,371190,375902,380382,384500,388181,391234,393356,394735,395433,395500,395190,395648,397675,397461,393759,408421,427837,428154,443953,464057,474954,491413,502526,499087,510182,509917,518109,519862,519834,526518,520141,513738,510386,525047,523416,536401,546028,551775,545315,543469,532700,521358,514518,497470,469985,456500,434491,421321,403678,386433,365447,335729,311582,282166,245345,205910,169017,139923,109905,84569,61824,44327,76819
2081,2,36419896,184835,188017,191275,194575,197885,201181,204456,207707,210924,214086,217176,220171,223059,225823,228381,230761,233223,236090,239429,243146,247216,251436,255742,260131,264465,268754,273230,278093,283372,289013,294947,301070,307282,313479,319528,325344,330908,336265,341470,346560,351571,356533,361456,366343,371161,375841,380280,384355,387988,390992,393064,394393,395043,395065,394718,395142,397129,396876,393132,407718,427047,427308,443021,463022,473822,490155,501136,497594,508526,508115,516105,517652,517398,523793,517161,510475,506783,520918,518815,531104,539934,544772,537396,534388,522412,509674,501095,482320,453239,437441,413217,397130,376523,356044,331969,300068,273415,242532,206049,168514,134405,107803,81803,60644,42608,75241
2082,2,35950291,181708,184827,188042,191320,194625,197934,201238,204534,207811,211048,214228,217329,220337,223234,225932,228451,231037,234000,237387,241091,245084,249154,253224,257291,261242,265114,269136,273521,278347,283574,289168,295076,301184,307379,313540,319537,325315,330887,336268,341490,346586,351594,356543,361448,366314,371100,375740,380136,384164,387748,390703,392724,394004,394609,394594,394213,394600,396544,396244,392456,406965,426202,426411,442032,461918,472609,488800,499638,495979,506730,506150,513912,515227,514720,520791,513876,506871,502798,516339,513692,525177,533081,536860,528417,524067,510704,496377,485834,465134,434316,416023,389492,370415,346913,323427,296708,263312,235011,203688,168628,134005,103552,80239,58661,41795,73087
2083,2,35487696,178662,181700,184852,188086,191368,194673,197990,201316,204636,207933,211187,214378,217493,220510,223341,226001,228724,231807,235286,239035,243013,247005,250926,254758,258390,261883,265492,269423,273772,278546,283727,289295,295188,301279,307439,313548,319509,325294,330890,336289,341516,346608,351604,356535,361420,366255,371000,375598,379947,383927,387461,390365,392336,393571,394138,394089,393673,394019,395912,395562,391731,406160,425307,425459,440979,460736,471303,487338,498016,494227,504770,503999,511503,512560,511771,517484,510249,502885,498378,511240,507959,518512,525340,527890,518211,512323,497380,481259,468523,445714,413051,392136,363291,341285,315132,289073,260363,226327,197371,166695,134095,103244,77075,57539,40428,71207
2084,2,35031537,175717,178654,181723,184895,188134,191415,194728,198066,201416,204757,208071,211336,214540,217663,220616,223409,226271,229486,233081,236920,240941,244917,248762,252446,255846,259024,262256,265775,269670,273967,278695,283851,289404,295281,301337,307447,313521,319488,325298,330910,336314,341538,346618,351596,356507,361361,366156,370860,375412,379713,383642,387126,389979,391906,393101,393634,393548,393093,393391,395231,394831,390956,405307,424358,424445,439850,459462,469893,485757,496256,492315,502624,501637,508856,509623,508521,513831,506236,498465,493456,505535,501512,510982,516562,517695,506598,498957,482232,464112,448962,423891,389335,365758,334721,310020,281659,253664,223792,190078,161525,132558,103314,76845,55270,39655,69167
2085,2,34581245,172888,175709,178678,181766,184942,188180,191469,194803,198165,201534,204892,208217,211495,214708,217768,220683,223676,227025,230747,234699,238808,242829,246660,250269,253524,256474,259393,262536,266018,269862,274115,278817,283958,289496,295338,301345,307420,313501,319492,325318,330935,336335,341547,346610,351568,356449,361264,366018,370676,375180,379431,383310,386744,389551,391438,392599,393094,392969,392466,392714,394501,394050,390135,404403,423347,423359,438634,458088,468369,484040,494337,490223,500269,499041,505940,506386,504931,509790,501786,493542,487949,499119,494229,502444,506586,506093,493381,483761,465050,444734,426980,399553,363145,336994,304058,277090,247158,218034,187949,155557,128447,102129,76897,55106,38091,67426
2086,2,34136267,170188,172881,175732,178719,181812,184988,188233,191543,194900,198281,201668,205036,208374,211661,214811,217834,220947,224422,228273,232350,236570,240680,244556,248154,251337,254147,256839,259670,262777,266208,270008,274235,278923,284048,289552,295346,301319,307400,313504,319511,325342,330956,336345,341540,346583,351511,356353,361127,365836,370447,374902,379103,382932,386319,389086,390937,392060,392515,392343,391791,391988,393721,393223,389264,403439,422263,422188,437322,456602,466714,482168,492236,487925,497680,496181,502727,502811,500960,505309,496831,488034,481756,491870,485971,492740,495233,492890,478355,466524,445634,422959,402464,372675,334587,306122,271761,243149,212442,183113,153814,123701,98962,76016,55143,37978,65360
2087,2,33696079,167626,170181,172903,175773,178765,181857,185040,188306,191639,195015,198413,201809,205191,208537,211762,214876,218094,221683,225655,229858,234202,238424,242392,246038,249213,251955,254509,257113,259908,262964,266351,270126,274338,279012,284103,289560,295320,301300,307404,313523,319535,325363,330965,336337,341513,346526,351416,356218,360948,365610,370173,374577,378729,382511,385858,388589,390401,391482,391889,391668,391067,391213,392894,392345,388337,402406,421096,420926,435903,454988,464908,480119,489929,485400,494828,493030,499178,498857,496557,500319,491286,481840,474760,483652,476585,481698,482312,477878,461311,447046,423815,398674,375390,343368,303935,273606,238473,208996,178416,149856,122316,95305,73658,54511,38003,64043
2088,2,33260197,165204,167619,170203,172944,175818,178809,181908,185111,188400,191751,195143,198552,201961,205351,208637,211827,215133,218821,222901,227222,231690,236037,240120,243860,247088,249825,252314,254780,257349,260094,263106,266468,270228,274426,279065,284111,289534,295302,301303,307422,313546,319555,325372,330958,336311,341457,346433,351283,356041,360724,365339,369852,374207,378313,382055,385364,388055,389826,390859,391215,390944,390294,390392,392017,391410,387343,401294,419836,419560,434363,453228,462932,477869,487394,482619,491685,489549,495252,494472,491653,494735,485051,474843,466828,474311,465905,469130,467623,460851,442050,425158,399481,371856,345869,311912,271652,240092,204976,175522,146013,119168,94238,70937,52820,37568,63296
2089,2,32828184,162923,165197,167641,170243,172988,175862,178859,181978,185203,188510,191878,195280,198701,202120,205450,208701,212080,215851,220024,224449,229033,233506,237716,241574,244901,247695,250181,252583,255014,257533,260234,263221,266569,270314,274479,279073,284086,289516,295305,301321,307445,313566,319564,325364,330932,336256,341365,346302,351109,355821,360457,365023,369487,373797,377861,381566,384836,387484,389205,390187,390492,390171,389474,389521,391083,390408,386272,400094,418474,418077,432683,451302,460763,475395,484601,479553,488214,485700,490899,489589,486166,488456,478007,466909,457812,463682,453750,454843,450962,441610,420407,400747,372608,342613,314184,278781,238377,206368,172146,143645,116112,91813,70142,50868,36403,62593
2090,2,32399673,160775,162916,165219,167680,170287,173031,175911,178928,182069,185312,188635,192013,195428,198857,202217,205512,208950,212787,217037,221552,226238,230828,235167,239156,242606,245502,248048,250448,252815,255196,257672,260347,263321,266654,270366,274486,279048,284068,289519,295323,301344,307464,313575,319557,325338,330877,336165,341236,346130,350892,355558,360145,364663,369081,373350,377378,381043,384269,386866,388535,389465,389720,389351,388605,388592,390082,389329,385117,398795,416995,416460,430844,449187,458378,472671,481523,476168,484375,481430,486051,484125,479996,481363,470020,457891,447552,451584,439931,438636,432133,419988,396269,373789,343306,311226,280812,244633,204894,173315,140882,114228,89458,68337,50299,35058,61419
2091,2,31974382,158750,160768,162937,165258,167723,170329,173079,175979,179017,182176,185435,188767,192157,195581,198953,202278,205758,209647,213957,218544,223318,228012,232470,236591,240177,243201,245852,248313,250678,252995,255334,257785,260446,263404,266705,270373,274462,279031,284071,289537,295344,301363,307473,313568,319531,325285,330788,336038,341066,345916,350632,355250,359790,364262,368641,372873,376860,380481,383657,386201,387817,388695,388902,388483,387679,387598,389003,388165,383867,397386,415382,414690,428825,446862,455752,469669,478123,472424,480117,476676,480627,477981,473025,473320,460943,447630,435875,437831,424255,420323,410975,395874,369612,344393,311855,278168,246415,210271,172077,141839,112032,88007,66585,49004,34665,59819
2092,2,31552130,156834,158743,160789,162975,165300,167764,170377,173146,176067,179123,182297,185565,188910,192308,195675,199013,202520,206444,210799,215443,220286,225068,229634,233878,237601,240767,243548,246115,248540,250857,253132,255446,257882,260529,263455,266712,270350,274445,279034,284088,289558,295363,301371,307466,313543,319479,325197,330663,335871,340855,345660,350328,354899,359395,363827,368169,372361,376305,379875,382997,385487,387050,387879,388034,387557,386687,386526,387840,386905,382510,395849,413617,412746,426605,444301,452857,466353,474364,468271,475376,471356,474527,471040,465122,464178,450613,435951,422601,422231,406542,399743,387379,369244,340545,312844,278731,244095,211803,176593,140825,112792,86315,65504,47748,33773,58583
2093,2,31132847,155009,156827,158764,160827,163017,165341,167811,170442,173232,176170,179241,182424,185704,189058,192400,195734,199251,203195,207579,212263,217160,222013,226669,231024,234876,238185,241110,243808,246341,248718,250992,253242,255542,257964,260579,263463,266689,270333,274448,279051,284109,289576,295371,301364,307441,313491,319393,325074,330499,335663,340603,345360,349982,354509,358966,363362,367664,371813,375706,379222,382289,384725,386238,387013,387109,386565,385618,385370,386581,385538,381031,394166,411678,410610,424161,441480,449660,462686,470194,463647,470070,465374,467636,463169,456139,453776,438856,422674,407543,404602,386637,376791,361320,340206,309348,279614,244588,209809,177880,144521,111986,86901,64245,46973,32907,57256
2094,2,30716574,153257,155002,156848,158801,160868,163057,165387,167876,170527,173334,176286,179367,182562,185850,189148,192459,195968,199915,204312,209021,213955,218862,223592,228042,232011,235453,238524,241367,244032,246517,248852,251102,253338,255623,258014,260586,263439,266672,270336,274464,279071,284127,289584,295365,301340,307391,313407,319272,324913,330294,335414,340308,345019,349598,354086,358507,362864,367123,371221,375059,378521,381533,383917,385376,386091,386118,385496,384464,384119,385215,384047,379411,392319,409548,408257,421467,438363,446124,458619,465551,458472,464104,458616,459822,454224,445916,441937,425491,407614,390528,384792,364438,351445,332905,309040,276489,245363,210233,176205,145574,114925,86280,64681,46070,32373,55890
2095,2,30303454,151556,153250,155023,156885,158842,160907,163103,165451,167960,170627,173449,176410,179502,182705,185939,189206,192689,196622,201014,205731,210687,215632,220419,224946,229015,232580,235789,238779,241589,244206,246650,248961,251197,253419,255673,258021,260564,263423,266675,270352,274484,279089,284135,289578,295341,301290,307308,313288,319113,324712,330050,335124,339972,344640,349181,353634,358015,362329,366538,370582,374366,377773,380732,383060,384457,385103,385051,384343,383217,382762,383725,382414,377633,390289,407201,405664,418491,434916,442202,454090,460355,452653,457365,450953,450942,444045,434283,428478,410330,390596,371407,362699,339922,323807,302408,276214,242622,210899,176561,144203,115763,88544,64219,46383,31750,54718
2096,2,29893707,149889,151550,153270,155059,156924,158881,160953,163166,165533,168058,170740,173570,176543,179642,182792,185996,189432,193331,197702,202411,207371,212339,217166,221754,225906,229578,232912,236041,238998,241762,244338,246758,249055,251277,253468,255680,257999,260547,263426,266691,270372,274501,279096,284128,289554,295292,301209,307191,313132,318916,324471,329764,334793,339599,344229,348734,353148,357487,361752,365907,369897,373626,376979,379882,382147,383473,384038,383899,383096,381862,381282,382094,380622,375679,388052,404615,402800,415200,431093,437836,449022,454512,446080,449723,442243,440836,432460,421056,413211,393198,371472,350082,338300,313190,294143,270287,242380,208543,177121,144495,114673,89189,65904,46051,31966,53612
2097,2,29487601,148235,149882,151570,153306,155099,156963,158926,161015,163247,165631,168169,170860,173701,176681,179729,182848,186218,190064,194394,199076,204024,208997,213849,218481,222700,226461,229905,233161,236257,239169,241892,244445,246851,249134,251326,253475,255658,257982,260550,263442,266711,270389,274509,279090,284105,289506,295212,301095,307038,312938,318679,324190,329438,334425,339193,343789,348256,352628,356918,361130,365231,369166,372841,376138,378977,381169,382413,382890,382653,381742,380385,379661,380304,378652,373526,385588,401758,399633,411551,426836,432949,443323,447912,438626,441037,432332,429335,419289,406054,395959,373947,350143,326532,311696,284499,262899,237179,208335,175142,144953,114905,88350,66384,47260,31738,53099
2098,2,29085419,146580,148229,149902,151605,153345,155137,157007,158987,161095,163343,165740,168287,170988,173837,176766,179783,183067,186839,191109,195745,200663,205624,210484,215144,219414,223247,226784,230151,233375,236426,239298,241998,244537,246929,249183,251332,253453,255641,257985,260566,263461,266727,270396,274502,279067,284058,289428,295100,300945,306849,312707,318403,323870,329076,334026,338759,343317,347743,352066,356304,360462,364509,368390,372009,375242,378007,380115,381269,381647,381301,380265,378769,377882,378335,376482,371153,382865,398599,396120,407486,422072,427454,436885,440428,430155,431153,421053,416259,404349,389100,376572,352476,326589,300853,283141,254280,230696,203864,174967,143333,115269,88528,65759,47604,32571,52665
2099,2,28687425,144909,146574,148249,149937,151644,153383,155181,157068,159066,161189,163451,165856,168414,171122,173920,176820,179998,183677,187866,192436,197305,202236,207086,211758,216062,219953,223566,227026,230362,233542,236554,239403,242090,244615,246977,249189,251311,253437,255644,258001,260585,263477,266735,270390,274480,279021,283982,289318,294954,300759,306621,312436,318089,323514,328684,333599,338295,342811,347189,351461,355645,359749,363743,367568,371123,374281,376962,378979,380032,380298,379826,378649,376994,375926,376167,374091,368533,379855,395095,392208,402939,416715,421247,429586,431922,420515,419905,408230,401427,387467,370049,354950,328765,300906,273292,253067,223133,198292,171212,143190,113981,88809,65892,47156,32808,52970
2100,2,28293840,143211,144902,146593,148283,149975,151681,153426,155240,157146,159159,161296,163565,165981,168546,171204,173973,177031,180598,184687,189171,193971,198852,203675,208340,212662,216593,220267,223805,227235,230527,233667,236657,239493,242166,244662,246984,249168,251295,253439,255660,258019,260601,263484,266728,270368,274435,278946,283874,289174,294771,300536,306355,312127,317740,323128,328263,333141,337796,342265,346592,350811,354942,358994,362932,366692,370173,373246,375834,377749,378689,378827,378212,376875,375042,373772,373778,371450,365635,376516,391193,387831,397825,410663,414208,421289,422242,409544,407116,393684,384667,368496,348802,331073,302911,273340,244263,222068,191791,166533,140118,113867,87816,66101,47251,32499,53341
2101,2,27904826,141480,143205,144922,146627,148321,150012,151724,153485,155318,157238,159265,161409,163689,166111,168627,171256,174181,177621,181591,185970,190680,195492,200267,204908,209230,213184,216902,220502,224010,227397,230651,233770,236747,239569,242213,244669,246962,249152,251297,253455,255678,258036,260608,263478,266707,270323,274361,278840,283732,288995,294553,300275,306053,311784,317360,322715,327813,332651,337258,341677,345951,350117,354197,358193,362067,365754,369149,372130,374614,376414,377224,377217,376439,374924,372893,371398,371139,368529,362421,372797,386827,382909,392047,403802,406209,411848,411226,397071,392610,377247,365833,347338,325339,305037,275161,244306,214343,190876,161073,136288,111424,87729,65362,47401,32565,53377
2102,2,27520483,139710,141474,143224,144956,146665,148358,150055,151783,153562,155409,157342,159376,161531,163817,166191,168678,171461,174762,178598,182853,187453,192175,196882,201479,205782,209744,213489,217134,220704,224170,227520,230752,233858,236822,239616,242220,244648,246947,249155,251313,253473,255694,258042,260602,263457,266663,270250,274256,278701,283557,288781,294297,299979,305717,311412,316955,322272,327330,332121,336678,341045,345267,349382,353407,357339,361140,364743,368045,370922,373291,374958,375621,375449,374491,372776,370525,368776,368221,365289,358842,368637,381918,377348,385497,396003,397105,401103,398702,382923,376218,358777,344828,323973,299754,277093,245934,214380,184236,160305,131820,108378,85846,65297,46871,32668,53438
