îN,ê´,çáåv,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
2103,2,30515990,163359,165226,167095,168914,170656,172337,174003,175693,177430,179229,181106,183076,185171,187424,189761,192224,195272,199599,205447,212487,220281,227984,235168,241814,247823,253214,258188,262908,267438,271718,275729,279483,282992,286264,289275,292007,294472,296737,298855,300859,302795,304731,306734,308891,311307,314076,317262,320909,325054,329719,334868,340439,346341,352426,358567,364643,370511,376072,381260,386054,390480,394573,398377,401915,405197,408216,410932,413286,415184,416514,417211,417102,415894,413810,410919,407269,403088,399468,397108,392157,383388,391544,403163,395869,400657,407050,403576,402066,393629,372156,358275,334295,312971,285654,255849,227815,194343,162127,132463,108417,83331,63528,46516,32672,21651,32907
2104,2,30157817,161514,163443,165372,167248,169041,170761,172451,174146,175867,177625,179436,181316,183296,185414,187599,189898,192771,196908,202551,209380,216968,224490,231528,238067,244010,249376,254362,259125,263727,268104,272236,276134,279805,283259,286467,289405,292078,294541,296831,298967,300972,302894,304802,306774,308898,311270,313988,317124,320717,324809,329420,334509,340019,345865,351903,358004,364036,369851,375347,380467,385194,389554,393586,397322,400783,403973,406887,409484,411704,413451,414608,415112,414789,413351,411010,407840,403874,399334,395291,392418,386894,377506,384640,394961,386546,389705,394101,388607,384656,373716,350164,333570,307456,283820,254930,224239,195658,163171,132731,105457,83702,62216,45750,32234,21741,32892
2105,2,29803134,159610,161597,163587,165524,167374,169144,170873,172593,174318,176060,177830,179645,181534,183537,185587,187735,190438,194386,199820,206428,213796,221114,227979,234382,240229,245539,250507,255286,259932,264383,268615,272636,276452,280069,283460,286596,289475,292147,294634,296943,299079,301070,302966,304843,306781,308861,311183,313851,316935,320475,324514,329067,334096,339552,345352,351351,357407,363387,369139,374566,379619,384280,388579,392544,396203,399573,402657,405453,407917,409985,411559,412522,412810,412253,410555,407931,404440,400113,395158,390622,387151,380958,370850,376815,385660,375979,377308,379484,371780,365197,351632,326018,306789,278819,253294,223433,192587,164275,133585,105671,81417,62493,44805,31703,21450,32936
2106,2,29452139,157652,159692,161740,163738,165649,167477,169256,171014,172763,174510,176263,178037,179861,181773,183708,185721,188268,192034,197260,203645,210782,217881,224551,230790,236510,241734,246653,251417,256081,260580,264887,269009,272950,276712,280268,283587,286666,289543,292239,294745,297053,299177,301141,303006,304849,306744,308775,311048,313663,316695,320184,324166,328661,333638,339049,344810,350766,356771,362687,368370,373731,378719,383319,387551,391439,395006,398271,401239,403901,406214,408109,409488,410235,410286,409465,407480,404531,400674,395929,390491,385379,381211,374241,363305,367941,375117,364019,363313,363051,352972,343616,327384,299844,278214,248830,221999,191895,161696,134489,106351,81582,60788,45005,31049,21097,32776
2107,2,29105054,155648,157733,159833,161889,163861,165750,167587,169395,171183,172953,174711,176468,178251,180097,181942,183842,186249,189846,194874,201037,207940,214809,221268,227319,232886,237992,242830,247549,252200,256719,261077,265276,269319,273207,276909,280394,283656,286733,289635,292349,294855,297150,299247,301181,303012,304813,306658,308640,310861,313427,316408,319840,323766,328210,333143,338516,344236,350141,356083,361932,367550,372845,377771,382304,386459,390256,393720,396868,399703,402215,404355,406056,407218,407726,407511,406397,404083,400763,396484,391253,385250,379467,374490,366627,354749,357883,363184,350517,347581,344685,332114,319921,301100,271916,248290,218087,190663,161115,132378,107071,82107,60911,43776,31187,20661,32451
2108,2,28762123,153607,155728,157873,159980,162011,163962,165860,167725,169563,171371,173153,174914,176681,178486,180265,182074,184364,187810,192654,198605,205277,211913,218148,223995,229383,234345,239072,243713,248320,252828,257208,261460,265582,269573,273401,277033,280462,283723,286823,289744,292458,294951,297220,299287,301187,302976,304728,306525,308455,310627,313142,316068,319446,323321,327723,332620,337953,343622,349466,355342,361125,366678,371912,376771,381227,385292,388985,392333,395349,398034,400374,402320,403804,404728,404968,404458,403009,400319,396572,391801,386002,379339,372776,366871,357993,345052,346498,349714,335339,329997,324316,309212,294236,273055,242669,217614,187304,160081,131903,105390,82663,61303,43865,30336,20753,31977
2109,2,28423603,151541,153686,155866,158018,160101,162110,164070,165996,167891,169749,171569,173354,175125,176913,178652,180396,182592,185909,190588,196342,202794,209200,215207,220837,226029,230821,235408,239940,244472,248938,253310,257586,261761,265832,269765,273524,277101,280528,283813,286932,289852,292554,295021,297259,299293,301151,302891,304595,306341,308222,310344,312806,315679,319007,322842,327208,332066,337350,342960,348739,354550,360269,365760,370928,375710,380076,384037,387614,390831,393698,396212,398360,400090,401335,401990,401935,401086,399256,396133,391889,386543,380079,372651,365192,358231,348207,334075,333647,334571,318375,310497,301953,284387,266831,243686,212687,186897,157260,131056,105012,81365,61717,44147,30397,20187,31752
2110,2,28089748,149461,151619,153822,156009,158136,160199,162217,164205,166160,168075,169945,171768,173563,175355,177077,178781,180909,184122,188659,194236,200483,206669,212451,217860,222843,227446,231868,236263,240688,245081,249413,253682,257882,262008,266021,269886,273591,277166,280617,283920,287039,289947,292623,295060,297266,299257,301067,302759,304412,306110,307942,310012,312420,315245,318534,322335,326663,331474,336700,342246,347962,353709,359367,364792,369883,374575,378838,382684,386131,389199,391896,394219,396151,397643,398621,398979,398584,397351,395081,391455,386629,380612,373378,365070,356592,348438,337130,321684,319199,317645,299561,289086,277710,257898,238131,213579,182666,156919,128747,104337,81073,60749,44446,30593,20227,31264
2111,2,27760793,147380,149538,151753,153964,156126,158234,160304,162350,164367,166343,168270,170142,171975,173791,175518,177206,179290,182425,186845,192271,198334,204315,209881,215070,219838,224239,228478,232711,237000,241287,245548,249779,253974,258126,262194,266140,269952,273655,277254,280722,284026,287132,290015,292661,295066,297230,299173,300935,302578,304182,305832,307612,309629,311991,314777,318034,321798,326081,330835,336000,341484,347136,352824,358416,363765,368765,373355,377503,381219,384519,387418,389925,392033,393729,394954,395634,395653,394872,393196,390415,386201,380697,373901,365782,356473,346844,337354,324626,307755,303051,298874,278904,265877,251844,230160,208710,183431,153366,128467,102499,80553,60531,43748,30800,20358,31002
2112,2,27436927,145310,147456,149671,151893,154079,156222,158338,160436,162511,164548,166535,168465,170347,172201,173952,175646,177710,180792,185123,190422,196326,202124,207490,212468,217023,221216,225257,229308,233436,237590,241748,245909,250067,254214,258309,262311,266205,270015,273742,277358,280827,284118,287200,290053,292667,295030,297147,299043,300755,302349,303906,305504,307233,309204,311528,314283,317504,321224,325453,330147,335251,340674,346268,351890,357407,362666,367564,372039,376058,379627,382759,385469,387763,389636,391066,391995,392336,391968,390743,388552,385175,380275,373984,366294,357168,346728,335810,324842,310569,292186,285143,278265,256512,241112,224756,201723,179250,154009,125559,102277,79133,60142,43591,30316,20495,30937
2113,2,27118274,143262,145385,147587,149808,152007,154174,156325,158468,160595,162689,164738,166728,168668,170571,172361,174079,176145,179199,183466,188667,194439,200078,205265,210047,214397,218383,222219,226075,230023,234017,238043,242103,246192,250303,254395,258425,262376,266268,270100,273845,277461,280919,284185,287237,290059,292632,294948,297017,298863,300528,302074,303580,305127,306811,308745,311039,313760,316938,320605,324775,329411,334456,339821,345351,350899,356327,361484,366269,370615,374488,377890,380833,383332,385392,387001,388136,388727,388682,387869,386128,383337,379265,373570,366376,357668,347404,335698,323355,310775,294858,274920,265480,255924,232620,215179,196987,173250,150498,126085,99961,78961,59082,43311,30207,20174,30995
2114,2,26804874,141249,143336,145514,147722,149921,152100,154276,156454,158625,160771,162877,164929,166929,168889,170730,172486,174573,177621,181849,186979,192647,198155,203188,207795,211955,215741,219374,223027,226780,230596,234464,238393,242382,246424,250481,254509,258488,262437,266352,270202,273947,277552,280985,284222,287243,290024,292550,294819,296839,298638,300255,301750,303206,304708,306355,308261,310521,313200,316327,319938,324052,328630,333619,338922,344378,349839,355166,360211,364867,369068,372774,375989,378722,380988,382785,384101,384900,385107,384618,383288,380945,377455,372578,365970,357748,347891,336353,323247,309353,295054,277433,255962,244166,232087,207600,188594,169182,145460,123211,100380,77174,58954,42548,30013,20101,30832
2115,2,26496676,139280,141322,143463,145647,147833,150013,152201,154403,156608,158799,160957,163066,165127,167148,169046,170854,172977,176037,180248,185332,190923,196329,201235,205692,209682,213283,216720,220171,223722,227345,231036,234808,238667,242610,246599,250593,254571,258549,262520,266452,270303,274036,277617,281021,284228,287209,289943,292422,294642,296615,298366,299933,301378,302789,304256,305875,307747,309968,312597,315669,319225,323283,327807,332736,337967,343338,348700,353915,358832,363344,367379,370899,373904,376406,378411,379917,380899,381316,381080,380075,378144,375100,370800,364998,357352,347968,336824,323877,309250,293703,277618,258303,235412,221424,207125,181951,161973,142045,119086,98092,77497,57619,42456,29485,19972,30688
2116,2,26193527,137364,139352,141447,143595,145757,147924,150112,152326,154555,156780,158982,161144,163263,165344,167304,169169,171339,174426,178640,183700,189241,194572,199380,203715,207560,210996,214251,217508,220858,224280,227779,231375,235079,238892,242783,246710,250654,254631,258631,262619,266552,270391,274100,277653,281027,284194,287128,289816,292247,294420,296345,298046,299563,300964,302340,303778,305365,307198,309370,311946,314966,318468,322474,326940,331798,336946,342220,347471,352560,357334,361681,365530,368842,371618,373860,375576,376750,377352,377328,376579,374974,372342,368487,363257,356403,347583,336899,324331,309853,293605,276348,258474,237565,213485,197608,181534,156268,135993,116291,94808,75731,57861,41495,29421,19620,30520
2117,2,25895175,135509,137435,139475,141577,143703,145846,148022,150235,152477,154725,156961,159167,161338,163477,165498,167425,169650,172775,177006,182061,187575,192858,197596,201837,205565,208861,211954,215030,218186,221408,224708,228113,231641,235300,239062,242892,246770,250713,254711,258728,262717,266638,270454,274136,277659,280993,284114,287003,289642,292026,294152,296027,297679,299151,300517,301865,303272,304821,306606,308726,311251,314219,317671,321621,326019,330796,335849,341014,346141,351088,355698,359861,363504,366587,369104,371059,372445,373241,373406,372872,371524,369221,365777,360990,354702,346660,336526,324404,310287,294178,276255,257291,237723,215437,190523,173194,155910,131203,111335,92582,73196,56542,41668,28755,19578,30198
2118,2,25601286,133720,135579,137557,139604,141684,143791,145942,148143,150384,152644,154904,157144,159358,161550,163629,165618,167901,171072,175331,180396,185902,191160,195855,200031,203670,206853,209809,212724,215700,218730,221830,225038,228376,231860,235468,239170,242951,246828,250793,254807,258824,262802,266701,270490,274142,277625,280914,283990,286831,289423,291760,293836,295662,297270,298707,300046,301362,302731,304233,305968,308038,310513,313432,316830,320715,325034,329719,334665,339709,344696,349481,353909,357866,361281,364107,366339,367966,368976,369338,368996,367867,365824,362711,358335,352489,345006,335632,324044,310356,294590,276794,257205,236635,215581,192266,166984,148747,130902,107414,88637,71477,54649,40719,28875,19134,29978
2119,2,25311454,132001,133789,135699,137684,139709,141771,143886,146063,148290,150549,152820,155083,157333,159568,161700,163748,166089,169308,173602,178688,184202,189455,194131,198269,201848,204947,207792,210572,213388,216238,219147,222156,225297,228591,232025,235573,239228,243008,246906,250887,254902,258909,262864,266736,270495,274108,277547,280792,283819,286614,289160,291447,293474,295256,296828,298238,299546,300825,302148,303600,305287,307308,309736,312603,315938,319746,323975,328557,333384,338290,343118,347723,351947,355678,358837,361379,363285,364539,365118,364976,364043,362223,359374,355332,349897,342853,334031,323183,310012,294656,277182,257707,236555,214594,192393,168511,143414,124888,107168,85515,68431,53366,39356,28217,19215,29568
2120,2,25025235,130352,132069,133908,135824,137787,139795,141864,144005,146207,148453,150723,152997,155270,157539,159716,161817,164213,167481,171813,176927,182458,187722,192400,196523,200069,203113,205877,208548,211228,213919,216651,219469,222412,225509,228754,232129,235631,239284,243085,246999,250980,254985,258969,262898,266741,270462,274032,277426,280623,283605,286353,288850,291088,293071,294818,296362,297741,299012,300245,301519,302924,304563,306539,308916,311722,314983,318704,322834,327299,331993,336742,341392,345795,349795,353272,356149,358367,359902,360727,360805,360078,358458,355836,352063,346964,340332,331946,321641,309189,294329,277243,258068,237017,214522,191513,168623,144725,120410,102244,85319,66021,51092,38432,27272,18777,29377
2121,2,24741918,128809,130419,132186,134031,135926,137872,139887,141981,144147,146368,148625,150898,153181,155473,157685,159832,162277,165589,169959,175104,180660,185945,190640,194771,198307,201323,204035,206626,209198,211754,214328,216969,219722,222621,225670,228857,232186,235686,239360,243177,247091,251062,255044,259002,262903,266708,270387,273913,277259,280411,283347,286046,288494,290688,292636,294355,295868,297210,298435,299620,300848,302206,303801,305727,308045,310780,313957,317582,321598,325933,330474,335048,339499,343681,347429,350626,353181,355030,356138,356466,355963,354554,352137,348597,343772,337479,329505,319633,307714,293548,276935,258125,237349,214941,191449,167852,144821,121511,98578,81399,65870,49293,36794,26632,18148,28707
2122,2,24461292,127333,128875,130535,132307,134132,136010,137963,140002,142121,144306,146538,148798,151079,153381,155617,157800,160286,163637,168039,173214,178799,184113,188835,192989,196539,199550,202237,204777,207270,209719,212159,214643,217219,219928,222780,225772,228913,232240,235761,239451,243268,247172,251120,255076,259007,262870,266634,270270,273748,277050,280156,283043,285693,288098,290257,292176,293864,295340,296636,297814,298953,300135,301450,302996,304865,307114,309768,312852,316366,320256,324442,328812,333190,337423,341356,344827,347704,349892,351317,351931,351682,350502,348302,344973,340388,334374,326743,317283,305793,292148,276200,257838,237401,215242,191823,167796,144159,121592,99479,78480,62844,49180,35498,25497,17722,27745
2123,2,24183333,125918,127398,128990,130654,132407,134215,136100,138076,140140,142278,144474,146709,148976,151276,153523,155730,158248,161629,166058,171257,176869,182216,186975,191162,194741,197771,200456,202972,205415,207786,210120,212471,214890,217423,220085,222881,225827,228966,232314,235851,239541,243348,247229,251152,255081,258974,262797,266519,270107,273542,276798,279855,282694,285301,287671,289801,291689,293340,294770,296019,297151,298244,299384,300651,302142,303944,306114,308678,311654,315046,318791,322810,326989,331153,335140,338799,341953,344466,346233,347167,347208,346287,344321,341216,336849,331083,323737,314623,303545,290324,274883,257154,237137,215289,192092,168124,144111,121036,99545,79197,60590,46921,35417,24599,16967,27094
2124,2,23907094,124558,125982,127512,129108,130753,132489,134304,136211,138212,140295,142444,144643,146885,149170,151416,153634,156172,159574,164020,169238,174871,180249,185049,189279,192897,195962,198669,201185,203604,205926,208183,210429,212716,215092,217578,220185,222935,225879,229039,232403,235940,239620,243404,247261,251157,255049,258902,262684,266358,269904,273293,276501,279510,282306,284878,287219,289318,291169,292774,294157,295360,296446,297498,298590,299804,301229,302954,305037,307496,310354,313605,317187,321020,324990,328912,332630,335975,338769,340864,342143,342508,341882,340180,337316,333180,327641,320551,311729,301000,288190,273167,255928,236508,215050,192134,168360,144393,120996,99090,79250,61144,45238,33790,24543,16369,25940
2125,2,23632870,123245,124621,126095,127629,129206,130834,132577,134414,136345,138365,140459,142611,144817,147076,149308,151525,154070,157481,161935,167161,172809,178213,183051,187329,190997,194106,196852,199392,201811,204110,206319,208489,210672,212916,215245,217677,220238,222986,225951,229127,232491,236018,239675,243436,247266,251125,254978,258791,262525,266158,269658,273000,276160,279126,281887,284430,286740,288802,290607,292165,293502,294659,295704,296709,297749,298898,300248,301888,303869,306213,308934,312027,315428,319057,322791,326449,329857,332847,335227,336837,337551,337254,335853,333259,329372,324072,317218,308661,298231,285774,271159,254330,235380,214480,191921,168397,144596,121233,99057,78888,61185,45652,32578,23416,16332,25026
2126,2,23360750,121971,123307,124733,126211,127726,129286,130921,132686,134546,136496,138527,140624,142783,145005,147212,149415,151955,155361,159811,165036,170688,176112,180983,185306,189029,192194,194988,197568,200012,202313,204500,206622,208730,210870,213067,215343,217729,220288,223057,226038,229214,232568,236072,239707,243441,247234,251055,254869,258634,262328,265915,269369,272663,275781,278712,281444,283956,286229,288245,290003,291514,292805,293921,294920,295873,296849,297925,299192,300732,302601,304812,307380,310297,313499,316898,320374,323728,326786,329367,331267,332316,332373,331307,329020,325411,320368,313763,305452,295296,283145,268886,252460,233910,213457,191412,168210,144628,121403,99251,78862,60906,45683,32876,22576,15582,24969
2127,2,23089301,120727,122032,123418,124848,126307,127805,129372,131029,132816,134695,136656,138690,140794,142968,145139,147317,149839,153228,157660,162871,168518,173950,178849,183213,186988,190214,193067,195697,198182,200510,202700,204800,206861,208926,211020,213164,215394,217778,220358,223143,226124,229290,232621,236104,239712,243409,247165,250948,254714,258440,262088,265630,269036,272289,275372,278274,280975,283450,285677,287646,289357,290822,292072,293142,294089,294979,295883,296877,298046,299477,301217,303279,305676,308399,311378,314525,317704,320714,323369,325476,326821,327218,326512,324566,321272,316515,310177,302125,292226,280358,266412,250344,232190,212124,190499,167764,144467,121430,99390,79016,60886,45475,32898,22783,15023,23822
2128,2,22819705,119503,120787,122142,123532,124943,126385,127890,129479,131157,132963,134853,136817,138858,140976,143100,145243,147735,151094,155495,160679,166307,171739,176653,181053,184876,188160,191078,193769,196305,198675,200894,202997,205037,207055,209075,211116,213214,215442,217847,220443,223228,226199,229342,232653,236109,239680,243341,247060,250795,254523,258204,261807,265302,268667,271885,274939,277810,280474,282903,285083,287005,288670,290094,291298,292316,293200,294019,294842,295740,296802,298107,299702,301598,303806,306313,309046,311904,314746,317360,319549,321108,321807,321448,319869,316923,312489,306447,298672,289043,277443,263790,248041,230244,210564,189309,166964,144084,121295,99412,79127,61005,45460,32748,22798,15161,22967
2129,2,22552367,118291,119562,120896,122255,123626,125020,126469,127996,129605,131302,133119,135012,136983,139037,141106,143203,145655,148972,153329,158473,164069,169486,174408,178830,182696,186035,189015,191773,194371,196793,199055,201188,203232,205229,207203,209170,211166,213262,215510,217931,220527,223302,226250,229374,232658,236077,239613,243238,246909,250607,254291,257927,261484,264938,268268,271457,274481,277315,279933,282315,284448,286324,287947,289325,290477,291432,292246,292985,293713,294506,295444,296608,298041,299753,301751,304019,306471,309000,311454,313611,315261,316182,316132,314908,312337,308259,302549,295080,285740,274421,261047,245600,228126,208799,187917,165921,143397,120973,99301,79145,61091,45549,32737,22694,15171,23178
2130,2,22286408,117084,118349,119670,121008,122348,123702,125103,126574,128121,129748,131456,133276,135176,137160,139165,141208,143609,146875,151176,156266,161816,167205,172120,176557,180453,183841,186880,189702,192369,194854,197169,199346,201421,203422,205376,207297,209220,211214,213329,215593,218014,220600,223352,226282,229379,232626,236011,239512,243089,246724,250379,254018,257609,261125,264545,267846,271005,273992,276780,279351,281686,283773,285607,287184,288510,289599,290484,291218,291863,292487,293159,293958,294964,296218,297725,299491,301486,303618,305768,307775,309403,310425,310606,309700,307493,303798,298454,291327,282304,271285,258204,243046,225881,206878,186342,164701,142501,120396,99037,79057,61105,45613,32801,22686,15102,23193
2131,2,22022200,115874,117141,118456,119781,121100,122423,123784,125207,126698,128262,129900,131611,133438,135351,137286,139266,141608,144812,149048,154072,159562,164909,169804,174241,178159,181584,184676,187559,190292,192847,195226,197457,199577,201609,203568,205469,207347,209268,211280,213411,215675,218086,220649,223384,226287,229347,232561,235912,239365,242907,246500,250110,253705,257255,260738,264129,267400,270522,273463,276205,278729,281018,283062,284850,286375,287638,288657,289462,290103,290645,291149,291684,292329,293160,294214,295495,296996,298679,300442,302156,303645,304657,304951,304286,302408,299086,294135,287384,278713,268023,255253,240399,223532,204842,184628,163321,141453,119644,98565,78847,61037,45623,32847,22730,15097,23088
2132,2,21760131,114655,115930,117247,118566,119872,121174,122504,123887,125330,126837,128412,130053,131771,133611,135475,137386,139660,142794,146954,151903,157322,162612,167472,171896,175822,179276,182409,185347,188142,190765,193215,195511,197686,199763,201754,203660,205519,207395,209333,211361,213492,215746,218134,220681,223389,226255,229283,232463,235767,239186,242686,246235,249802,253356,256874,260328,263689,266923,270000,272895,275590,278068,280314,282312,284048,285509,286702,287641,288354,288892,289315,289684,290068,290541,291177,292010,293033,294231,295555,296893,298101,298987,299285,298746,297121,294140,289573,283225,274941,264614,252184,237651,221098,202712,182811,161819,140268,118764,97949,78471,60875,45572,32854,22762,15126,23080
2133,2,21500363,113423,114710,116035,117356,118656,119945,121254,122606,124009,125467,126985,128563,130211,131942,133733,135574,137775,140830,144906,149769,155107,160329,165139,169535,173456,176924,180091,183072,185923,188610,191129,193497,195738,197870,199907,201845,203710,205567,207459,209413,211441,213562,215793,218166,220686,223357,226192,229186,232320,235591,238968,242425,245932,249458,252981,256470,259894,263219,266408,269439,272287,274936,277371,279571,281517,283189,284580,285693,286540,287150,287570,287859,288079,288294,288576,288996,289577,290305,291154,292064,292909,293528,293715,293195,291711,288998,284784,278832,270962,261033,248976,234794,218571,200505,180910,160226,138978,117769,97229,77981,60585,45451,32817,22767,15147,23124
2134,2,21243055,112175,113477,114814,116143,117445,118728,120024,121355,122727,124145,125613,127134,128719,130380,132062,133831,135958,138929,142913,147682,152928,158072,162821,167173,171074,174543,177728,180746,183641,186385,188970,191408,193722,195920,198013,199997,201895,203758,205630,207538,209492,211510,213609,215825,218171,220654,223295,226096,229045,232147,235376,238711,242127,245593,249089,252583,256042,259431,262711,265854,268839,271641,274247,276636,278784,280666,282268,283578,284599,285344,285836,286123,286264,286317,286344,286414,286588,286881,287269,287715,288145,288416,288352,287738,286291,283736,279806,274221,266759,257255,245607,231807,215943,198213,178940,158560,137610,116686,96414,77408,60207,45234,32730,22741,15150,23156
2135,2,20988394,110909,112228,113580,114921,116231,117516,118806,120124,121475,122862,124289,125760,127288,128886,130499,132159,134210,137097,140984,145651,150797,155851,160529,164826,168691,172146,175336,178374,181308,184097,186741,189246,191631,193902,196062,198102,200047,201943,203820,205708,207616,209560,211557,213641,215830,218139,220593,223200,225957,228874,231935,235123,238418,241793,245230,248697,252161,255586,258930,262165,265262,268201,270960,273520,275857,277941,279753,281274,282492,283411,284038,284398,284538,284513,284380,284199,284028,283920,283881,283876,283854,283725,283330,282484,280962,278464,274711,269428,262348,253265,242052,228670,213196,195830,176895,156833,136179,115537,95527,76759,59765,44952,32574,22681,15133,23161
2136,2,20736557,109625,110961,112330,113686,115008,116301,117593,118905,120243,121609,123005,124434,125912,127453,129004,130595,132533,135334,139125,143685,148723,153679,158273,162506,166323,169748,172928,175973,178929,181758,184449,187014,189466,191809,194043,196150,198152,200095,202004,203897,205785,207683,209607,211589,213646,215798,218079,220499,223063,225788,228665,231686,234834,238089,241436,244844,248281,251712,255092,258392,261581,264632,267529,270242,272750,275023,277037,278768,280197,281313,282114,282609,282823,282798,282588,282250,281831,281384,280951,280528,280067,279500,278722,277564,275832,273281,269607,264522,257763,249077,238298,225360,210311,193339,174768,155041,134696,114336,94586,76053,59264,44622,32371,22573,15093,23135
2137,2,20487688,108323,109676,111062,112435,113772,115077,116377,117691,119023,120376,121751,123149,124584,126075,127570,129099,130965,133643,137336,141790,146716,151565,156067,160222,163982,167365,170519,173556,176521,179373,182106,184719,187231,189642,191948,194130,196200,198200,200155,202080,203973,205851,207730,209639,211594,213614,215739,217986,220364,222896,225582,228420,231401,234510,237737,241056,244434,247839,251225,254562,257816,260960,263969,266820,269481,271925,274128,276062,277701,279028,280026,280695,281044,281093,280885,280471,279898,279207,278442,277633,276764,275771,274572,273050,271028,268291,264589,259607,253069,244724,234357,221865,207267,190723,172545,153177,133157,113091,93603,75304,58719,44248,32133,22432,15021,23074
2138,2,20241905,107006,108373,109776,111166,112520,113840,115152,116474,117808,119155,120517,121894,123297,124745,126191,127664,129465,132062,135620,139967,144781,149520,153920,157989,161677,165009,168125,171138,174096,176959,179716,182373,184933,187405,189779,192034,194179,196248,198259,200230,202155,204038,205898,207762,209644,211562,213556,215647,217853,220199,222693,225340,228139,231082,234163,237363,240652,243999,247359,250703,253995,257204,260306,263269,266069,268666,271040,273163,275005,276542,277751,278618,279141,279325,279192,278781,278134,277292,276288,275154,273908,272519,270909,268984,266620,263618,259758,254775,248367,240267,230261,218196,204053,187963,170210,151229,131556,111799,92584,74521,58141,43841,31864,22267,14927,22964
2139,2,19999318,105677,107055,108472,109879,111250,112587,113914,115248,116590,117939,119295,120659,122040,123456,124860,126284,128026,130549,134016,138218,142920,147548,151843,155816,159424,162690,165758,168735,171670,174528,177297,179979,182584,185105,187540,189864,192082,194227,196306,198333,200304,202219,204085,205930,207767,209612,211505,213465,215515,217690,219998,222454,225063,227824,230740,233795,236965,240224,243526,246845,250145,253392,256559,259616,262528,265264,267792,270086,272117,273857,275276,276354,277075,277434,277436,277101,276458,275544,274393,273025,271462,269707,267714,265396,262650,259331,255234,250123,243744,235803,226067,214382,200679,185048,167747,149182,129883,110455,91526,73710,57536,43409,31571,22081,14817,22820
2140,2,19760015,104340,105725,107153,108574,109962,111316,112660,114009,115363,116720,118078,119436,120804,122197,123570,124952,126642,129098,132481,136583,141134,145651,149840,153713,157231,160423,163428,166359,169260,172096,174861,177556,180187,182754,185238,187624,189911,192129,194284,196379,198406,200367,202266,204117,205935,207735,209556,211415,213334,215354,217491,219762,222181,224752,227487,230377,233403,236544,239758,243020,246296,249551,252757,255879,258885,261734,264401,266849,269052,270981,272603,273891,274824,275381,275558,275358,274792,273884,272663,271152,269362,267299,264952,262266,259146,255470,251083,245767,239293,231414,221867,210477,197171,181988,165146,147023,128125,109050,90426,72868,56910,42957,31260,21878,14693,22652
2141,2,19524057,102999,104387,105822,107254,108656,110027,111388,112754,114123,115492,116858,118218,119580,120959,122310,123661,125306,127702,131009,135019,139465,143831,147914,151685,155109,158216,161151,164021,166877,169680,172424,175116,177761,180355,182885,185321,187670,189957,192185,194356,196451,198468,200414,202298,204122,205903,207680,209467,211285,213175,215157,217258,219492,221874,224420,227129,229991,232988,236085,239260,242480,245711,248926,252087,255159,258102,260882,263470,265827,267929,269740,271231,272375,273144,273519,273494,273064,272234,271020,269442,267514,265231,262586,259560,256090,252062,247345,241770,235126,227188,217737,206567,193580,178807,162415,144743,126271,107574,89276,71992,56260,42490,30935,21662,14558,22462
2142,2,19291478,101660,103045,104483,105922,107335,108720,110098,111481,112867,114251,115629,116997,118361,119733,121071,122400,124011,126355,129592,133519,137868,142130,146066,149735,153063,156081,158934,161736,164532,167291,170003,172675,175318,177927,180484,182967,185366,187715,190012,192256,194427,196512,198515,200446,202303,204090,205848,207592,209338,211128,212980,214927,216991,219189,221546,224067,226748,229582,232536,235595,238728,241904,245096,248266,251378,254387,257262,259963,262461,264717,266702,268382,269730,270710,271297,271470,271216,270522,269387,267818,265827,263411,260554,257242,253448,249090,244045,238171,231302,223232,213761,202722,189984,175550,159576,142349,124313,106017,88068,71076,55584,42005,30599,21437,14414,22256
2143,2,19062287,100328,101705,103140,104582,106002,107398,108790,110190,111593,112994,114387,115767,117139,118512,119844,121160,122746,125049,128225,132075,136336,140502,144339,147864,151095,154022,156789,159511,162240,164940,167609,170250,172874,175482,178054,180565,183011,185410,187769,190082,192326,194487,196559,198547,200451,202271,204035,205761,207464,209182,210935,212752,214663,216691,218865,221198,223691,226345,229137,232053,235071,238161,241299,244446,247568,250617,253559,256356,258967,261365,263505,265359,266897,268081,268879,269265,269209,268691,267693,266204,264225,261750,258766,255251,251185,246520,241168,234993,227859,219601,210039,199020,186448,172289,156669,139861,122257,104373,86793,70114,54877,41500,30250,21204,14264,22036
2144,2,18836483,99008,100372,101799,103238,104661,106064,107467,108881,110301,111719,113129,114524,115908,117288,118622,119932,121502,123773,126900,130682,134862,138941,142686,146116,149207,152042,154721,157358,160008,162642,165254,167853,170446,173036,175607,178134,180608,183054,185463,187838,190151,192385,194534,196591,198552,200419,202216,203949,205634,207309,208991,210709,212491,214366,216371,218521,220827,223293,225906,228661,231537,234513,237565,240659,243759,246819,249801,252666,255374,257886,260168,262178,263891,265265,266268,266865,267022,266703,265881,264530,262633,260173,257134,253499,249241,244319,238680,232223,224819,216332,206623,195555,183043,169082,153759,137313,120120,102647,85447,69099,54134,40972,29886,20962,14109,21807
