国共済2024年財政検証基礎率,,,,,,,,,,,
被保険者種別,1,種,,,,,,,,,
失権率,Q,,,,,,,,,,
年齢,老齢失権率,障害失権率,遺族失権率,,,,,,,,
0,0,0,0,,,,,,,,
1,0,0,0,,,,,,,,
2,0,0,0,,,,,,,,
3,0,0,0,,,,,,,,
4,0,0,0,,,,,,,,
5,0,0,0,,,,,,,,
6,0,0,0,,,,,,,,
7,0,0,0,,,,,,,,
8,0,0,0,,,,,,,,
9,0,0,0,,,,,,,,
10,0,0,0,,,,,,,,
11,0,0,0,,,,,,,,
12,0,0,0,,,,,,,,
13,0,0,0,,,,,,,,
14,0,0,0,,,,,,,,
15,0.000148333,0.008237864,0,,,,,,,,
16,0.000188333,0.008278837,0,,,,,,,,
17,0.000238333,0.008327366,0,,,,,,,,
18,0.000293333,0.008381196,0,,,,,,,,
19,0.000346667,0.008437452,0.050138081,,,,,,,,
20,0.000401667,0.00849182,0.049505284,,,,,,,,
21,0.000451667,0.008538346,0.049149151,,,,,,,,
22,0.000486667,0.008570531,0.049006245,,,,,,,,
23,0.0005,0.008584269,0.049382422,,,,,,,,
24,0.000495,0.008581873,0.049726709,,,,,,,,
25,0.00048,0.008571904,0.049238239,,,,,,,,
26,0.00047,0.008564249,0.047838175,,,,,,,,
27,0.000475,0.008565125,0.047080104,,,,,,,,
28,0.000486667,0.008574835,0.047762937,,,,,,,,
29,0.000503333,0.008590204,0.050774714,,,,,,,,
30,0.000521667,0.008608817,0.055702198,,,,,,,,
31,0.00054,0.008630869,0.051697095,,,,,,,,
32,0.000566667,0.008657554,0.047691991,,,,,,,,
33,0.0006,0.008688097,0.043686888,,,,,,,,
34,0.000633333,0.008719639,0.039681785,,,,,,,,
35,0.000665,0.008749905,0.035676681,,,,,,,,
36,0.000691667,0.008780304,0.031671578,,,,,,,,
37,0.000723333,0.008815918,0.027594979,,,,,,,,
38,0.00077,0.008861492,0.023605749,,,,,,,,
39,0.00083,0.008960297,0.020548686,,,,,,,,
40,0.000898333,0.009013356,0.018845862,,,,,,,,
41,0.00097,0.00896159,0.018103182,,,,,,,,
42,0.001048333,0.00878313,0.017269427,,,,,,,,
43,0.001138333,0.008633361,0.015603358,,,,,,,,
44,0.001246667,0.008724235,0.013121451,,,,,,,,
45,0.00138,0.009261284,0.010337131,,,,,,,,
46,0.001533333,0.01015139,0.008199705,,,,,,,,
47,0.0017,0.011188559,0.00688566,,,,,,,,
48,0.001883333,0.012107451,0.006276972,,,,,,,,
49,0.002085,0.01293646,0.006113446,,,,,,,,
50,0.002308333,0.013743116,0.005955428,,,,,,,,
51,0.00256,0.014640345,0.005618832,,,,,,,,
52,0.002833333,0.015509734,0.005084692,,,,,,,,
53,0.003123333,0.016401949,0.00464072,,,,,,,,
54,0.003436667,0.017497846,0.004266613,,,,,,,,
55,0.003776667,0.018916908,0.003895475,,,,,,,,
56,0.004146667,0.02063904,0.003429615,,,,,,,,
57,0.004548333,0.022582093,0.003028412,,,,,,,,
58,0.00499,0.024491349,0.002872617,,,,,,,,
59,0.00548,0.02626925,0.002993462,,,,,,,,
60,0.006026667,0.027922546,0.003305825,,,,,,,,
61,0.00664,0.029499551,0.003740339,,,,,,,,
62,0.007315,0.030948841,0.004129032,,,,,,,,
63,0.008043333,0.032352166,0.004422102,,,,,,,,
64,0.008831667,0.033805535,0.004640747,,,,,,,,
65,0.009703333,0.03246466,0.004846511,,,,,,,,
66,0.009548294,0.03852055,0.005086075,,,,,,,,
67,0.010627145,0.041098352,0.005425267,,,,,,,,
68,0.011797677,0.043582294,0.005835937,,,,,,,,
69,0.013104208,0.046085401,0.006273502,,,,,,,,
70,0.014481071,0.048913277,0.006726203,,,,,,,,
71,0.015882746,0.05223949,0.007221461,,,,,,,,
72,0.017344655,0.056213807,0.007733888,,,,,,,,
73,0.018953197,0.060851186,0.008293153,,,,,,,,
74,0.020799345,0.066152698,0.008980226,,,,,,,,
75,0.022869496,0.071703389,0.009862743,,,,,,,,
76,0.025056256,0.076687778,0.010998779,,,,,,,,
77,0.027280068,0.080026927,0.012432244,,,,,,,,
78,0.029671048,0.081259806,0.014171346,,,,,,,,
79,0.032455176,0.08140876,0.016192703,,,,,,,,
80,0.035796339,0.082684602,0.018477597,,,,,,,,
81,0.039851661,0.086926619,0.021084366,,,,,,,,
82,0.044778098,0.094047247,0.024091996,,,,,,,,
83,0.050727252,0.102450297,0.027659623,,,,,,,,
84,0.057829787,0.110795308,0.031979859,,,,,,,,
85,0.066173952,0.118921223,0.037166312,,,,,,,,
86,0.075821404,0.127832281,0.043202229,,,,,,,,
87,0.086752702,0.138390267,0.050151215,,,,,,,,
88,0.099148178,0.150637717,0.058131054,,,,,,,,
89,0.112922918,0.163994287,0.067333885,,,,,,,,
90,0.127775392,0.178198165,0.077993265,,,,,,,,
91,0.144692863,0.193590624,0.090282159,,,,,,,,
92,0.160846204,0.210402343,0.104293836,,,,,,,,
93,0.178288257,0.228695923,0.120188937,,,,,,,,
94,0.197033306,0.248281689,0.13779675,,,,,,,,
95,0.216770283,0.268877155,0.156780188,,,,,,,,
96,0.237134158,0.29033128,0.176908775,,,,,,,,
97,0.258243963,0.312657269,0.19794851,,,,,,,,
98,0.280434572,0.335963481,0.219428212,,,,,,,,
99,0.303710746,0.360372024,0.2416299,,,,,,,,
100,0.328055027,0.385924427,0.265250197,,,,,,,,
101,0.353435675,0.412850056,0.290805418,,,,,,,,
102,0.37980825,0.440896761,0.313606099,,,,,,,,
103,0.40709816,0.469141948,0.339377829,,,,,,,,
104,0.43521494,0.496451535,0.365838776,,,,,,,,
105,0.457750602,0.522168211,0.39144932,,,,,,,,
106,0.480447426,0.546472192,0.417534407,,,,,,,,
107,0.503262433,0.570150868,0.444029777,,,,,,,,
108,0.526158021,0.593950913,0.470866226,,,,,,,,
109,0.549101958,0.618042892,0.497964662,,,,,,,,
110,0.572045894,0.642123004,0.525231166,,,,,,,,
111,0.594941482,0.666145749,0.552571817,,,,,,,,
112,0.617751118,0.690095266,0.579887753,,,,,,,,
113,0.640421081,0.713988135,0.60706528,,,,,,,,
114,1,1,0.633990705,,,,,,,,
115,1,1,1,,,,,,,,
脱退力,U,,,,,,,,,,
年齢,生存脱退力,障害脱退力,死亡脱退力,,,,,,,,
15,0.025323418,0.000005511,0.000067896,,,,,,,,
16,0.025298106,0.000012514,0.000086206,,,,,,,,
17,0.005845314,0.000024667,0.000109092,,,,,,,,
18,0.001795439,0.000040738,0.000134267,,,,,,,,
19,0.138734816,0.000060729,0.000158679,,,,,,,,
20,0.114674564,0.000085534,0.000183854,,,,,,,,
21,0.108343946,0.000116127,0.000206741,,,,,,,,
22,0.131237172,0.000152157,0.000222761,,,,,,,,
23,0.096395632,0.000190674,0.000228864,,,,,,,,
24,0.071986803,0.000228883,0.000226576,,,,,,,,
25,0.059363127,0.000264252,0.00021971,,,,,,,,
26,0.050634994,0.000297886,0.000215133,,,,,,,,
27,0.04641185,0.000332278,0.000217421,,,,,,,,
28,0.045345527,0.000364515,0.000222761,,,,,,,,
29,0.045406708,0.000391537,0.00023039,,,,,,,,
30,0.044551763,0.000410797,0.000238782,,,,,,,,
31,0.042650412,0.000422955,0.000247174,,,,,,,,
32,0.040375901,0.000430361,0.00025938,,,,,,,,
33,0.038005116,0.000436035,0.000274637,,,,,,,,
34,0.035233696,0.000443303,0.000289895,,,,,,,,
35,0.032687616,0.00045289,0.00030439,,,,,,,,
36,0.030667744,0.000464292,0.000316596,,,,,,,,
37,0.02906468,0.000479166,0.000331091,,,,,,,,
38,0.027488832,0.000499515,0.000352451,,,,,,,,
39,0.025697704,0.000527545,0.000379915,,,,,,,,
40,0.023372078,0.000563154,0.000411193,,,,,,,,
41,0.020908526,0.000606697,0.000443997,,,,,,,,
42,0.018788661,0.000659416,0.000479853,,,,,,,,
43,0.017184027,0.000721889,0.000521048,,,,,,,,
44,0.015745526,0.000792601,0.000570635,,,,,,,,
45,0.01436164,0.000866353,0.000631666,,,,,,,,
46,0.012960119,0.000940363,0.000701851,,,,,,,,
47,0.011893373,0.001011268,0.000778139,,,,,,,,
48,0.011448714,0.001081213,0.000862056,,,,,,,,
49,0.011467277,0.00115892,0.000954365,,,,,,,,
50,0.011692539,0.001255024,0.001056591,,,,,,,,
51,0.011934289,0.001370224,0.001171786,,,,,,,,
52,0.011987958,0.001496233,0.001296899,,,,,,,,
53,0.011935731,0.001622567,0.00142964,,,,,,,,
54,0.017578579,0.001745743,0.001573062,,,,,,,,
55,0.21446778,0.001865624,0.00172869,,,,,,,,
56,0.030395782,0.001989863,0.001898049,,,,,,,,
57,0.025604175,0.002113764,0.002081904,,,,,,,,
58,0.025679561,0.002228477,0.002284067,,,,,,,,
59,0.033377522,0.002322723,0.002508355,,,,,,,,
60,0.062666882,0.003175781,0.00275858,,,,,,,,
61,0.492182691,0.00411375,0.00303932,,,,,,,,
62,0.088036981,0.004650944,0.003348287,,,,,,,,
63,0.132660051,0.004702413,0.003681666,,,,,,,,
64,0.245779766,0.00437787,0.004042509,,,,,,,,
65,0.161571009,0.00437787,0.004441497,,,,,,,,
66,1.489173573,0.00437787,0.004894648,,,,,,,,
67,0.252088102,0.00437787,0.005415696,,,,,,,,
68,0.269085148,0.00437787,0.006002352,,,,,,,,
69,0.293515468,0.00437787,0.006645461,,,,,,,,
70,0.293515468,0.00437787,0.006645461,,,,,,,,
71,0.293515468,0.00437787,0.006645461,,,,,,,,
72,0.293515468,0.00437787,0.006645461,,,,,,,,
73,0.293515468,0.00437787,0.006645461,,,,,,,,
74,0.293515468,0.00437787,0.006645461,,,,,,,,
再加入率,RT,,,,,,,,,,
年齢,,,,,,,,,,,
15,0,,,,,,,,,,
16,0,,,,,,,,,,
17,0,,,,,,,,,,
18,0.002193585,,,,,,,,,,
19,0.010554743,,,,,,,,,,
20,0.019491242,,,,,,,,,,
21,0.025595166,,,,,,,,,,
22,0.029624698,,,,,,,,,,
23,0.037503432,,,,,,,,,,
24,0.056710198,,,,,,,,,,
25,0.084236168,,,,,,,,,,
26,0.111579536,,,,,,,,,,
27,0.134876765,,,,,,,,,,
28,0.156345838,,,,,,,,,,
29,0.180464437,,,,,,,,,,
30,0.207153777,,,,,,,,,,
31,0.232729548,,,,,,,,,,
32,0.255735568,,,,,,,,,,
33,0.27823162,,,,,,,,,,
34,0.30304606,,,,,,,,,,
35,0.328344608,,,,,,,,,,
36,0.353695616,,,,,,,,,,
37,0.377718622,,,,,,,,,,
38,0.400020569,,,,,,,,,,
39,0.418160858,,,,,,,,,,
40,0.432772788,,,,,,,,,,
41,0.440020452,,,,,,,,,,
42,0.445498561,,,,,,,,,,
43,0.455267053,,,,,,,,,,
44,0.465967175,,,,,,,,,,
45,0.476381021,,,,,,,,,,
46,0.487210352,,,,,,,,,,
47,0.495443205,,,,,,,,,,
48,0.500674469,,,,,,,,,,
49,0.503757172,,,,,,,,,,
50,0.509898319,,,,,,,,,,
51,0.515766593,,,,,,,,,,
52,0.527206554,,,,,,,,,,
53,0.555248437,,,,,,,,,,
54,0.587940026,,,,,,,,,,
55,0.602935184,,,,,,,,,,
56,0.586073986,,,,,,,,,,
57,0.533603825,,,,,,,,,,
58,0.484908542,,,,,,,,,,
59,0.491981538,,,,,,,,,,
60,0.553119798,,,,,,,,,,
61,0.646193997,,,,,,,,,,
62,0.726979858,,,,,,,,,,
63,0.76020241,,,,,,,,,,
64,0.740341044,,,,,,,,,,
65,0.740341044,,,,,,,,,,
66,0,,,,,,,,,,
67,0,,,,,,,,,,
68,0,,,,,,,,,,
69,0,,,,,,,,,,
70,0,,,,,,,,,,
71,0,,,,,,,,,,
72,0,,,,,,,,,,
73,0,,,,,,,,,,
74,0,,,,,,,,,,
年齢相関,YX,NS,,,,,,,,,
年齢,遺族分,老齢分,,,,,,,,,
15,13.44933661,18.7783919,,,,,,,,,
16,14.54305878,19.29210546,,,,,,,,,
17,15.63678073,19.85013742,,,,,,,,,
18,16.73050335,20.38942083,,,,,,,,,
19,17.82422479,20.79221086,,,,,,,,,
20,18.9179468,21.33049616,,,,,,,,,
21,20.01167328,22.04475695,,,,,,,,,
22,21.10538051,22.97670425,,,,,,,,,
23,22.19913216,23.9949438,,,,,,,,,
24,23.29283098,24.95654748,,,,,,,,,
25,24.38647308,25.80618166,,,,,,,,,
26,25.48061245,26.67801348,,,,,,,,,
27,26.57327908,27.72880166,,,,,,,,,
28,27.66847888,28.84148783,,,,,,,,,
29,28.76275021,29.71028967,,,,,,,,,
30,29.8462923,30.50904997,,,,,,,,,
31,30.97356233,31.17787714,,,,,,,,,
32,32.00320991,31.90987659,,,,,,,,,
33,33.140986,32.73133583,,,,,,,,,
34,34.43214814,33.65483421,,,,,,,,,
35,35.48920399,34.5944646,,,,,,,,,
36,36.09233899,35.53596875,,,,,,,,,
37,36.28361673,36.44531601,,,,,,,,,
38,36.5035294,37.30602054,,,,,,,,,
39,37.2361045,38.07550655,,,,,,,,,
40,38.52848267,38.90131836,,,,,,,,,
41,39.85622117,39.77787399,,,,,,,,,
42,40.68203547,40.72925518,,,,,,,,,
43,41.35923427,41.74191413,,,,,,,,,
44,42.20762141,42.76147058,,,,,,,,,
45,43.16524571,43.71379322,,,,,,,,,
46,44.07559269,44.58268263,,,,,,,,,
47,44.80009476,45.44199385,,,,,,,,,
48,45.49687121,46.30879284,,,,,,,,,
49,46.39397405,47.1943782,,,,,,,,,
50,47.52273479,48.1124118,,,,,,,,,
51,48.59375796,49.0019616,,,,,,,,,
52,49.44011758,49.84986602,,,,,,,,,
53,50.1789242,50.68621542,,,,,,,,,
54,50.89805848,51.50680797,,,,,,,,,
55,51.6650093,52.35190556,,,,,,,,,
56,52.4387956,53.23895674,,,,,,,,,
57,53.26337964,54.18470845,,,,,,,,,
58,54.21188215,55.15416588,,,,,,,,,
59,55.29539764,56.10003846,,,,,,,,,
60,56.40938371,57.03735221,,,,,,,,,
61,57.48071806,57.97288545,,,,,,,,,
62,58.41420774,58.93207542,,,,,,,,,
63,59.26371199,59.90135083,,,,,,,,,
64,60.133431,60.8763164,,,,,,,,,
65,61.11489077,61.86717222,,,,,,,,,
66,62.17590932,62.88171979,,,,,,,,,
67,63.24925059,63.92423832,,,,,,,,,
68,64.31032561,64.98688655,,,,,,,,,
69,65.37830573,66.03920601,,,,,,,,,
70,66.41425176,67.07432836,,,,,,,,,
71,67.44129274,68.08530933,,,,,,,,,
72,68.40749772,69.06823288,,,,,,,,,
73,69.3125272,70.01971594,,,,,,,,,
74,70.21435525,70.94477859,,,,,,,,,
75,71.13575024,71.86367588,,,,,,,,,
76,72.06194482,72.79023272,,,,,,,,,
77,72.9686478,73.73238249,,,,,,,,,
78,73.84223231,74.68913169,,,,,,,,,
79,74.71484561,75.6519378,,,,,,,,,
80,75.6307883,76.61482092,,,,,,,,,
81,76.61996024,77.56838174,,,,,,,,,
82,77.63971991,78.50632679,,,,,,,,,
83,78.6354071,79.4294635,,,,,,,,,
84,79.60817007,80.34784607,,,,,,,,,
85,80.55209877,81.26956921,,,,,,,,,
86,81.46442641,82.19620384,,,,,,,,,
87,82.36322606,83.1193989,,,,,,,,,
88,83.26228259,84.03272621,,,,,,,,,
89,84.14808961,84.93186234,,,,,,,,,
90,85.00984843,85.8146034,,,,,,,,,
91,85.84902575,86.68043546,,,,,,,,,
92,86.69320333,87.53580898,,,,,,,,,
93,87.53213794,88.3852768,,,,,,,,,
94,88.36567674,89.21194984,,,,,,,,,
95,89.11163379,89.97914137,,,,,,,,,
96,89.75343999,90.67101078,,,,,,,,,
97,90.35492571,91.29865138,,,,,,,,,
98,91.00172617,91.89669156,,,,,,,,,
99,91.73142835,92.49976258,,,,,,,,,
100,92.53055425,93.11797715,,,,,,,,,
101,93.34121997,93.74292016,,,,,,,,,
102,94.14274848,94.3628011,,,,,,,,,
103,94.92338805,94.98254152,,,,,,,,,
104,95.71919627,95.60328448,,,,,,,,,
105,96.50894614,96.22340371,,,,,,,,,
106,97.29988656,96.8437462,,,,,,,,,
107,98.09114721,97.46405647,,,,,,,,,
108,98.88198616,98.0843474,,,,,,,,,
109,99.67304045,98.70465665,,,,,,,,,
110,100.4640313,99.32495752,,,,,,,,,
111,101.2550244,99.94526052,,,,,,,,,
112,102.0460275,100.5655612,,,,,,,,,
113,102.8370237,101.185863,,,,,,,,,
114,103.6280225,101.8061648,,,,,,,,,
115,104.4190209,102.4264666,,,,,,,,,
有子割合,RC,,,,,,,,,,
年齢,,,,,,,,,,,
15,0,,,,,,,,,,
16,0,,,,,,,,,,
17,0,,,,,,,,,,
18,0,,,,,,,,,,
19,0.001151733,,,,,,,,,,
20,0.022295311,,,,,,,,,,
21,0.058601338,,,,,,,,,,
22,0.10909568,,,,,,,,,,
23,0.167998355,,,,,,,,,,
24,0.225382128,,,,,,,,,,
25,0.28872583,,,,,,,,,,
26,0.367566193,,,,,,,,,,
27,0.463924562,,,,,,,,,,
28,0.571889301,,,,,,,,,,
29,0.680250088,,,,,,,,,,
30,0.763655806,,,,,,,,,,
31,0.808686138,,,,,,,,,,
32,0.820177613,,,,,,,,,,
33,0.812946221,,,,,,,,,,
34,0.798635615,,,,,,,,,,
35,0.792567769,,,,,,,,,,
36,0.796760564,,,,,,,,,,
37,0.806438477,,,,,,,,,,
38,0.814028627,,,,,,,,,,
39,0.815342262,,,,,,,,,,
40,0.807101976,,,,,,,,,,
41,0.788570467,,,,,,,,,,
42,0.761573367,,,,,,,,,,
43,0.728782208,,,,,,,,,,
44,0.691099915,,,,,,,,,,
45,0.647824068,,,,,,,,,,
46,0.597744371,,,,,,,,,,
47,0.540249768,,,,,,,,,,
48,0.476736384,,,,,,,,,,
49,0.410402891,,,,,,,,,,
50,0.345528305,,,,,,,,,,
51,0.285218902,,,,,,,,,,
52,0.231181592,,,,,,,,,,
53,0.183549847,,,,,,,,,,
54,0.142242364,,,,,,,,,,
55,0.106956872,,,,,,,,,,
56,0.077791819,,,,,,,,,,
57,0.054474551,,,,,,,,,,
58,0.036378588,,,,,,,,,,
59,0.022714324,,,,,,,,,,
60,0.013093593,,,,,,,,,,
61,0.007041898,,,,,,,,,,
62,0.003691655,,,,,,,,,,
63,0.001959174,,,,,,,,,,
64,0.001038104,,,,,,,,,,
65,0.000577797,,,,,,,,,,
66,0.000409861,,,,,,,,,,
67,0.000358469,,,,,,,,,,
68,0.00032032,,,,,,,,,,
69,0.000285675,,,,,,,,,,
70,0.000259642,,,,,,,,,,
71,0.000235476,,,,,,,,,,
72,0.000214351,,,,,,,,,,
73,0.000196559,,,,,,,,,,
74,0.00018093,,,,,,,,,,
75,0.000166149,,,,,,,,,,
76,0.000153713,,,,,,,,,,
77,0.000141818,,,,,,,,,,
78,0.000130012,,,,,,,,,,
79,0.000119706,,,,,,,,,,
80,0.000110134,,,,,,,,,,
81,0.000101328,,,,,,,,,,
82,0.000093226,,,,,,,,,,
83,0.000085771,,,,,,,,,,
84,0.000078913,,,,,,,,,,
85,0.000072603,,,,,,,,,,
86,0.000066798,,,,,,,,,,
87,0.000061456,,,,,,,,,,
88,0.000056542,,,,,,,,,,
89,0.000052021,,,,,,,,,,
90,0.000047862,,,,,,,,,,
91,0.000044035,,,,,,,,,,
92,0.000040513,,,,,,,,,,
93,0.000037274,,,,,,,,,,
94,0.000034294,,,,,,,,,,
95,0.000031551,,,,,,,,,,
96,0.000029029,,,,,,,,,,
97,0.000026707,,,,,,,,,,
98,0.000024572,,,,,,,,,,
99,0.000022607,,,,,,,,,,
100,0.000020799,,,,,,,,,,
101,0.000019136,,,,,,,,,,
102,0.000017606,,,,,,,,,,
103,0.000016198,,,,,,,,,,
104,0.000014903,,,,,,,,,,
105,0.000013711,,,,,,,,,,
106,0.000012615,,,,,,,,,,
107,0.000011606,,,,,,,,,,
108,0.000010678,,,,,,,,,,
109,0.000009824,,,,,,,,,,
110,0.000009039,,,,,,,,,,
111,0.000008316,,,,,,,,,,
112,0.000008316,,,,,,,,,,
113,0.000008316,,,,,,,,,,
114,0.000008316,,,,,,,,,,
115,0.000008316,,,,,,,,,,
障害等級割合,CL,,,CL2,,,,,,,
障害等級,１級,２級,３級,１級,２級,３級,,,,,
割合,0.129488787,0.520549964,0.349961249,0.295659556,0.541532172,0.162808272,,,,,
加給平均対象者数,KD,,,,,,,,,,
年齢,老齢,,,,障害,,,,遺族,,振替加算
,新法配偶者,旧法配偶者,１、２子,３子以降,新法配偶者,旧法配偶者,１、２子,３子以降,１、２子,３子以降,
0,0,0,0,0,0,0,0,0,0.421910004,0.224366492,0
1,0,0,0,0,0,0,0,0,0.426010088,0.216649883,0
2,0,0,0,0,0,0,0,0,0.430886507,0.209608675,0
3,0,0,0,0,0,0,0,0,0.43480796,0.200961921,0
4,0,0,0,0,0,0,0,0,0.436936609,0.190791074,0
5,0,0,0,0,0,0,0,0,0.438313098,0.182263553,0
6,0,0,0,0,0,0,0,0,0.441553778,0.177691417,0
7,0,0,0,0,0,0,0,0,0.447955818,0.175536799,0
8,0,0,0,0,0,0,0,0,0.455938257,0.170576888,0
9,0,0,0,0,0,0,0,0,0.461539774,0.157510574,0
10,0,0,0,0,0,0,0,0,0.461180005,0.134906374,0
11,0,0,0,0,0,0,0,0,0.454041622,0.106780962,0
12,0,0,0,0,0,0,0,0,0.43761919,0.079478687,0
13,0,0,0,0,0,0,0,0,0.404557832,0.054752611,0
14,0,0,0,0,0,0,0,0,0.347847759,0.033782991,0
15,0,0,0,0,0,0,0,0,0.275172315,0.016182976,0
16,0,0,0,0,0,0,0,0,0.169391349,0.0063094,0
17,0,0,0,0,0,0,0,0,0.080573392,0.002226264,0
18,0,0,0,0,0.001100421,0,0,0,0.014910649,0.000785995,0
19,0,0,0,0,0.004932888,0,0.000659771,0,0.699790917,0.001357872,0
20,0,0,0,0,0.011728969,0,0.00360164,0,0.831388418,0.003371325,0
21,0,0,0,0,0.021142265,0,0.009628186,0.000439444,0.931194968,0.00694705,0
22,0,0,0,0,0.031624086,0,0.019227079,0.001520783,0.99140939,0.013183248,0
23,0,0,0,0,0.041034,0,0.031670597,0.003042802,1.020229007,0.022767126,0
24,0,0,0,0,0.047676507,0,0.045402796,0.004618613,1.035452303,0.035320939,0
25,0,0,0,0,0.050631586,0,0.058293589,0.005875788,1.052528525,0.049272238,0
26,0,0,0,0,0.050510857,0,0.068797572,0.006711781,1.072570628,0.06235489,0
27,0,0,0,0,0.049400386,0,0.077172551,0.007446195,1.096967529,0.07354582,0
28,0,0,0,0,0.050103652,0,0.085579595,0.008643714,1.121236965,0.083070715,0
29,0,0,0,0,0.055167709,0,0.096833922,0.010864525,1.145361848,0.092169264,0
30,0,0,0,0,0.066201538,0,0.113498962,0.014395173,1.170017632,0.101773504,0
31,0,0,0,0,0.082835293,0,0.136734699,0.019168656,1.195794254,0.112165462,0
32,0,0,0,0,0.102615263,0,0.165474866,0.024758656,1.222049269,0.122337254,0
33,0,0,0,0,0.122054893,0,0.196938242,0.030501728,1.248229581,0.13116197,0
34,0,0,0,0,0.138114492,0,0.228163457,0.035694875,1.27224588,0.137978521,0
35,0,0,0,0,0.149552276,0,0.256778399,0.039864697,1.291985924,0.143206723,0
36,0,0,0,0,0.157436029,0,0.281548413,0.042834484,1.30679052,0.147460877,0
37,0,0,0,0,0.164330766,0,0.302212454,0.044685661,1.315983131,0.150744553,0
38,0,0,0,0,0.172701155,0,0.319185415,0.045689634,1.31712194,0.152001844,0
39,0,0,0,0,0.18379941,0,0.332851038,0.046100439,1.30736041,0.150133252,0
40,0,0,0,0,0.197080712,0,0.343528278,0.045984906,1.284093077,0.144308551,0
41,0,0,0,0,0.210814664,0,0.351309397,0.045252578,1.246068277,0.134446887,0
42,0,0,0,0,0.223082977,0,0.35598371,0.043809893,1.193640511,0.121056271,0
43,0,0,0,0,0.232578427,0,0.356846157,0.041624139,1.128274328,0.105268598,0
44,0,0,0,0,0.238732483,0,0.353118645,0.038723875,1.051041596,0.088246963,0
45,0,0,0,0,0.241804416,0,0.34430878,0.035166871,0.962888977,0.071370406,0
46,0,0,0,0,0.24259457,0,0.330406329,0.031098547,0.865187601,0.055778572,0
47,0,0,0,0,0.242292042,0,0.312087697,0.026737308,0.76051885,0.04222021,0
48,0,0,0,0,0.242351152,0,0.290662508,0.022442265,0.652786312,0.030946675,0
49,0,0,0,0,0.244355763,0.003764756,0.267491193,0.018643421,0.546524043,0.021921169,0
50,0,0,0,0,0.249705174,0.018647218,0.243448657,0.015600754,0.445688807,0.014924943,0
51,0,0,0,0,0.259363825,0.0433876,0.219025522,0.013220757,0.353574122,0.009701701,0
52,0,0,0,0,0.27376744,0.073874462,0.194595552,0.011210696,0.272669602,0.006004586,0
53,0,0,0,0,0.292697403,0.103146769,0.170595373,0.009308449,0.204207361,0.003514905,0
54,0,0,0,0,0.315514469,0.124719489,0.147603029,0.007411992,0.148188927,0.001908976,0
55,0,0,0,0,0.341290501,0.136007342,0.126150032,0.005585446,0.103906403,0.000943896,0
56,0,0,0,0,0.369054262,0.138881252,0.106522278,0.004000761,0.070223415,0.000433414,0
57,0,0,0,0,0.397917226,0.13775119,0.088693985,0.002768048,0.045629383,0.00018862,0
58,0,0,0,0,0.427073273,0.136806269,0.072603358,0.001891253,0.028379059,0.000077897,0
59,0,0,0,0,0.455051738,0.138481513,0.058335802,0.001324966,0.016807505,0.000031932,0
60,0.61088946,0.252299986,0.025554931,0.00066242,0.479190921,0.142508263,0.0461148,0.001004492,0.009440501,0.000014697,0.03843637
61,0.61088946,0.252299986,0.023080208,0.00060751,0.495620263,0.147584499,0.036096469,0.000846976,0.005027013,0.000006852,0.050117815
62,0.61088946,0.252299986,0.020612282,0.000552644,0.500010895,0.152623658,0.028215908,0.000778923,0.002555562,0.000003164,0.064206464
63,0.606041965,0.252299986,0.018140974,0.000497773,0.488784453,0.157277424,0.022178374,0.000732234,0.001289528,0.000001566,0.081766168
64,0.587332668,0.252299986,0.015644083,0.000442677,0.460615523,0.161009205,0.01748068,0.000652107,0.000701144,0.000000718,0.106338039
65,0.54921687,0.252299986,0.013120322,0.000387287,0.417097023,0.163467457,0.013700252,0.000533804,0.000439369,0.000000337,0.141458492
66,0.490492761,0.252299986,0.010637057,0.000332136,0.362366386,0.164967892,0.010596475,0.000404497,0.000330076,0.000000158,0.188871881
67,0.415862763,0.252299986,0.008337587,0.000278513,0.301859305,0.166459501,0.008048544,0.000289611,0.000293655,0.000000074,0.24673375
68,0.334137311,0.252299986,0.00637104,0.000228014,0.241032453,0.16926343,0.005986576,0.000202677,0.000285377,0.000000035,0.311533164
69,0.254529523,0.252299986,0.004810307,0.000182073,0.184280775,0.17437794,0.00440577,0.000144367,0.000280092,0.000000016,0.375871773
70,0.184591562,0.252299986,0.00361807,0.000141527,0.134552699,0.182284981,0.003283752,0.000107778,0.000268965,0.000000008,0.431629144
71,0.128160502,0.252299986,0.002688777,0.000106587,0.093427276,0.193116734,0.002502675,0.000082081,0.000253275,0.000000004,0.476645898
72,0.085265469,0.252299986,0.001946114,0.000077305,0.061375581,0.206108698,0.00195231,0.000062246,0.00023664,0.000000002,0.513076676
73,0.054149642,0.252299986,0.001348915,0.000053651,0.037890718,0.219543931,0.0015566,0.000047414,0.000220948,0.000000001,0.544714346
74,0.032940891,0.252299986,0.000888472,0.000035413,0.021782359,0.231292373,0.001264725,0.00003429,0.000206873,0,0.577570845
75,0.019423315,0.252299986,0.000553479,0.000022105,0.011532445,0.240559758,0.000889994,0.000021831,0.000194031,0,0.616021651
76,0.011365713,0.252299986,0.000323287,0.000012995,0.00564981,0.24805532,0.00067812,0.000010378,0.000181817,0,0.656256643
77,0.006791617,0.252299986,0.000177981,0.000007193,0.00283784,0.255869051,0.000516685,0.00000292,0.000170371,0,0.690926299
