年度,2021年度末,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
制度,国共済,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
被保険者種別,2種,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
集計項目,被保険者数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別１,現存,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別２,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別３,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,被保険者期間,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.182500000,0.555000000,1.291666667,2.299166667,3.190833333,3.861666667,4.885000000,5.218333333,5.689166667,5.874166667,5.760000000,6.153333333,6.082500000,7.089166667,6.586666667,6.667500000,7.196666667,6.382500000,6.492500000,6.379166667,7.095000000,7.078333333,7.081666667,7.772500000,8.431666667,9.006666667,9.508333333,9.739166667,10.027500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.471028921
48,0.238333333,0.715833333,1.350000000,2.356666667,3.331666667,4.190000000,5.152500000,5.723333333,6.103333333,6.539166667,7.115833333,7.705000000,7.375833333,7.753333333,7.873333333,8.124166667,8.308333333,8.621666667,7.281666667,7.378333333,8.279166667,8.298333333,8.610000000,8.790000000,9.105833333,9.635000000,10.267500000,10.644166667,10.943333333,11.011666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.171056127
49,0.218333333,0.654166667,1.410000000,2.391666667,3.442500000,4.293333333,5.341666667,5.894166667,6.781666667,7.243333333,7.555000000,8.026666667,8.060000000,8.485833333,8.629166667,9.008333333,9.205000000,9.222500000,10.225000000,8.839166667,8.927500000,8.786666667,9.342500000,9.530000000,9.701666667,10.459166667,10.398333333,11.376666667,11.814166667,11.906666667,12.009166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.496457715
50,0.249166667,0.765833333,1.530000000,2.490000000,3.510833333,4.385000000,5.399166667,5.987500000,6.970833333,7.480000000,8.149166667,8.415000000,9.126666667,8.432500000,9.005833333,9.005000000,9.500000000,10.075833333,10.249166667,10.988333333,9.241666667,9.580833333,9.683333333,10.550000000,10.515833333,10.879166667,10.855833333,11.630000000,12.106666667,12.741666667,12.962500000,0,13.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.639483194
51,0.265000000,0.795833333,1.652500000,2.585000000,3.534166667,4.459166667,5.407500000,6.175833333,6.961666667,7.564166667,8.325000000,8.683333333,9.223333333,9.525833333,9.799166667,9.774166667,9.631666667,10.170833333,10.774166667,11.211666667,12.427500000,10.865833333,11.170000000,11.548333333,10.628333333,11.500000000,11.535000000,12.267500000,12.015833333,13,13.238333333,13.825833333,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818062591
52,0.239166667,0.797500000,1.694166667,2.651666667,3.625000000,4.510833333,5.391666667,6.320833333,7.356666667,8.008333333,8.437500000,9.393333333,10.248333333,10.045000000,10.586666667,10.599166667,10.441666667,11.512500000,11.546666667,11.927500000,12.172500000,13.352500000,11.735000000,11.343333333,11.156666667,12.166666667,12.587500000,12.658333333,12.478333333,13.120000000,13.849166667,14.293333333,14.892500000,15.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.082806745
53,0.300000000,0.880833333,1.765833333,2.759166667,3.655833333,4.588333333,5.403333333,6.378333333,7.341666667,7.842500000,9.130000000,9.705000000,9.920000000,10.928333333,11.121666667,11.124166667,11.680833333,12.273333333,12.508333333,13.097500000,13.018333333,12.608333333,13.766666667,12.482500000,12.450833333,12.030833333,13.200833333,13.685833333,13.352500000,13.546666667,14.265833333,14.896666667,15.465833333,15.972500000,15.979166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.253182333
54,0.309166667,0.899166667,1.778333333,2.813333333,3.836666667,4.636666667,5.627500000,6.465833333,7.287500000,7.933333333,8.922500000,10.080000000,10.760833333,11.003333333,11.652500000,11.700833333,12.856666667,12.725833333,13.320000000,12.997500000,14.162500000,13.399166667,13.977500000,15.233333333,12.513333333,13.666666667,14.261666667,14.701666667,14.315000000,14.284166667,14.809166667,15.160000000,16.379166667,16.718333333,16.884166667,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.600474498
55,0.312500000,0.817500000,1.731666667,2.729166667,3.547500000,4.480000000,5.480833333,6.223333333,7.225833333,7.919166667,8.590833333,9.565833333,9.970833333,10.873333333,11.575833333,12.949166667,12.841666667,12.913333333,14.120833333,13.304166667,14.170000000,14.180000000,15.178333333,14.248333333,15.500000000,14.218333333,14.136666667,14.986666667,15.033333333,15.110000000,15.344166667,15.383333333,16.351666667,16.551666667,16.860833333,16.930000000,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5.724757424
56,0.287500000,0.817500000,1.701666667,2.605833333,3.417500000,4.360000000,5.215833333,6.034166667,6.711666667,7.870833333,8.590833333,9.370833333,10.155833333,11.147500000,11.605833333,12.004166667,13.146666667,13.365000000,12.940000000,13.730000000,14.934166667,14.136666667,14.271666667,15.385833333,14.591666667,15.248333333,14.441666667,14.418333333,15.181666667,15.184166667,15.555833333,15.713333333,16.293333333,16.377500000,16.840000000,16.988333333,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5.519519345
57,0.312500000,0.791666667,1.518333333,2.430000000,2.920833333,4.124166667,4.981666667,5.905833333,6.715000000,7.510000000,8.260833333,8.719166667,10.123333333,10.810000000,11.215000000,13.033333333,12.055000000,14.236666667,12.887500000,14.326666667,14.408333333,15.460833333,13.942500000,15.083333333,15.471666667,15.514166667,16.010000000,15.232500000,15.489166667,15.445833333,16.012500000,16.135000000,16.500833333,16.735000000,16.831666667,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,5.685708858
58,0.270000000,0.618333333,1.229166667,1.887500000,2.611666667,3.430000000,4.366666667,5.249166667,5.988333333,6.960833333,8.018333333,9.197500000,9.447500000,10.277500000,11.119166667,12.433333333,12.356666667,13.009166667,13.717500000,14.136666667,14.353333333,14.514166667,14.285833333,14.692500000,15.525833333,15.438333333,15.630833333,16.200833333,15.502500000,16.115000000,15.992500000,16.410833333,16.757500000,16.830833333,16.920833333,16.996666667,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,5.435667221
59,0.243333333,0.444166667,0.805000000,1.324166667,1.917500000,2.608333333,3.496666667,4.490000000,5.289166667,5.909166667,6.796666667,8.295000000,9.256666667,9.167500000,9.920833333,11.576666667,11.065833333,13.145833333,13.430000000,14.083333333,14.015000000,13.385000000,15.260833333,15.444166667,15.132500000,16.132500000,16.464166667,15.578333333,16.177500000,15.969166667,16.501666667,16.666666667,16.868333333,16.849166667,16.906666667,16.992500000,16.985833333,17,17,17,17,0,0,0,0,0,0,0,0,0,0,5.117471341
60,0.218333333,0.324166667,0.606666667,0.748333333,1.232500000,1.998333333,2.781666667,3.910000000,4.673333333,5.515000000,6.135000000,7.184166667,8.463333333,9.333333333,9.408333333,10.580833333,11.363333333,11.942500000,12.645833333,13.570000000,13.830000000,14.740833333,15.085000000,13.233333333,15.522500000,15.263333333,16.440000000,16.080000000,16.220833333,16.445833333,16.390000000,16.570000000,16.440833333,16.883333333,16.907500000,16.973333333,16.993333333,17,17,16.991666667,17,17,0,0,0,0,0,0,0,0,0,4.691137311
61,0.246666667,0.263333333,0.362500000,0.489166667,0.816666667,1.417500000,2.055000000,2.885833333,3.732500000,4.548333333,5.055000000,6.109166667,7.097500000,7.979166667,8.664166667,8.520000000,9.825833333,10.246666667,11.707500000,10.701666667,12.779166667,12.437500000,12.572500000,13.807500000,14.279166667,14.236666667,14.622500000,14.785000000,14.350000000,14.725833333,16.058333333,15.890000000,16.077500000,15.948333333,16.635833333,16.784166667,16.870000000,16.911666667,16.967500000,16.992500000,16.993333333,16.978333333,17,0,0,0,0,0,0,0,0,5.656559633
62,0.210000000,0.195000000,0.315000000,0.385000000,0.440833333,0.905833333,1.655833333,2.045833333,2.769166667,3.622500000,4.458333333,5.582500000,6.326666667,6.874166667,7.834166667,9.531666667,9.209166667,9.607500000,11.365833333,9.527500000,13.108333333,11.649166667,12.535833333,12.785000000,14.131666667,14.325000000,15.071666667,15.414166667,15.845000000,15.470833333,16.092500000,16.125833333,16.375833333,16.620833333,16.729166667,16.825000000,16.840833333,16.913333333,16.972500000,16.995000000,17,16.990000000,16.990000000,0,0,0,0,0,0,0,0,5.578843956
63,0.232500000,0.165833333,0.310833333,0.299166667,0.569166667,0.650833333,1.027500000,1.818333333,1.850000000,3.445000000,4.705000000,5.086666667,6.500000000,7.268333333,7.227500000,7.016666667,8.083333333,9.091666667,10.506666667,9.541666667,9.410833333,14.366666667,13.225833333,13.216666667,14.927500000,16.100000000,14.733333333,16.266666667,15.601666667,16.110833333,15.530000000,16.142500000,16.655833333,15.400000000,16.198333333,16.923333333,16.833333333,16.895000000,17,16.947500000,17,17,17,0,0,0,0,0,0,0,0,2.890596386
64,0.160000000,0.182500000,0.249166667,0.385000000,0.455000000,0.624166667,1.120833333,1.424166667,2.302500000,2.993333333,3.583333333,5.680833333,6.474166667,8.410000000,7.323333333,6.405000000,7.030000000,12.145833333,10.833333333,13.500000000,9.416666667,9.268333333,14.783333333,14.430833333,15.541666667,15.250000000,16.541666667,16.541666667,14.833333333,13.833333333,15.950000000,16.750000000,15.166666667,17,17,16.600000000,16.333333333,16.750000000,17,17,17,17,17,0,0,0,0,0,0,0,0,2.547707751
65,0.184166667,0.150833333,0.174166667,0.174166667,0.269166667,0.243333333,0.575833333,0.375833333,1.666666667,2.325833333,2.330000000,3.183333333,5.151666667,7.233333333,5.190833333,5.375000000,6.375000000,11.261666667,11.083333333,9.916666667,10.225833333,11.729166667,11.100000000,15.583333333,16.333333333,15.583333333,15.150000000,13.133333333,14.208333333,11,16.600000000,16.500000000,16.208333333,16.761666667,15.400000000,16.750000000,17,16.550000000,17,17,17,17,0,0,0,0,0,17,0,0,0,1.829973251
66,0.105000000,0.071666667,0.165833333,0.127500000,0.155833333,0.140000000,0.320000000,0.673333333,1.080833333,1.650833333,2.220833333,4.575833333,3.500000000,3.648333333,5.850000000,7.268333333,7.083333333,7.187500000,10.389166667,9.625000000,11.444166667,7,14.250000000,12.833333333,12.680833333,9.500000000,10.750000000,12.305833333,16.541666667,13.333333333,17,14.516666667,16.354166667,16.092500000,16.716666667,16.750000000,17,17,17,17,17,17,17,17,16,17,17,17,0,0,0,2.151071648
67,0.183333333,0.093333333,0.169166667,0.191666667,0.173333333,0.194166667,0.433333333,0.318333333,0.345833333,1.639166667,2.141666667,1.987500000,4.068333333,6.694166667,6.219166667,2.966666667,5.200000000,7.416666667,6,9.750000000,9.750000000,5.916666667,10.305833333,9.750000000,14.604166667,12.833333333,14.555833333,14.400000000,17,16.041666667,17,16.666666667,14.020833333,17,17,17,17,16,17,17,0,0,17,0,0,0,17,0,0,0,0,1.721935165
68,0.198333333,0.070000000,0.234166667,0.229166667,0.150000000,0.150833333,0.253333333,0.540000000,0.500000000,1.306666667,1.494166667,0.641666667,3.783333333,4.394166667,5.819166667,7.500000000,5.115000000,5.500000000,9.266666667,7.500000000,7.520833333,7.083333333,13.250000000,12.083333333,15,13.145833333,15.916666667,15.333333333,15.592500000,16.416666667,17,16,17,0,17,17,0,17,17,0,17,17,0,0,0,0,0,0,0,0,0,1.716627320
69,0.150000000,0.126666667,0.055000000,0.161666667,0.250000000,0.558333333,0.108333333,0.142500000,0.440000000,0.975000000,1.160000000,1.860833333,3.059166667,0.958333333,1.483333333,9,6.333333333,5.812500000,9.229166667,6.916666667,5.750000000,6,17,11,14.083333333,14.958333333,11.250000000,16,15,14.472500000,17,0,17,17,0,0,17,17,17,0,0,0,17,0,0,0,0,0,0,0,0,1.267233154
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
合計,0.104453181,0.316623127,0.646932105,1.015556556,1.463711197,1.975172700,2.690106067,3.185213668,3.802705627,4.285667448,4.740728293,5.343075783,5.695431948,6.190525865,6.790215491,7.483336480,8.115630785,8.808596363,9.718934335,9.968329854,11.019523810,11.063667883,11.820588362,12.270498474,12.634373719,13.377701746,13.970176334,14.311830492,14.475516447,14.907784794,15.534435831,15.840458050,16.288058999,16.547591616,16.791381101,16.919181870,16.924647089,16.932673010,16.978571429,16.992741433,16.997292818,16.986300448,16.994727794,17,16,17,17,17,0,0,0,2.656984113
集計項目,期間年数総計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別１,待期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別２,合計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別３,H9.4-H15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,被保険者期間,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
年齢,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,合計
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
